EFG EFG | w_freq: 6 - 3 | wiki_freq: 314 - 9 | sentence_idx: 105 | align_1: 4-0 | align_2: 5-4 | entity: EFG International - EFG 国际 （ EFG International |    Founded in 1995 , EFG International is a subsidiary of EFG Bank European Financial Group . ||| EFG 国际 （ EFG International ） 成立 于 1995年 ， 是 EFG Bank European Financial 

Vivant 浏览 | w_freq: 1 - 145 | wiki_freq: 304 - 2070 | sentence_idx: 491030 | align_1: 0-0 | align_2: 1-11 | entity: Vivant Denon - none |    Vivant Denon Replacing El Cid 's Remains in their Tombs ||| 浏览 路径 ： 首页 > 油画 图库 > 亚历山大·埃瓦里斯特·弗拉戈纳尔 > vivant denon replacing el cids remains in their tombs 

Habit Habit | w_freq: 16 - 4 | wiki_freq: 1125 - 10 | sentence_idx: 491936 | align_1: 5-12 | align_2: 6-16 | entity: The Creative Habit - none |    In her book The Creative Habit she says that most people can not remember more than three . ||| 在 她 的 书 《 创意 的 习惯 》 （ The Creative Habit ） 中 ， 她 说 大多数 人 只能 记住 不 超过 3 个 。 

Gemini 双子座 | w_freq: 17 - 10 | wiki_freq: 10018 - 683 | sentence_idx: 493538 | align_1: 5-4 | align_2: 6-9 | entity: Gemini - none |    Indeed , for you dear Gemini , words are the key to your heart . ||| 的确 ， 亲爱 的 双子座 ， 对 你 而言 ， 言语 就是 通往 你 心灵 的 钥匙 。 

Starbucks 星巴克 | w_freq: 107 - 105 | wiki_freq: 3880 - 653 | sentence_idx: 493753 | align_1: 15-10 | align_2: 16-14 | entity: Starbucks - 星巴克 |    People went and go to Starbucks , because they trust that when they go to Starbucks they ’re going to have a certain experience and get a certain quality coffee . ||| 人们 去 星巴克 ， 因为 他们 相信 当 他们 去 星巴克 的 时候 ， 他们 会 有 一定 的 经验 ， 得到 一定 质量 的 咖啡 。 

Allâh 经者 | w_freq: 75 - 4 | wiki_freq: 36 - 47 | sentence_idx: 495696 | align_1: 5-5 | align_2: 6-9 | entity: Allâh - none |    And whosoever holds fast to Allâh is indeed guided on to the exact right path . ||| 又 有 一个 意思 ， 经者 径 也 ， 就是 修行 的 一 条 径路 。 

McLaren McLaren | w_freq: 27 - 7 | wiki_freq: 14357 - 85 | sentence_idx: 495789 | align_1: 0-0 | align_2: 1-4 | entity: McLaren - none |    McLaren has a new speed king . ||| McLaren （ 麦拉伦 ） 有 了 新 的 速度 王 。 

williams 罗宾·威廉姆斯 | w_freq: 6 - 7 | wiki_freq: 169 - 25 | sentence_idx: 496334 | align_1: 2-0 | align_2: 3-6 | entity: none - 罗宾·威廉姆斯 |    watch robin williams : come inside my mind ||| 罗宾·威廉姆斯 ： 记忆 深处 Robin Williams : Come Inside My Mind 

Frommer Frommer | w_freq: 4 - 4 | wiki_freq: 460 - 5 | sentence_idx: 498013 | align_1: 0-1 | align_2: 1-10 | entity: Frommer - none |    Frommer 's 500 Places to Take Your Kids Before They Grow Up ||| （ Frommer 与 孩子 一同 旅游 500 地 ） FROM MER'S 500 PLACES TO TAKE YOUR KIDS BEFORE THEY GROW UP 

Mary- 玛丽褪 | w_freq: 3 - 1 | wiki_freq: 8 - 0 | sentence_idx: 501064 | align_1: 14-7 | align_2: 14-17 | entity: Mary- - 玛丽褪 |    ly received , and also after the adjournment of the Assembly , journeyed to Mary- ||| 然而 ， 随着 岁月 的 洗礼 ， 玛丽褪 去 了 傲慢 与 尖锐 ， 愈发 成熟 睿智 。 

EMK 埃姆克 | w_freq: 87 - 14 | wiki_freq: 76 - 0 | sentence_idx: 501435 | align_1: 19-19 | align_2: 20-24 | entity: EMK - 埃姆克 |    The ones who are being more different than most average men can handle are still writing into people like EMK trying to learn to how to adapt to get and keep a man . ||| 那些 比 大多数 普通人 都 能 应付 的 更 不 一样 的 人 ， 仍然 在 写信 给 像 埃姆克 这样 的 人 ， 试图 学会 如何 适应 和 留住 一个 男人 。 

gratitude 雅 | w_freq: 196 - 132 | wiki_freq: 8723 - 1127 | sentence_idx: 506980 | align_1: 4-4 | align_2: 5-13 | entity: none - 雅 各 |    All : Remembering with gratitude , we praise you , O God , Redeemer of Israel ! ||| 4 因 我 仆人 雅 各 ， 我 所 拣选 以色列 的 缘故 ， 我 就 提名 召 你 。 

Yih-Tsyr Yih-Tsyr | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 509755 | align_1: 16-14 | align_2: 17-18 | entity: Yih-Tsyr - none |    Maybe one day I will change my mind and I will ask people to call me Yih-Tsyr , but if that happens it will be because I want to , not because I feel like I need to . ||| “ 也许 有 一 天 我 会 改变 主意 ， 要求 别人 叫 我 Yih-Tsyr ( 汉语名 ) ， 但是 如果 发生 这种 情况 ， 那 是 因为 我 想要 ， 不是 因为 我 觉得 自己 需要 。 

FRANCISCO 旧金山 | w_freq: 5 - 292 | wiki_freq: 49 - 7471 | sentence_idx: 510261 | align_1: 1-0 | align_2: 2-4 | entity: SAN FRANCISCO - 旧金山 ( 美联社 |    SAN FRANCISCO — Apple is making more money than ever , but it still does n’t seem to be enough to keep everyone happy . ||| 旧金山 ( 美联社 ) - 苹果 公司 赚钱 比 以往 任何 时候 都 多 ， 但 似乎 还 不 足以 让 每个 人 都 高兴 。 

PUTIN 普京 | w_freq: 3 - 336 | wiki_freq: 4 - 2590 | sentence_idx: 511946 | align_1: 2-0 | align_2: 3-9 | entity: PUTIN - 普京 |    MR . PUTIN : Operative in the Kremlin ||| 普京 传 ： 不可 替代 的 俄罗斯 硬汉 Mr.Putin : Operative In The Kremlin 

Mathematica Mathematica | w_freq: 10 - 11 | wiki_freq: 1110 - 180 | sentence_idx: 512818 | align_1: 0-0 | align_2: 1-5 | entity: Mathematica - none |    Mathematica : A World of Numbers . . . and Beyond ||| Mathematica （ 英语 ： Mathematica : A World of Numbers... and Beyond ） 

Harun 哈伦 | w_freq: 3 - 15 | wiki_freq: 2550 - 199 | sentence_idx: 513418 | align_1: 0-2 | align_2: 1-7 | entity: Harun - 哈伦 |    Harun had earlier said to them , ‘ My people ! ||| “ 以前 哈伦 ( 亚伦 ) 确 已 对 他们 说 : ‘ 我 的 宗族 啊 ! 

Load Load | w_freq: 7 - 3 | wiki_freq: 2260 - 68 | sentence_idx: 514179 | align_1: 3-2 | align_2: 4-9 | entity: Lock ' N Load - none |    Lock ' N Load ( reality show ) ||| Lock 'N Load （ 英语 ： Lock 'N Load ( reality show ) ） 

Shivaree Shivaree | w_freq: 2 - 2 | wiki_freq: 71 - 3 | sentence_idx: 514525 | align_1: 0-0 | align_2: 1-17 | entity: Shivaree - none |    Shivaree ‘ I Oughta Give You A Shot in the Head For Making Me Live In This Dump ’ ||| Shivaree 是 一个 美国 另类 摇滚 乐团 ， 成立 于 1999年 ， 同年 推出 首 张 大碟 “ I Oughtta Give You a Shot in the Head for Making Me Live in this Dump ” 。 

Mercante Mercante | w_freq: 1 - 1 | wiki_freq: 152 - 5 | sentence_idx: 521110 | align_1: 1-4 | align_2: 2-8 | entity: Mercante - none |    In Mercante , you control one of these merchant houses . ||| 在 《 商家 （ Mercante ） 》 中 ， 你 控制 这些 商人 家族 中 的 其中 一个 。 

Bowman 莉莲·鲍曼 | w_freq: 12 - 1 | wiki_freq: 11601 - 0 | sentence_idx: 521694 | align_1: 5-7 | align_2: 6-12 | entity: Lillian Bowman - 莉莲·鲍曼 |    Where beautiful but bold Lillian Bowman quickly learned that her independent American ways were n't entirely " the thing . " ||| 在 这里 ， 美丽 且 大胆 的 莉莲·鲍曼 （ Lillian BoWMEn ） 很快 搞 明白 了 ， 她 独立 的 美国 方式 并 不是 “ 所有 ” 。 

JORDAN Jordan | w_freq: 1 - 37 | wiki_freq: 21 - 462 | sentence_idx: 522199 | align_1: 1-9 | align_2: 2-29 | entity: none - Stanley Jordan |    STANLEY JORDAN - " I want to be a part of a new way of doing things . " ||| 四 次 葛莱美 奖 的 提名 证明 了 Stanley Jordan 的 音乐 成就 ， 但 他 真正 关心 的 还是 他 能 为 音乐 有 多少 新 的 贡献 ： " I want to be a part of a new way of doing things . " 

JORDAN 葛莱美 | w_freq: 1 - 1 | wiki_freq: 21 - 1256 | sentence_idx: 522199 | align_1: 1-2 | align_2: 2-29 | entity: none - 葛莱美 |    STANLEY JORDAN - " I want to be a part of a new way of doing things . " ||| 四 次 葛莱美 奖 的 提名 证明 了 Stanley Jordan 的 音乐 成就 ， 但 他 真正 关心 的 还是 他 能 为 音乐 有 多少 新 的 贡献 ： " I want to be a part of a new way of doing things . " 

ISIS ISIS | w_freq: 255 - 228 | wiki_freq: 6089 - 231 | sentence_idx: 522294 | align_1: 15-19 | align_2: 16-25 | entity: ISIS - none |    “ Now , Russia likes us being there for two reasons , because we kill ISIS . ||| 现在 ， 俄罗斯 喜欢 我们 在 那里 出现 ， 是 因为 两 个 原因 ， 因为 我们 杀死 了 ISIS ， 杀死 了 恐怖 分子 。 

Kurdistan 库尔德斯坦 | w_freq: 12 - 12 | wiki_freq: 11372 - 607 | sentence_idx: 523335 | align_1: 18-15 | align_2: 19-19 | entity: Iraqi Kurdistan - 伊拉克 库尔德斯坦 |    “ The major problem is not the Syrian Kurds , but those who come from Turkey and Iraqi Kurdistan who want to annex ancient Mesopotamia to their territory " . ||| " 主要 的 问题 不是 叙利亚 库尔德 人 ， 而是 那些 来自 土耳其 和 伊拉克 库尔德斯坦 的 人 ， 他们 希望 将 古代 的 美索 不 达米亚 ( Mesopotamia ) 吞并 到 他们 的 领土 " 。 

Airbnb Airbnb | w_freq: 117 - 120 | wiki_freq: 845 - 97 | sentence_idx: 525254 | align_1: 1-2 | align_2: 2-23 | entity: Airbnb - none |    The Airbnb Story : How Three Guys Disrupted an Industry , Made Billions of Dollars … and Plenty of Enemies ||| 作品 ： Airbnb 创业 生存 法则 : 多次 启动 、 敏捷 应变 、 超速 成长 的 新 世代 商业 模式 、 The Airbnb Story : How Three Guys Disrupted an Industry , Made Billions of Dollars ... and Plenty of Enemies 

Semeni 萨曼莎 | w_freq: 3 - 20 | wiki_freq: 12 - 113 | sentence_idx: 525324 | align_1: 0-1 | align_2: 1-5 | entity: Semeni - ” 萨曼莎 |    Semeni is Maryam ’s twin sister . ||| ” 萨曼莎 （ Samantha ） 是 梅根 的 同 父 异母 姐姐 。 

Mozilla Mozilla | w_freq: 97 - 90 | wiki_freq: 3657 - 1267 | sentence_idx: 531416 | align_1: 8-4 | align_2: 9-9 | entity: Mozilla - none |    Pretty much anytime we talk about revenue at Mozilla people get suspicious . ||| 几乎 每当 我们 谈论 Mozilla 的 收入 时 ， 人们 就 会 起 疑心 。 

utopia 乌托邦 | w_freq: 29 - 77 | wiki_freq: 1752 - 985 | sentence_idx: 533223 | align_1: 6-6 | align_2: 7-11 | entity: none - 乌托邦 |    If you think this is a utopia , you are right , since a utopia is “ an ideal community or society possessing a perfect socio-politico-legal system . ” ||| 如果 你 认为 这是 一个 “ 乌托邦 ” 式 的 想法 ， 那么 你 对 了 ， 因为 乌托邦 是 “ 一个 理想 的 社区 或 社会 ， 拥有 完美 的 社会 - 政治 - 法律 体系 。 

LIE sā | w_freq: 54 - 7 | wiki_freq: 129 - 8 | sentence_idx: 533560 | align_1: 2-8 | align_2: 3-13 | entity: LIE - none |    Then BOLDLY LIE and deny saying anything of the sort . ||| B . 不禁 （ jìn ） 撒谎 （ sā ） 沉寂 （ jī ） 絮絮叨叨 （ d āo ） 

Words Words | w_freq: 116 - 59 | wiki_freq: 13149 - 159 | sentence_idx: 534143 | align_1: 12-24 | align_2: 13-29 | entity: Beyond Words - none |    If you like your animals living rather than re-created , then Beyond Words challenges you to rethink how we relate to Earth ’s other creatures . ||| 如果 你 想 让 你 喜欢 的 动物 好好 地 活着 ， 而 不是 灭绝 之后 再 被 克隆 回来 ， 那么 《 Beyond Words 》 这 本书 会 促使 你 重新 思考 我们 与 地球 上 其他 生物 之间 的 关系 。 

Hayden 海登 | w_freq: 12 - 9 | wiki_freq: 12323 - 248 | sentence_idx: 534469 | align_1: 10-7 | align_2: 11-11 | entity: Hayden - 海登 |    The third layer are the Russians , but according to Hayden they are “ the least of our problems . ” ||| 第三 层 是 俄罗斯人 ， 但是 根据 海登 的 说法 ， 他们 是 “ 我们 问题 中 最 小 的 ” 。 

Quran 古兰经 | w_freq: 252 - 517 | wiki_freq: 13254 - 2268 | sentence_idx: 538345 | align_1: 4-2 | align_2: 5-8 | entity: Quran - none |    He says in the Quran : " By the sky in which there are constellations . ||| 在 《 古兰经 》 里 ， 安拉 说 : “ 誓 以 宫分 的 苍穹 ， ” （ 85:1 ） 。 

IDC IDC | w_freq: 38 - 37 | wiki_freq: 1194 - 73 | sentence_idx: 543534 | align_1: 3-4 | align_2: 4-18 | entity: IDC - none |    * Source : IDC Worldwide Semi Annual Augmented and Virtual Reality Spending Guide ||| * 资料 来源 ： IDC 《 全球 半 年度 增强 现实 和 虚拟 现实 产值 指南 》 ( Worldwide Semi Annual Augmented and Virtual Reality Spending Guide ) 

Jijiga 吉吉加 | w_freq: 1 - 1 | wiki_freq: 217 - 5 | sentence_idx: 543741 | align_1: 4-2 | align_2: 5-7 | entity: Jijiga - 吉吉加 |    On the flight to Jijiga I suddenly realised that everyone around me was speaking Somali . ||| 在 飞往 吉吉加 的 航班 上 ， 我 突然 意识 到 我 周围 的 每个 人 都 在 说 索马里 。 

Him 祂 | w_freq: 2107 - 1950 | wiki_freq: 8112 - 2415 | sentence_idx: 544591 | align_1: 11-8 | align_2: 12-17 | entity: Him - none |    The calling and appointment of the Living Prophet is directed by Him whose Church it is . ||| 召唤 和 任命 活著 的 先知 是 在 祂 的 指导 下 进行 的 ， 这是 祂 的 教会 。 

Lewit Lewit | w_freq: 1 - 1 | wiki_freq: 14 - 0 | sentence_idx: 544930 | align_1: 11-16 | align_2: 12-21 | entity: Morris Lewit - Morris Lewit |    Now I want to tell you something about my friend Morris Lewit , who died at the age of 95 in 1998 . ||| 现在 我 想 要 告诉 你们 的 是 关于 我 的 朋友 莫里斯 ‧勒维特 （ Morris Lewit ） 的 一些 事情 ， 他 以 95 岁 之 龄 逝于 1998年 。 

Cohn 科恩 | w_freq: 6 - 43 | wiki_freq: 5155 - 905 | sentence_idx: 546259 | align_1: 6-3 | align_2: 7-7 | entity: Cohn - 科恩 |    If there was someone he hated Cohn would call him a “ Communist bastard . ” ||| 如果 有人 恨 科恩  ， 他 会 给 他 一个 " 共产主义 混蛋   。 

Atlassian Atlassian | w_freq: 19 - 19 | wiki_freq: 205 - 22 | sentence_idx: 547393 | align_1: 11-10 | align_2: 12-15 | entity: Atlassian - none |    Trello ’s roughly 100 employees will join the 1,800 already at Atlassian . ||| Trello 的 大约 100 名 员工 将 加入 已经 在 Atlassian 的 1,800 名 员工 。 

sue 苏 | w_freq: 31 - 84 | wiki_freq: 8204 - 11455 | sentence_idx: 547549 | align_1: 7-5 | align_2: 8-10 | entity: none - 苏 |    I consider my time with joey and sue as my own time . ||| 我 把 陪 乔伊 和 苏 的 时间 ， 也 当作 我 自己 的 时间 。 

Carrie 卡丽而言 | w_freq: 63 - 1 | wiki_freq: 14505 - 0 | sentence_idx: 548023 | align_1: 4-1 | align_2: 5-5 | entity: Carrie - 卡丽而言 |    In the case of Carrie he found a woman who was all of the latter , but none of the former . ||| 就 卡丽而言   ， 他 发现 了 一个 女人   ， 她 是 后者 的 全部   ， 但 前者 都 没有  。 

Kristin Kristin | w_freq: 13 - 8 | wiki_freq: 4826 - 50 | sentence_idx: 548381 | align_1: 2-3 | align_2: 3-9 | entity: Kristin - none |    Teens like Kristin prefer to work to help put food on the table . ||| 像 克里斯汀 （ Kristin ） 这样 的 青少年 更 喜欢 工作 以 帮助 将 食物 放在 桌上 。 

DONG DONG | w_freq: 1 - 2 | wiki_freq: 222 - 19 | sentence_idx: 548504 | align_1: 1-0 | align_2: 2-5 | entity: DONG Energy Solar Challenge - none |    The DONG Energy Solar Challenge takes place every two years . ||| DONG 太阳能 挑战赛 ( DONG Energy Solar Challenge ) 每 两 年 举行 一 次 。 

Hurd Hurd | w_freq: 10 - 9 | wiki_freq: 3437 - 72 | sentence_idx: 551052 | align_1: 4-6 | align_2: 5-10 | entity: Hurd - none |    Volunteers continue developing the Hurd because it is an interesting technical project . ||| 志愿者 们 仍 在 继续 开发 Hurd   ， 因为 它 是 一个 有趣 的 技术 项目   。 

PlayByPlayMen 大全 | w_freq: 1 - 208 | wiki_freq: 0 - 945 | sentence_idx: 552811 | align_1: 0-5 | align_2: 1-10 | entity: PlayByPlayMen - none |    PlayByPlayMen and the Art of the Perfect Call ||| 您 的 位置 ： 电驴 大全 > 电影 > Playbyplaymen and the Art of the Perfect Call 

R$E R$E | w_freq: 2 - 3 | wiki_freq: 0 - 0 | sentence_idx: 554776 | align_1: 9-9 | align_2: 10-22 | entity: R$E - none |    The Pope has a SHOCKING plan for 2016 ( R$E ) ||| The Pope has a SHOCKING plan for 2016 ( R$E ) 教皇 2016年 有 一个 令 人 震惊 的 计划 （ R$E ） 

Astronomer 天文学家 | w_freq: 15 - 103 | wiki_freq: 1419 - 8249 | sentence_idx: 554961 | align_1: 4-3 | align_2: 5-19 | entity: Astronomer - none |    The Prophet and the Astronomer : A Scientific Journey to the End of the World ||| 《 先知 与 天文学家 : 通往 时间 尽头 的 科学 之 旅 》 THE PROPHET AND THE ASTRO NOMER : A Scientific Journey to the End of Time 

Superdome Superdome | w_freq: 2 - 2 | wiki_freq: 1325 - 5 | sentence_idx: 556279 | align_1: 20-14 | align_2: 21-20 | entity: Superdome - none |    " So it 's not going to be pleasant , but it 's a lot better than sitting in the Superdome and it 's a lot better than sitting in your house . " ||| “ 所以 它 不 会 令 人 愉快 ， 但 它 比 坐 在 Superdome 中 要好 得 多 ， 而且 比 坐 在 你 家里 要好 得 多 。 

Vinson 卡尔·文森 | w_freq: 6 - 3 | wiki_freq: 2578 - 37 | sentence_idx: 557163 | align_1: 6-3 | align_2: 7-7 | entity: Carl Vinson - “ 卡尔·文森 ” 号 |    In any case , the Carl Vinson will be gone next week -- although other forces will remain -- and the Chinese will still be building . ||| 无论如何 ， “ 卡尔·文森 ” 号 都 将 离开 —— 尽管 其他 部队 将 继续 留在 那里 ， 而 中国人 仍 将 继续 进行 建设 。 

IRC IRC | w_freq: 29 - 27 | wiki_freq: 2926 - 286 | sentence_idx: 558230 | align_1: 1-1 | align_2: 2-8 | entity: IRC - none |    On IRC , you ca n’t own your nickname and you ca n’t own a channel — once the last person leaves a room , anyone can take it over . ||| 在 IRC （ 互联网 中继 聊天 ） 上 ， 你 不 能 拥有 自己 的 昵称 ， 也 不 能 拥有 一个 频道 - 一旦 最后 一个 人 离开 房间 之后 ， 任何 人 都 能 接管 它 。 

Sodom 煜求 | w_freq: 8 - 2 | wiki_freq: 1742 - 0 | sentence_idx: 560138 | align_1: 0-1 | align_2: 1-6 | entity: Sodom - 李 煜求 |    Sodom rejected Lot , and was destroyed . ||| 李 煜求 遣返 ， 赵匡胤 婉言 拒绝 。 

Rory 雷耶斯 | w_freq: 9 - 5 | wiki_freq: 8982 - 153 | sentence_idx: 560206 | align_1: 6-9 | align_2: 7-15 | entity: Rory - 雷耶斯 |    “ If you say it , Rory will let me reward you . ” ||| ” 如果 你 给 我 你 的话 , ” 雷耶斯 轻声 说 , ” 我 会 让 你 走出 这里 。 

Ropeik Ropeik | w_freq: 1 - 1 | wiki_freq: 9 - 0 | sentence_idx: 560423 | align_1: 1-4 | align_2: 2-10 | entity: David Ropeik - David Ropeik |    David Ropeik , How Risky Is It Really ? ||| 作者 简介 ： David Ropeik ， 哈佛 进修 学校 讲师 ， 《 How Risky Is It , Really ? 

Raytheon Raytheon | w_freq: 1 - 1 | wiki_freq: 2445 - 17 | sentence_idx: 562941 | align_1: 3-3 | align_2: 4-11 | entity: Raytheon - none |    I looked at Raytheon ’s annual report and they lost a lot of money in this area , but they ’re selling their own planes so maybe they do n’t care . ||| 我 看 了 Raytheon [ 美国 主要 的 军事 承包 商] 的 年报 , 它们 在 这个 领域 亏 了 很多 钱 , 但 他们 销售 自己 的 飞机 , 因此 可能 并不 在意 ｡ 

Eurodad Eurodad | w_freq: 1 - 1 | wiki_freq: 12 - 0 | sentence_idx: 563267 | align_1: 15-11 | align_2: 16-19 | entity: Eurodad - none |    [ 11 ] We are not in the habit of engaging in lobbying – unlike Eurodad , another organisation that is mobilised around the issue of debt . ||| [ 11 ] 我们 不 习惯 搞 游说 　 ── 不 像 Eurodad （ 债务 和 发展 欧洲 网络 ） ， 它 是 围绕 债务 问题 动员 起来 的 另 一个 组织 。 

Scene Scene | w_freq: 26 - 10 | wiki_freq: 13195 - 127 | sentence_idx: 563926 | align_1: 2-2 | align_2: 3-13 | entity: Broken Social Scene - none |    Broken Social Scene You Forgot It In People ||| Broken Social Scene 的 店 内 演出 ， 那时 ， 他们 刚 发行 You Forgot It In People 。 

Strand Zone | w_freq: 5 - 18 | wiki_freq: 10159 - 585 | sentence_idx: 568075 | align_1: 1-3 | align_2: 2-9 | entity: Silver Strand - none |    Silver Strand ( ||| 《 In The Zone 流行 禁区 》 Britney Spears （ 

Strand 禁区 | w_freq: 5 - 13 | wiki_freq: 10159 - 2283 | sentence_idx: 568075 | align_1: 1-5 | align_2: 2-9 | entity: Silver Strand - none |    Silver Strand ( ||| 《 In The Zone 流行 禁区 》 Britney Spears （ 

Forrester Forrester | w_freq: 21 - 1 | wiki_freq: 4767 - 0 | sentence_idx: 570782 | align_1: 18-25 | align_2: 19-32 | entity: Forrester - none |    Springboard Research ’s 48 employees , including 36 research professionals and its entire leadership team , will join Forrester . ||| “ Springboard Research 的 48 名 员工   ， 包括 36 名 研究 专业 人员 及其 整个 领导 团队   ， 将 加入 Forrester ， 一 份 声明 称  。 

Allah 真主 | w_freq: 2831 - 4182 | wiki_freq: 12189 - 1526 | sentence_idx: 575212 | align_1: 11-12 | align_2: 12-23 | entity: Allah - none |    19Satan has overcome them and made them forget the remembrance of Allah . ||| 19 . 恶魔 已经 制服 了 他们 ， 因而 使 他们 忘却 真主 的 教训 ； 这等 人 ， 是 恶魔 的 党羽 。 

Havannah 哈瓦那 | w_freq: 1 - 87 | wiki_freq: 229 - 907 | sentence_idx: 578743 | align_1: 14-12 | align_2: 15-16 | entity: Havannah - 哈瓦那 |    " No ! " answered the Captain , " this tobacco comes neither from Havannah nor from the East . ||| “ 对 ， ” 船长 回答 ， “ 这种 烟草 不是 从 哈瓦那 来 的 ， 也 不是 从 东方 来 的 。 

Rightmove 女人 | w_freq: 3 - 8526 | wiki_freq: 39 - 9541 | sentence_idx: 580127 | align_1: 8-21 | align_2: 9-26 | entity: Rightmove - none |    Be the first to start a discussion about Rightmove in our forums ! ||| Be the first to start a discussion about 《 在 日本 出差 的 日子 里 ， 我 和 10 各 日本 女人 出 了 轨 》 in our forums ! 

Rightmove 出差 | w_freq: 3 - 28 | wiki_freq: 39 - 590 | sentence_idx: 580127 | align_1: 8-11 | align_2: 9-26 | entity: Rightmove - none |    Be the first to start a discussion about Rightmove in our forums ! ||| Be the first to start a discussion about 《 在 日本 出差 的 日子 里 ， 我 和 10 各 日本 女人 出 了 轨 》 in our forums ! 

Quran 古兰经 | w_freq: 252 - 517 | wiki_freq: 13254 - 2268 | sentence_idx: 580471 | align_1: 4-2 | align_2: 5-8 | entity: Quran - none |    He says in the Quran : “ By the sky in which there are constellations . ||| 在 《 古兰经 》 里 ， 安拉 说 : “ 誓 以 宫分 的 苍穹 ， ” （ 85:1 ） 。 

Ridden Ridden | w_freq: 2 - 2 | wiki_freq: 2783 - 1 | sentence_idx: 582489 | align_1: 11-12 | align_2: 12-17 | entity: Lake Ridden - none |    For more than six months we tracked progress made on Lake Ridden . ||| 六 个 多 月 来 ， 我们 一直 在 追踪 《 Lake Ridden 》 的 进展 情况 。 

blink-182 blink-182 | w_freq: 2 - 4 | wiki_freq: 130 - 1 | sentence_idx: 584560 | align_1: 0-1 | align_2: 1-8 | entity: none - blink-182 |    blink-182 What 's My Age Again ? ||| ▲ blink-182 在 1999年 发表 的 单曲 〈 What ’ s My Age Again ? 

Manchild 幼不学 | w_freq: 3 - 2 | wiki_freq: 141 - 0 | sentence_idx: 586573 | align_1: 3-8 | align_2: 4-20 | entity: Manchild - none |    A Prophet , Manchild , Overcomer , which they ( the Testimony ) did n’t or could n’t know . ||| 子 不 学 ， 非 所 宜 ， 幼不学 ， 老何 为 玉不琢 ， 不 成器 ， 人 不 学 ， 不 知义 。 

Manchild 成器 | w_freq: 3 - 3 | wiki_freq: 141 - 90 | sentence_idx: 586573 | align_1: 3-15 | align_2: 4-20 | entity: Manchild - none |    A Prophet , Manchild , Overcomer , which they ( the Testimony ) did n’t or could n’t know . ||| 子 不 学 ， 非 所 宜 ， 幼不学 ， 老何 为 玉不琢 ， 不 成器 ， 人 不 学 ， 不 知义 。 

Manchild 幼不学 | w_freq: 3 - 2 | wiki_freq: 141 - 0 | sentence_idx: 586574 | align_1: 3-8 | align_2: 4-22 | entity: Manchild - none |    A Prophet , Manchild , Overcomer , which they ( the Testimony ) did n’t or could n’t know . ||| 子 不 学 ， 非 所 宜 ， 幼不学 ， 老何 为 玉 不 琢 ， 不 成器 ， 人 不 学 ， 不 知义 。 

Manchild 成器 | w_freq: 3 - 3 | wiki_freq: 141 - 90 | sentence_idx: 586574 | align_1: 3-17 | align_2: 4-22 | entity: Manchild - none |    A Prophet , Manchild , Overcomer , which they ( the Testimony ) did n’t or could n’t know . ||| 子 不 学 ， 非 所 宜 ， 幼不学 ， 老何 为 玉 不 琢 ， 不 成器 ， 人 不 学 ， 不 知义 。 

Telstra Telstra | w_freq: 6 - 5 | wiki_freq: 2666 - 48 | sentence_idx: 588732 | align_1: 12-14 | align_2: 13-19 | entity: Telstra - none |    We peer with virtually every ISP in the region except one : Telstra . ||| 我们 几乎 与 该 地区 的 每个 ISP 保持 对等 ， 除了 一个 ： Telstra （ 澳洲 电信 ） 。 

Vinson 卡尔·文森 | w_freq: 6 - 3 | wiki_freq: 2578 - 37 | sentence_idx: 590321 | align_1: 6-3 | align_2: 7-7 | entity: Carl Vinson - “ 卡尔·文森 ” 号 |    In any case , the Carl Vinson will be gone next week – although other forces will remain – and the Chinese will still be building . ||| 无论如何 ， “ 卡尔·文森 ” 号 都 将 离开 —— 尽管 其他 部队 将 继续 留在 那里 ， 而 中国人 仍 将 继续 进行 建设 。 

Burr 伯尔 | w_freq: 4 - 2 | wiki_freq: 8462 - 259 | sentence_idx: 590483 | align_1: 5-5 | align_2: 6-11 | entity: Burr - 伯尔 |    I had never seen Colonel Burr till he came as a member of Senate . ||| “ 我 从未 见 过 伯尔 上 校   ， 直到 他 成为 参议员 的 一 员   。 

Israel—that 以色列人 | w_freq: 2 - 1628 | wiki_freq: 0 - 1452 | sentence_idx: 594825 | align_1: 8-7 | align_2: 9-17 | entity: Israel—that - 以色列人 |    They trusted this was He who should redeem Israel—that was the glowing conviction of their hearts . ||| 这些 奇妙 的 应许 ， 都 使 以色列人 确切 的 相信 说 ， 他们 的 顺服 要 成为 他们 的 喜乐 。 

Vinson 卡尔·文森 | w_freq: 6 - 3 | wiki_freq: 2578 - 37 | sentence_idx: 594914 | align_1: 6-3 | align_2: 7-7 | entity: Carl Vinson - “ 卡尔·文森 ” 号 |    In any case , the Carl Vinson will be gone next week - although other forces will remain - and the Chinese will still be building . ||| 无论如何 ， “ 卡尔·文森 ” 号 都 将 离开 —— 尽管 其他 部队 将 继续 留在 那里 ， 而 中国人 仍 将 继续 进行 建设 。 

