EFG EFG | w_freq: 6 - 3 | wiki_freq: 314 - 9 | sentence_idx: 105 | align_1: 4-0 | align_2: 5-4 | ner_entity: EFG International-EFG 国际 （ EFG International |    Founded in 1995 , EFG International is a subsidiary of EFG Bank European Financial Group . ||| EFG 国际 （ EFG International ） 成立 于 1995年 ， 是 EFG Bank European Financial
Manchild 幼不学 | w_freq: 3 - 2 | wiki_freq: 141 - 0 | sentence_idx: 586573 | align_1: 3-8 | align_2: 4-20 | ner_entity: Manchild-none |    A Prophet , Manchild , Overcomer , which they ( the Testimony ) did n’t or could n’t know . ||| 子 不 学 ， 非 所 宜 ， 幼不学 ， 老何 为 玉不琢 ， 不 成器 ， 人 不 学 ， 不 知义 。

Manchild 成器 | w_freq: 3 - 3 | wiki_freq: 141 - 90 | sentence_idx: 586573 | align_1: 3-15 | align_2: 4-20 | ner_entity: Manchild-none |    A Prophet , Manchild , Overcomer , which they ( the Testimony ) did n’t or could n’t know . ||| 子 不 学 ， 非 所 宜 ， 幼不学 ， 老何 为 玉不琢 ， 不 成器 ， 人 不 学 ， 不 知义 。

Manchild 幼不学 | w_freq: 3 - 2 | wiki_freq: 141 - 0 | sentence_idx: 586574 | align_1: 3-8 | align_2: 4-22 | ner_entity: Manchild-none |    A Prophet , Manchild , Overcomer , which they ( the Testimony ) did n’t or could n’t know . ||| 子 不 学 ， 非 所 宜 ， 幼不学 ， 老何 为 玉 不 琢 ， 不 成器 ， 人 不 学 ， 不 知义 。

Manchild 成器 | w_freq: 3 - 3 | wiki_freq: 141 - 90 | sentence_idx: 586574 | align_1: 3-17 | align_2: 4-22 | ner_entity: Manchild-none |    A Prophet , Manchild , Overcomer , which they ( the Testimony ) did n’t or could n’t know . ||| 子 不 学 ， 非 所 宜 ， 幼不学 ， 老何 为 玉 不 琢 ， 不 成器 ， 人 不 学 ， 不 知义 。

ha’satan 撒旦 | w_freq: 1 - 498 | wiki_freq: 0 - 998 | sentence_idx: 598601 | align_1: 8-8 | align_2: 9-12 | ner_entity: none-撒旦 |    In fact , the entire story corroborates that ha’satan is a grade-A jerkface . ||| 这 种种 的 特质 ， 都 说明 了 撒旦 （ Satan ) 是 有 位格 的 。

Pepa Pepa | w_freq: 8 - 4 | wiki_freq: 608 - 4 | sentence_idx: 603587 | align_1: 11-18 | align_2: 12-27 | ner_entity: Pepa-none |    " None of Your Business " - Salt ' N ' Pepa ( 3:34 ) ||| " None of Your Business （ 英语 ： None of Your Business ） " - Salt ' N' Pepa （ 英语 ： Salt ' N' Pepa ） ( 3:34 )

Funke Funke | w_freq: 3 - 3 | wiki_freq: 762 - 3 | sentence_idx: 608557 | align_1: 21-19 | align_2: 22-23 | ner_entity: Cornelia Funke-none |    “ If , however , you think you are no longer scared of those evil witches , check again with Cornelia Funke . ||| “ 如果 你 觉得 自己 现在 已经 不 害怕 邪恶 的 女巫 了 ， 那 就 再 看看 柯奈莉亚·冯克（Cornelia Funke ） 的 作品 。

Shi’ahs 什叶 | w_freq: 1 - 1 | wiki_freq: 1 - 15 | sentence_idx: 612297 | align_1: 15-12 | align_2: 16-21 | ner_entity: Shi’ahs-none |    The Prophet ( S ) said : O ‘ Ali , it you and your Shi’ahs . ||| 先知 说 ： “ 阿里 呀 ！ 你 和 你 的 ‘ 什叶 ’ ( 支持者 、 伙伴 ) 是 成功者 。

Keiss Keiss | w_freq: 1 - 1 | wiki_freq: 71 - 0 | sentence_idx: 615936 | align_1: 9-7 | align_2: 10-11 | ner_entity: Keiss-none |    " I can not in any case agree with Keiss that my whole conception of the external world has been derived from impressions . ||| “ 无论如何 ， 我 不 能 同意 Keiss 的 观点 ， 即 我 对外部 世界 的 整个 概念 都 源于 感知 。

OKC OKC | w_freq: 16 - 15 | wiki_freq: 522 - 1 | sentence_idx: 617963 | align_1: 4-3 | align_2: 5-7 | ner_entity: OKC-none |    While I was on OKC I filtered the search results for women who were between 43 and 60 . ||| 当 我 在 OKC 的 时候 ， 我 过滤 了 43 岁 到 60 岁 之间 的 女性 的 搜索 结果 。

Thankful 恩人 | w_freq: 42 - 40 | wiki_freq: 616 - 307 | sentence_idx: 630514 | align_1: 8-5 | align_2: 9-10 | ner_entity: Thankful-none |    He also spoke of ( his wife ) Thankful . ||| ” 说 起 自己 的 恩人 ， 钟淑清 满眼 感激 。

Transitions Transitions | w_freq: 2 - 1 | wiki_freq: 870 - 6 | sentence_idx: 638947 | align_1: 17-26 | align_2: 18-30 | ner_entity: Big Transitions-none |    He is the author of three non-fiction published books and is currently writing his fourth called Big Transitions . ||| 他 是 三 本 非 小说 出版 的 书 的 作者 ， 目前 正在 写 他 的 第四 个 叫做 “ 大 转换 ” （ Big Transitions ） 的 作品 。

POTUS POTUS | w_freq: 14 - 24 | wiki_freq: 177 - 8 | sentence_idx: 644974 | align_1: 2-3 | align_2: 3-7 | ner_entity: POTUS-none |    A # POTUS whose name alone creates division and anger . ||| 「 一个 # POTUS ( 白痴 ) 他 的 名字 独自 造成 分裂 和 愤怒 。

johansson Johansson | w_freq: 1 - 5 | wiki_freq: 4 - 44 | sentence_idx: 647838 | align_1: 3-1 | align_2: 4-6 | ner_entity: johansson-Scarlett Johansson |    Name : Scarlett johansson anywhere i lay my head ||| Scarlett Johansson 于 2008年 发行 《 Anywhere I Lay My Head 》

Cavie 相思花 | w_freq: 1 - 1 | wiki_freq: 9 - 3 | sentence_idx: 652385 | align_1: 7-6 | align_2: 8-11 | ner_entity: Cavie-none |    Except the girls called him , ‘ Cavie . ’ ||| 姑娘 们 管 它 叫 “ 相思花 ” 〔 21 〕 。

Frommer Frommer | w_freq: 4 - 4 | wiki_freq: 460 - 5 | sentence_idx: 653260 | align_1: 0-1 | align_2: 1-10 | ner_entity: Frommer-none |    Frommer ’s 500 Places to Take Your Kids Before They Grow Up ||| （ Frommer 与 孩子 一同 旅游 500 地 ） FROM MER'S 500 PLACES TO TAKE YOUR KIDS BEFORE THEY GROW UP

Metherell—the 梅思里尔 | w_freq: 2 - 1 | wiki_freq: 0 - 0 | sentence_idx: 657477 | align_1: 1-1 | align_2: 2-7 | ner_entity: Alexander Metherell—the-梅思里尔 |    Alexander Metherell—the man this time , not the doctor—searched for the right words . ||| 亚历山大﹒ 梅思里尔 -- 这次 是 他 这个 人 ， 而 非 医生 -- 在 寻找 适当 的 字句 。

guardano guardano | w_freq: 1 - 1 | wiki_freq: 11 - 0 | sentence_idx: 660665 | align_1: 3-10 | align_2: 4-19 | ner_entity: none-bambini ci guardano |    I bambini ci guardano The Children Are Watching Us , The Little Martyr 1944 ||| 孩子 在 看 着 我们 原名 ： I bambini ci guardano ， 又 名 孩子们 注视 着 我们 、 The Children Are Watching Us 、 The Little Martyr

circus-themed 诃萨 | w_freq: 1 - 149 | wiki_freq: 54 - 5 | sentence_idx: 664931 | align_1: 5-7 | align_2: 6-84 | ner_entity: none-菩萨摩 诃萨 |    * This is the first circus-themed routine in the series , which would later followed by [ [ 4x4 ] ] and then [ [ Circus ] ] . ||| “ 庆喜 当 知 ！ 是 菩萨摩 诃萨 自修 布施 波罗蜜多 乃至 般 若 波罗蜜多 ， 亦 教 他 修 布施 波罗蜜多 乃至 般 若 波罗蜜多 ； 自住 内空 乃至 无性 自 性空 ， 亦 教 他 住 内空 乃至 无性 自 性空 ； 自住 真 如 乃至 不思议界 ， 亦 教 他 住真 如 乃至 不思议界 ； 自住苦 、 集 、 灭 、 道 圣谛 ， 亦 教 他 住苦 、 集 、 灭 、 道 圣谛 ； 自修 四 念 住 乃至 八圣道支 ， 亦 教 他 修 四 念 住 乃至 八圣道支 ； 自修 四 静虑 、 四无量 、 四无色定 ， 亦 教 他 修 四 静虑 、 四无量 、 四无色定 ； 自 修空 、 无相 、 无愿 解脱 门 ， 亦 教 他 修空 、 无相 、 无愿解 脱门 ； 自修 八 解脱 乃至 十 遍 处 ， 亦 教 他 修八 解脱 乃至 十遍处 ； 自修 极喜 地 乃至 法云 地 ， 亦 教 他 修极 喜 地 乃至 法云 地 ； 自修 一切 陀罗尼门 、 三摩地门 ， 亦 教 他 修 一切 陀罗尼门 、 三摩地门 ； 自修 五 眼 、 六 神通 ， 亦 教 他 修 五 眼 、 六 神通 ； 自修 如来 十力 乃至 十八 佛 不 共法 ， 亦 教 他 修如 来 十力 乃至 十八 佛 不 共法 ； 自修 三十二相 、 八十 随 好 ， 亦 教 他 修 三十二相 、 八十 随 好 ； 自修 无 忘 失法 、 恒住 舍性 ， 亦 教 他 修 无 忘 失法 、 恒住 舍性 ； 自修 一切 智 、 道 相智 、 一切 相智 ， 亦 教 他 修 一切 智 、 道 相智 、 一切 相智 ； 自修 菩萨 摩诃 萨行 ， 亦 教 他 修 菩萨 摩诃 萨行 ； 自修无上 正 等 菩提 ， 亦 教 他 修 无上 正 等 菩提 ； 自修 一切 智智 ， 亦 教 他 修 一切 智智 。

circus-themed 菩萨摩 | w_freq: 1 - 150 | wiki_freq: 54 - 2 | sentence_idx: 664931 | align_1: 5-6 | align_2: 6-84 | ner_entity: none-菩萨摩 诃萨 |    * This is the first circus-themed routine in the series , which would later followed by [ [ 4x4 ] ] and then [ [ Circus ] ] . ||| “ 庆喜 当 知 ！ 是 菩萨摩 诃萨 自修 布施 波罗蜜多 乃至 般 若 波罗蜜多 ， 亦 教 他 修 布施 波罗蜜多 乃至 般 若 波罗蜜多 ； 自住 内空 乃至 无性 自 性空 ， 亦 教 他 住 内空 乃至 无性 自 性空 ； 自住 真 如 乃至 不思议界 ， 亦 教 他 住真 如 乃至 不思议界 ； 自住苦 、 集 、 灭 、 道 圣谛 ， 亦 教 他 住苦 、 集 、 灭 、 道 圣谛 ； 自修 四 念 住 乃至 八圣道支 ， 亦 教 他 修 四 念 住 乃至 八圣道支 ； 自修 四 静虑 、 四无量 、 四无色定 ， 亦 教 他 修 四 静虑 、 四无量 、 四无色定 ； 自 修空 、 无相 、 无愿 解脱 门 ， 亦 教 他 修空 、 无相 、 无愿解 脱门 ； 自修 八 解脱 乃至 十 遍 处 ， 亦 教 他 修八 解脱 乃至 十遍处 ； 自修 极喜 地 乃至 法云 地 ， 亦 教 他 修极 喜 地 乃至 法云 地 ； 自修 一切 陀罗尼门 、 三摩地门 ， 亦 教 他 修 一切 陀罗尼门 、 三摩地门 ； 自修 五 眼 、 六 神通 ， 亦 教 他 修 五 眼 、 六 神通 ； 自修 如来 十力 乃至 十八 佛 不 共法 ， 亦 教 他 修如 来 十力 乃至 十八 佛 不 共法 ； 自修 三十二相 、 八十 随 好 ， 亦 教 他 修 三十二相 、 八十 随 好 ； 自修 无 忘 失法 、 恒住 舍性 ， 亦 教 他 修 无 忘 失法 、 恒住 舍性 ； 自修 一切 智 、 道 相智 、 一切 相智 ， 亦 教 他 修 一切 智 、 道 相智 、 一切 相智 ； 自修 菩萨 摩诃 萨行 ， 亦 教 他 修 菩萨 摩诃 萨行 ； 自修无上 正 等 菩提 ， 亦 教 他 修 无上 正 等 菩提 ； 自修 一切 智智 ， 亦 教 他 修 一切 智智 。

Centcom Centcom | w_freq: 4 - 6 | wiki_freq: 5 - 0 | sentence_idx: 668500 | align_1: 0-0 | align_2: 1-4 | ner_entity: Centcom-none |    Centcom will restore service to its Twitter and YouTube accounts as quickly as possible . ||| Centcom 表示 ， 它 将 “ 尽快 ” 恢复 其 Twitter 和 YouTube 帐户 的 服务 。

14001it 14001 | w_freq: 1 - 16 | wiki_freq: 0 - 33 | sentence_idx: 670969 | align_1: 4-3 | align_2: 5-7 | ner_entity: ISO 14001it-none |    Just like the ISO 14001it refers to all management topics connected with environmental factors and how they affect us . ||| 就 像 ISO 14001 一样 ， 它 涉及 与 环境 因素 有关 的 所有 管理 内容 ， 以及 它们 如何 影响 我们 。

Maha’ulepu 姆囊炎 | w_freq: 15 - 1 | wiki_freq: 0 - 0 | sentence_idx: 671264 | align_1: 0-0 | align_2: 1-5 | ner_entity: Maha’ulepu-none |    Maha’ulepu was healing . ||| 姆囊炎 ( 姆趾 外翻 ) 的 疗愈

AppAsia HDMI | w_freq: 1 - 47 | wiki_freq: 0 - 315 | sentence_idx: 673414 | align_1: 0-1 | align_2: 1-10 | ner_entity: AppAsia-none |    AppAsia , formerly Extol MSC Bhd ( ||| ★ HDMI 输出 HDMI Micro 连接器 ( D 型 ) 、 BRAVIA Sync (

A'ad 阿德 | w_freq: 2 - 10 | wiki_freq: 1 - 244 | sentence_idx: 676583 | align_1: 2-2 | align_2: 3-8 | ner_entity: A'ad-阿德 中 |    And in A'ad when we sent the fatal wind against them . ||| 和 在 阿德 中 [注 1 ] ， 当时 我 把 灾风 [注 2 ] 差 至 他们 。

FFXV FFXV | w_freq: 3 - 3 | wiki_freq: 4 - 3 | sentence_idx: 696708 | align_1: 11-13 | align_2: 12-18 | ner_entity: FFXV-none |    “ I can not talk about the details , but like FFXV , I will create a game based on a new world drawn with high quality , high end . ||| “ 我 不 能 谈论 细节   ， 但 就 像 《 FFXV 》 一样   ， 我 将 创造 一 款 基于 全新 世界 的 高 质量 高端 游戏   。

Altmann 亨利Altmann | w_freq: 3 - 5 | wiki_freq: 730 - 0 | sentence_idx: 697172 | align_1: 1-0 | align_2: 2-4 | ner_entity: Henry Altmann-亨利Altmann |    Henry Altmann has one every day . ||| 亨利Altmann （ 威廉姆斯 ） 有 一个 每 一 天   。

Rexroth Rexroth | w_freq: 2 - 2 | wiki_freq: 379 - 6 | sentence_idx: 707433 | align_1: 1-4 | align_2: 2-11 | ner_entity: Bosch Rexroth-Bosch Rexroth |    Bosch Rexroth has some expertise in both and points out that the two are going to be more and more intertwined in the future . ||| 博世力 士乐 ( Bosch Rexroth ) 在 这 两 方面 都 有 一定 的 专长 ， 他 指出 ， 这 两者 在 未来 将 越来越 紧密 地 交织 在 一起 。

DXM DXM | w_freq: 1 - 1 | wiki_freq: 68 - 5 | sentence_idx: 721226 | align_1: 4-3 | align_2: 5-11 | ner_entity: DXM-none |    " My experience with DXM : I started peeing blood . ||| 「 我 使用 DXM （ 右 美 沙芬 ） 的 经验 ： 我 开始 有 血尿 。

Jaarsa Jaars | w_freq: 2 - 2 | wiki_freq: 0 - 1 | sentence_idx: 725784 | align_1: 7-8 | align_2: 8-12 | ner_entity: Jaarsa-none |    Then they enter the final grade called Jaarsa and retire completely . ||| 然后 他们 进入 最后 的 层级 ， 称为 Jaars a层 级 ， 并且 彻底 地 退休 。

LIE 犹有甚者 | w_freq: 54 - 2 | wiki_freq: 129 - 0 | sentence_idx: 730486 | align_1: 2-0 | align_2: 3-6 | ner_entity: LIE-none |    Then BOLDLY LIE and deny saying anything of the sort . ||| 犹有甚者 ， 过去 或许 遭到 否认 ， 因而 不得不 提到 否认 这 回 事 。

ENIAC ENIAC | w_freq: 4 - 5 | wiki_freq: 664 - 137 | sentence_idx: 737604 | align_1: 8-11 | align_2: 9-16 | ner_entity: ENIAC Girls-“ ENIAC 女团 |    The most representative of these is the “ ENIAC Girls ” mentioned earlier . ||| 其中 最 具 代表性 的 是 前文 所 提到 的 “ ENIAC 女团 ” （ ENIAC Girls ） 。

LIE 撒谎 | w_freq: 54 - 901 | wiki_freq: 129 - 461 | sentence_idx: 740688 | align_1: 2-4 | align_2: 3-10 | ner_entity: LIE-none |    Then BOLDLY LIE and deny saying anything of the sort . ||| 认为 说 假话 就是 撒谎 ， 人 要 讲 诚信 ， 不 能 撒谎 。

SP.517 WMN.517 | w_freq: 1 - 2 | wiki_freq: 0 - 0 | sentence_idx: 746027 | align_1: 0-0 | align_2: 1-7 | ner_entity: SP.517-none |    SP.517 American Authors : American Women Authors Spring 2003 ||| WMN.517 美国 作家 ： 美国 女性 作家 American Authors : American Women Authors , Spring 2003

JOE 乔·科克尔 | w_freq: 3 - 3 | wiki_freq: 114 - 18 | sentence_idx: 746896 | align_1: 0-0 | align_2: 1-7 | ner_entity: JOE-乔·科克尔 |    JOE COCKER Mad Dog with Soul ||| 乔·科克尔 ： 灵魂 疯狗 原名 : Joe Cocker : Mad Dog with Soul

COCKER 乔·科克尔 | w_freq: 1 - 3 | wiki_freq: 0 - 18 | sentence_idx: 746896 | align_1: 1-0 | align_2: 2-9 | ner_entity: none-乔·科克尔 |    JOE COCKER Mad Dog with Soul ||| 乔·科克尔 ： 灵魂 疯狗 原名 : Joe Cocker : Mad Dog with Soul

O.W.L.s 盎司 | w_freq: 3 - 45 | wiki_freq: 6 - 733 | sentence_idx: 748975 | align_1: 5-6 | align_2: 6-10 | ner_entity: O.W.L.s-none |    “ Maybe he got thirty O.W.L.s or saved a teacher from the giant squid . ||| “ 也许 他 得到 了 三十 盎司   ， 或 救 了 一个 老师 从 巨型 鱿鱼  。

Qur-an 快餐 | w_freq: 1 - 35 | wiki_freq: 0 - 597 | sentence_idx: 751929 | align_1: 4-2 | align_2: 5-7 | ner_entity: Qur-an-none |    " And when the Qur-an is read to them , they fall not prostrate . " ( 84:21 ) ||| 当 “ 快餐 ” 式 阅读 流行 的 时候 ， “ 咀嚼 ” 的 功能 应当 不要 退化 ， 否则 ， 得不偿失 。

Alleluia 伊甸园 | w_freq: 2 - 29 | wiki_freq: 635 - 345 | sentence_idx: 758668 | align_1: 8-11 | align_2: 9-17 | ner_entity: Alleluia-伊甸园 |    Yet He loves the earth He leaves , Alleluia ! ||| 神 显然 喜欢 陆地 ， 因为 祂 在 地上 造 了 伊甸园 （ Garden of Eden ） 。

weasels 黄鼠狼 | w_freq: 1 - 2 | wiki_freq: 848 - 147 | sentence_idx: 765518 | align_1: 5-5 | align_2: 6-9 | ner_entity: none-黄鼠狼 |    I have been reading about weasels because I saw one last week . ||| 我 最近 开始 读 关于 黄鼠狼 的 东西 ， 因为 我 上周 看见 了 一 只 。

NAMBLA NAMBLA | w_freq: 1 - 1 | wiki_freq: 186 - 62 | sentence_idx: 781612 | align_1: 9-14 | align_2: 10-18 | ner_entity: NAMBLA-none |    There is a whole section of Financial Tyranny about NAMBLA to help prepare you for this type of an announcement -- if it does indeed occur . ||| 在 《 金融 暴政 》 里 有 一 整 章 都 是 讲 关于 NAMBLA 的 东西 ， 以 帮助 你 为 这 类 宣布 而 做 准备 —— 如果 它 真的 发生 。

Mycroft 迈克罗夫特 | w_freq: 17 - 1 | wiki_freq: 776 - 55 | sentence_idx: 782743 | align_1: 12-8 | align_2: 13-12 | ner_entity: Mycroft-迈克罗夫特 |    I was very flattered that the BBC came to interview me about Mycroft because the British are very protective of their culture . ||| 我 很 荣幸 BBC 来 采访 我 关于 迈克罗夫特 的 事情 ， 因为 英国人 非常 保护 他们 的 文化 。

Maha’ulepu 杨宜芳 | w_freq: 15 - 1 | wiki_freq: 0 - 0 | sentence_idx: 793141 | align_1: 0-2 | align_2: 1-6 | ner_entity: Maha’ulepu-杨宜芳 |    Maha’ulepu was healing . ||| 倾听 ~ 杨宜芳 ( 注1 ) 的 疗愈 故事

Patted 痰瘀 | w_freq: 15 - 37 | wiki_freq: 0 - 0 | sentence_idx: 793283 | align_1: 0-0 | align_2: 1-5 | ner_entity: Patted-none |    Patted each other , hugged one another . ||| 痰瘀 既成 ， 又 可 互为 因果 ， 相互 转化 。

RPG.net rpg.net | w_freq: 1 - 1 | wiki_freq: 11 - 0 | sentence_idx: 798507 | align_1: 5-4 | align_2: 6-9 | ner_entity: RPG.net-none |    You can still post on RPG.net even if you do in fact support the administration — you just ca n't talk about it here . ||| 你 仍然 可以 在 rpg.net 上 发表 文章 ， 即使 你 确实 支持 管理 —— 你 不 能 在 这里 谈论 它 。

Aarti Aarti | w_freq: 1 - 1 | wiki_freq: 876 - 2 | sentence_idx: 807121 | align_1: 29-29 | align_2: 30-38 | ner_entity: Sapta Rishi Aarti-none |    But one aspect you must witness if you have the opportunity – in the evening around 7:30 , there is one particular ritual , which is called Sapta Rishi Aarti . ||| 但是 ， 如果 你 有 机会 ， 你 必须 见证 的 一个 方面 是 —— 在 晚上 7:30 左右 ， 有 一个 特别 的 仪式 ， 叫做 Sapta Rishi Aarti （ 意 为 ： 七圣人 火供 仪式 ） 。

Indian-Americans 印度裔 | w_freq: 1 - 3 | wiki_freq: 70 - 432 | sentence_idx: 812509 | align_1: 19-21 | align_2: 20-26 | ner_entity: Indian-Americans-印度裔 |    My dad and mom told my brother and me that we came to America to be Americans — not Indian-Americans . ||| 我 的 父亲 和 母亲 对 我 哥哥 和 我 说 ， 我们 来 美国 是 为了 当 美国人 ， 不是 印度裔 美国人 ， 就是 美国人 。

Veloce Veloce | w_freq: 2 - 2 | wiki_freq: 366 - 2 | sentence_idx: 813998 | align_1: 13-11 | align_2: 14-15 | ner_entity: Veloce-none |    Spending money for something you believe is a 1960 Alfa Romeo Giulietta Spider Veloce only to learn that it is a fake can be a very costly mistake . ||| 花钱 买 一些 您 认为 是 1960 Alfa Romeo Giulietta Spider Veloce 的 东西 ， 只是 要 知道 这是 假货 可能 是 一个 非常 昂贵 的 错误 。

Alaskans 阿拉斯加人 | w_freq: 3 - 3 | wiki_freq: 602 - 15 | sentence_idx: 820568 | align_1: 7-5 | align_2: 8-10 | ner_entity: Alaskans-阿拉斯加人 |    This week I have talked to many Alaskans to determine whether I or Mark Begich had a better chance of running a competitive race against Mike Dunleavy . ||| “ 本周 我 与 许多 阿拉斯加人 进行 了 交谈 ， 以 确定 我 或 Mark Begich 是否 有 更 好的 机会 参加 与 Mike Dunleavy 的 竞争 。

Abu-Bakr 福安 | w_freq: 3 - 15 | wiki_freq: 71 - 609 | sentence_idx: 822176 | align_1: 5-7 | align_2: 6-14 | ner_entity: Abu-Bakr-none |    However , the prophet told Abu-Bakr “ Grieve not ; surely Allah is with us . ” ||| ” 但是 真主 的 使者 （ 祈主 福安 之 ） 安静 地 说 ： ” 不要 忧愁 ， 真 主确 是 与 我们 同 在 的 。

Abu-Bakr 福安 | w_freq: 3 - 15 | wiki_freq: 71 - 609 | sentence_idx: 822177 | align_1: 5-7 | align_2: 6-14 | ner_entity: Abu-Bakr-none |    However , the prophet told Abu-Bakr “ Grieve not ; surely Allah is with us . ” ||| ” 但是 真主 的 使者 （ 祈主 福安 之 ） 安静 地 说 ： “ 不要 忧愁 ， 真 主确 是 与 我们 同 在 的 。

Soroush Soroush | w_freq: 2 - 2 | wiki_freq: 227 - 0 | sentence_idx: 830959 | align_1: 4-5 | align_2: 5-9 | ner_entity: Abdolkarim Soroush-none |    According to philosopher Abdolkarim Soroush , this distinction between religious beliefs and civil rights should be obvious . ||| 据 哲学家 索罗什 （ Abdolkarim Soroush ） 的 观点 ， 宗教 信仰 与 公民 权利 的 这 一 区别 应该 是 显而易见 的 。

Marcal 马卡 | w_freq: 5 - 6 | wiki_freq: 62 - 136 | sentence_idx: 837039 | align_1: 16-14 | align_2: 17-20 | ner_entity: Marcal-马卡 |    Our top priority in the coming days and weeks will be to support our associates at Marcal whose lives will be directly impacted by this disaster . ||| 我们 未来 几 天 和 几周 的 首要 任务 将 是 支持 我们 在 马卡 的 同事   ， 他们 的 生活 将 直接 受到 这 场 灾难 的 影响   。

Marcal 马卡 | w_freq: 5 - 6 | wiki_freq: 62 - 136 | sentence_idx: 837040 | align_1: 16-14 | align_2: 17-21 | ner_entity: Marcal-马卡 |    Our top priority in the coming days and weeks will be to support our associates at Marcal whose lives will be directly impacted by this disaster . ||| 我们 未来 几 天 和 几周 的 首要 任务 将 是 支持 我们 在 马卡 的 同事    ， 他们 的 生活 将 直接 受到 这 场 灾难 的 影响   。

Marcal 马卡 | w_freq: 5 - 6 | wiki_freq: 62 - 136 | sentence_idx: 837041 | align_1: 16-14 | align_2: 17-19 | ner_entity: Marcal-马卡 |    Our top priority in the coming days and weeks will be to support our associates at Marcal whose lives will be directly impacted by this disaster . ||| 我们 未来 几 天 和 几周 的 首要 任务 将 是 支持 我们 在 马卡 的 同事  ， 他们 的 生活 将 直接 受到 这 场 灾难 的 影响   。

webster 丹尼尔．韦伯斯特 | w_freq: 1 - 2 | wiki_freq: 30 - 0 | sentence_idx: 840844 | align_1: 6-4 | align_2: 7-10 | ner_entity: none-丹尼尔．韦伯斯特 |    We must not remember that daniel webster got drunk but only remember that he was a splendid constitutional lawyer ||| 我们 不 能 记得 丹尼尔．韦伯斯特 （ Daniel Webster ） 曾 喝 醉酒 ， 只能 记住 他 是 卓越 的 宪法 律师 。

Wherein 奉丧 | w_freq: 4 - 3 | wiki_freq: 175 - 2 | sentence_idx: 841816 | align_1: 2-2 | align_2: 3-12 | ner_entity: none-奉丧 |    Yusuf Ali Wherein they shall remain for ever : ||| 丞 相亮 奉丧 还 成都 ， 以 李 严 为 中都 护 ， 留镇 永安 。

AO3 AO3 | w_freq: 2 - 3 | wiki_freq: 24 - 68 | sentence_idx: 845713 | align_1: 9-7 | align_2: 10-12 | ner_entity: AO3-Archive Of Our Own – AO3 （ AO3 作品 库 ） |    It works with the Archive of Our Own ( AO3 ) to protect your old favorites from other places around the web . ||| 它 与 Archive Of Our Own – AO3 （ AO3 作品 库 ） 合作 ， 保护 您 在 整个 网路 上 其他 地方 所 喜爱 的 同人 作品 。

Moïse 哈哈 | w_freq: 1 - 147 | wiki_freq: 932 - 166 | sentence_idx: 846187 | align_1: 0-1 | align_2: 1-6 | ner_entity: Moïse-none |    Moïse has denied any wrongdoing . ||| “ 哈哈 ， 阿穆希 ， 教义 是 用来 骗人 的 。

Lauster Lauster | w_freq: 1 - 1 | wiki_freq: 47 - 0 | sentence_idx: 858189 | align_1: 4-7 | align_2: 5-11 | ner_entity: Emily Lauster-Emily Lauster |    According to 22-year-old Emily Lauster , “ You can always hear that the girl is not very interested , or tell the boy that she is tired , but the boy does not give her a space story . ||| 根据 22 岁 的 艾米丽·劳斯特 ( Emily Lauster ) 所 说 ， 「 你 总是 能 听到 女孩 不是 很 感 兴趣 ， 或者 告诉 男生 她 累 了 ， 而 男生 却 不 给 她 空间 的 故事 。

ICO ICO | w_freq: 101 - 117 | wiki_freq: 878 - 131 | sentence_idx: 858724 | align_1: 9-5 | align_2: 10-10 | ner_entity: ICO-none |    This means that 46 % of last year ’s ICO has already failed . ||| 这 意味着 去年 进行 的 ICO 中 ， 有 46% 已经 失败 了 。

Shallows Shallows | w_freq: 1 - 1 | wiki_freq: 152 - 2 | sentence_idx: 876797 | align_1: 6-7 | align_2: 7-15 | ner_entity: Shallows-The Shallows |    As Nicholas Carr explains in The Shallows : ||| 就 像 Nicholas Carr 在 《 The Shallows 》 一 书 中 解释 的 那样 ：

Zahavi Zahavi | w_freq: 3 - 1 | wiki_freq: 352 - 4 | sentence_idx: 877296 | align_1: 2-1 | align_2: 3-5 | ner_entity: Zahavi-none |    According to Zahavi costly signals are harder to fake and are therefore , more believable . ||| 根据 Zahavi 的 说法 ， 昂贵 的 信号 更 难 伪造 ， 因此 更 可信 。

Qur’an 可兰经 | w_freq: 273 - 3 | wiki_freq: 541 - 62 | sentence_idx: 880199 | align_1: 7-4 | align_2: 8-11 | ner_entity: Qur’an-可兰经 |    Muslims have also be warned in the Qur’an that fitna is worse than murder . ||| 爱莎 也 引述 《 可兰经 》 的 一 句 经文 表示 ， 在 伊斯兰教 ， 诬蔑 比起 杀人 更 恶劣 。

Oddity EZY | w_freq: 3 - 3 | wiki_freq: 511 - 1 | sentence_idx: 897275 | align_1: 1-0 | align_2: 2-4 | ner_entity: Space Oddity-none |    Space Oddity ( ||| EZY : 易捷 航空 （

Apalachee 阿帕拉契 | w_freq: 3 - 3 | wiki_freq: 819 - 146 | sentence_idx: 898746 | align_1: 9-15 | align_2: 10-19 | ner_entity: Apalachee-阿帕拉契 |    Keep on robbers and traitors : in Acuera and Apalachee we will treat you as you deserve . ||| ... 继续    ， 强盗 和 叛徒   ： 在 阿奎拉 和 阿帕拉契   ， 我们 将 按照 你 应得 的 对待 你   。

