67:6 67,6 | w_freq: 1 - 1 | wiki_freq: 0 - 145 | sentence_idx: 41 | align_1: 0-0 | align_2: 1-4 |    67:6 And for those who disbelieve in their Lord there is the doom of hell , a hapless journey 's end ! ||| 67,6 - 7 : Und für diejenigen , die ihren Herrn verleugnen , wird es die Strafe der Hölle geben – ein schlimmer Ausgang ! 

Appreciate Dankbar | w_freq: 12 - 13 | wiki_freq: 84 - 65 | sentence_idx: 523476 | align_1: 1-2 | align_2: 2-6 |    S-31-E Appreciate What Christ Has Done For You ! ( 12/15 ) ||| S-31-X Sei Dankbar Für Das , Was Christus Für Dich Getan Hat ! ! ( 12 / 15 ) 

announce mitteilen | w_freq: 308 - 218 | wiki_freq: 14722 - 1383 | sentence_idx: 523854 | align_1: 6-6 | align_2: 7-10 |    Today , we 're happy to announce that we keep on increasing the global dialogue with webmasters , opening an Arabic and a Czech / Slovak Webmaster Help Forum . ||| Jetzt sind wir froh , euch mitteilen zu können , dass wir den globalen Dialog mit Webmastern weiter ausbauen - mit dem Start des arabischen und tschechischen / slowakischen Diskussionsforums für Webmaster . 

Remember Denke | w_freq: 921 - 163 | wiki_freq: 9753 - 112 | sentence_idx: 524303 | align_1: 0-0 | align_2: 1-4 |    Remember you are part of the material world too . ||| Denke daran , dass du auch Teil der materiellen Welt bist . 

iPhone iPhone | w_freq: 535 - 435 | wiki_freq: 11135 - 2222 | sentence_idx: 526442 | align_1: 2-2 | align_2: 3-6 |    " The iPhone you have been waiting for . " ||| „ Das iPhone , auf das Sie gewartet haben . “ 

camouflages Täuschungen | w_freq: 1 - 13 | wiki_freq: 128 - 446 | sentence_idx: 526484 | align_1: 20-24 | align_2: 21-30 |    “ The settings in your physical environment … the physical aspects of life as you know it , are all camouflages . ||| " Die Schauplätze in eurer physischen Umgebung . . . die physischen Aspekte des Lebens , so wie ihr es kennt , sind alles Täuschungen ( ' camouflages ' ) . 

assessing Beurteilung | w_freq: 96 - 213 | wiki_freq: 8242 - 8423 | sentence_idx: 526659 | align_1: 1-2 | align_2: 2-6 |    In assessing whether a country is a safe country of origin in accordance with paragraphs 2 and 3 , Member States shall have regard to the legal situation , the application of the law and the general political circumstances in the third country concerned . ||| Bei der Beurteilung der Frage , ob ein Staat als sicherer Herkunftsstaat gemäß den Absätzen 2 und 3 anzusehen ist , berücksichtigen die Mitgliedstaaten die Rechtslage , die Anwendung der Rechtsvorschriften und die allgemeine politische Lage in dem betreffenden Drittstaat . 

Reconstruction Rekonstruktion | w_freq: 47 - 86 | wiki_freq: 14564 - 9360 | sentence_idx: 526910 | align_1: 13-13 | align_2: 14-22 |    He took three Southern states that the Republicans had won only once since Reconstruction : Virginia , Florida , and Texas . ||| Er nahm drei Südliche Staaten , die die Republikaner nur einmal seit der Rekonstruktion ( Rekonstruktionszeitalter der Vereinigten Staaten ) gewonnen hatten : Virginia , Florida , und Texas . 

stereotypes Stereotypen | w_freq: 105 - 65 | wiki_freq: 11453 - 823 | sentence_idx: 527682 | align_1: 16-17 | align_2: 17-21 |    We talk about the difficulties of being a French black actress in France and all the stereotypes we meet in the cinema industry . ” ||| Es handelt von den Schwierigkeiten , in Frankreich als Schwarze Schauspielerin zu werden , und all den Stereotypen , mit denen wir in der Filmwelt konfrontiert sind . “ 

Fir’aoun aun | w_freq: 1 - 7 | wiki_freq: 0 - 16 | sentence_idx: 528536 | align_1: 22-27 | align_2: 23-32 |    They said : ( ( This is a great day , Allah saved Moosaa and his people in it , and drowned Fir’aoun and his people . ||| Sie erwiderten , dass dieser ein glücklicher Tag sei , denn an diesem habe Allah seinen Propheten Musa und seine Gemeinschaft errettet , indem Er Fir ’ aun ( den Pharao ) und seine Leute ertränkt hat . 

Amadon Amadon | w_freq: 1 - 2 | wiki_freq: 51 - 36 | sentence_idx: 528797 | align_1: 3-3 | align_2: 4-8 |    1951 with Dean Amadon , " A classification of recent birds " . ||| 1951 mit Dean Amadon ( Dean Amadon ) , " Eine Klassifikation von neuen Vögeln " . 

thankful Danksagung | w_freq: 399 - 22 | wiki_freq: 1541 - 280 | sentence_idx: 529178 | align_1: 12-13 | align_2: 13-19 |    Paul says , “ Devote yourselves to prayer , being watchful and thankful . ||| Paulus sagt auch : „ Seid ausdauernd im Gebet und wacht darin mit Danksagung “ ( Kolosser 4,2 ) . 

Remember Denken | w_freq: 921 - 1820 | wiki_freq: 9753 - 11243 | sentence_idx: 530582 | align_1: 0-0 | align_2: 1-4 |    Remember that you are not the only parent thinking about how to talk to kids about sex . ||| Denken sie daran , dass sie nicht der einzige elternteil sind , der darüber nachdenkt , wie man mit kindern über sex spricht . 

imagine Stellt | w_freq: 1130 - 74 | wiki_freq: 9379 - 590 | sentence_idx: 531040 | align_1: 1-0 | align_2: 2-4 |    Just imagine what would have happened had an American general , after decades of ambiguity , would have held a press conference and announced that Israel does not have nuclear weapons , or that it does . ||| Stellt euch vor , was geschehen wäre , hätte ein amerikanischer General nach Jahrzehnten von Zweideutigkeiten , eine Pressekonferenz gehalten und erklärt hätte , dass Israel keine Atomwaffen hat oder dass es sie hat . 

3.0 3.0 | w_freq: 75 - 61 | wiki_freq: 14543 - 1778 | sentence_idx: 532345 | align_1: 32-28 | align_2: 33-34 |    Most of the really vital , protocol-level , basic infrastructure around software and blockchain will need to get built in the next year or two for us to really see the Web 3.0 we ’re really hoping for ... ||| Der Großteil der wirklich wichtigen Basis-Infrastruktur auf Protokoll-Ebene bei Software und Blockchain müssen in den nächsten ein oder zwei Jahren erstellt werden , damit wir wirklich das Web 3.0 sehen können , auf das wir wirklich hoffen ... 

supplements Ergänzungen | w_freq: 260 - 202 | wiki_freq: 8043 - 3453 | sentence_idx: 532561 | align_1: 3-4 | align_2: 4-8 |    There are several supplements known to improve mood but do not interact with the serotonin system . ||| Es gibt auch einige Ergänzungen , die dafür bekannt sind , die Stimmung zu verbessern , aber nicht mit dem Serotonin-System interagieren . 

Agreements Vereinbarungen | w_freq: 71 - 371 | wiki_freq: 3167 - 4566 | sentence_idx: 533257 | align_1: 2-2 | align_2: 3-6 |    Types of Agreements Most Frequently Applied to Commercial Activities ||| Arten von Vereinbarungen , die am häufigsten auf kommerzielle Aktivitäten angewendet werden 

Avoid Vermeiden | w_freq: 253 - 172 | wiki_freq: 689 - 377 | sentence_idx: 533652 | align_1: 0-0 | align_2: 1-6 |    Avoid going alone - some parts are between the rocks and accidents could happen . ||| Vermeiden Sie es , alleine zu gehen - einige Abschnitte befinden sich zwischen Felsen und es kann Unfälle geben . 

Think Denken | w_freq: 536 - 1820 | wiki_freq: 12764 - 11243 | sentence_idx: 533949 | align_1: 0-0 | align_2: 1-5 |    Think throwing a quick “ subscribe here ” box at the end of your post is sufficient ? ||| Denken Sie , dass das Werfen einer schnellen " Subscribe here " Box am Ende Ihrer Post ausreicht ? 

Remember Denken | w_freq: 921 - 1820 | wiki_freq: 9753 - 11243 | sentence_idx: 534156 | align_1: 0-0 | align_2: 1-4 |    Remember that every brawler has its own weakness . ||| Denken Sie daran , dass jeder Brawler seine eigene Schwäche hat . 

e-mail e-mail | w_freq: 251 - 128 | wiki_freq: 6999 - 11 | sentence_idx: 535122 | align_1: 2-4 | align_2: 3-8 |    Authorities found e-mail indicating that the two had agreed to meet Friday night . ||| Die behörden fanden eine e-mail , die darauf hinwies , dass die beiden zugestimmt hatten , sich am freitagabend zu treffen . 

protagonists Protagonisten | w_freq: 101 - 111 | wiki_freq: 11221 - 12357 | sentence_idx: 535579 | align_1: 4-5 | align_2: 5-9 |    Usually , antagonists help protagonists evolve and improve in some way . ||| Normalerweise helfen die Antagonisten den Protagonisten , sich zu entwickeln und sich in irgendeiner Weise zu verbessern . 

Saqar Saqar | w_freq: 16 - 15 | wiki_freq: 30 - 1 | sentence_idx: 535722 | align_1: 7-7 | align_2: 8-12 |    And what can let you know What Saqar is ? ||| Und wie kannst du wissen , was Saqar ( das Höllenfeuer ) ist ? 

IBS IBS | w_freq: 64 - 54 | wiki_freq: 948 - 183 | sentence_idx: 535746 | align_1: 7-6 | align_2: 8-11 |    No specific foods have been linked to IBS so there is not " IBS diet . " ||| Es wurden keine spezifischen Lebensmittel mit IBS in Verbindung gebracht , so dass es keine " IBS-Diät " gibt . 

hints deutet | w_freq: 57 - 228 | wiki_freq: 7190 - 11084 | sentence_idx: 536212 | align_1: 2-2 | align_2: 3-6 |    But it hints that people are not worthy of being at that degree and in this world simultaneously . ||| Aber sie deutet darauf hin , dass Menschen es nicht wert sind , gleichzeitig auf dieser Stufe und in dieser Welt zu sein . 

52:5.9 52:5.9 | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 536738 | align_1: 0-0 | align_2: 1-4 |    52:5.9 During this era the problems of disease and delinquency are virtually solved . ||| 52:5.9 ( 596.6 ) In dieser Ära sind die Probleme von Krankheit und Delinquenz praktisch gelöst . 

guess denke | w_freq: 518 - 3911 | wiki_freq: 8827 - 1794 | sentence_idx: 537452 | align_1: 2-1 | align_2: 3-6 |    So I guess the Palms philosophy of marketing has n’t changed much . ||| Ich denke also , dass sich die palms-philosophie des marketings nicht viel geändert hat . 

Considering Anbetracht | w_freq: 178 - 187 | wiki_freq: 5212 - 2270 | sentence_idx: 538418 | align_1: 7-8 | align_2: 8-13 |    User u / turpajouhipukki wrote , “ Considering they had less liquidity than a kid in a candy store this probably changes nothing . ” ||| User u / turpajouhipukki schrieb : " In Anbetracht der Tatsache , dass sie weniger Liquidität hatten als ein Kind in einem Süßwarenladen , ändert das wahrscheinlich nichts . " 

Eileen Eileen | w_freq: 11 - 10 | wiki_freq: 9041 - 1149 | sentence_idx: 538861 | align_1: 7-7 | align_2: 8-12 |    " And do n't you dare tell Eileen I said that . " ||| “ Und wag es ja nicht , Eileen zu erzählen , dass ich das gesagt habe . ” 

proclamation Lüge | w_freq: 41 - 750 | wiki_freq: 13050 - 2579 | sentence_idx: 539123 | align_1: 3-4 | align_2: 4-12 |    I repudiated the proclamation . ” ||| Ich hatte ihr eine Lüge ( oder so etwas Ähnliches ) nachgewiesen . 

wonder Wunder | w_freq: 1057 - 998 | wiki_freq: 10438 - 7763 | sentence_idx: 540762 | align_1: 1-4 | align_2: 2-8 |    No wonder Jewish emigration from France is accelerating . ||| So ist es kein Wunder , dass die jüdische Auswanderung aus Frankreich sich beschleunigt . 

IMF INFODer | w_freq: 259 - 1 | wiki_freq: 7216 - 0 | sentence_idx: 541588 | align_1: 1-0 | align_2: 2-6 |    The IMF ( www.imf.org ) has 189 member countries , practically all of the world 's sovereign states . ||| INFODer Internationale Währungsfonds ( IWF ) ( www.imf.org ) zählt 189 Mitgliedsländer , darunter praktisch alle souveränen Staaten der Welt . 

scenarios Szenarien | w_freq: 338 - 227 | wiki_freq: 13267 - 2319 | sentence_idx: 541726 | align_1: 8-8 | align_2: 9-12 |    The greatest portfolio loss whatt in these 16 scenarios is taken as margin for that currency pair . ||| Der größte Portfolioverlust , der in diesen 16 Szenarien beobachtet wurde , wird als Marge für dieses Währungspaar verwendet . 

knowledgeable furchtsames | w_freq: 72 - 2 | wiki_freq: 3997 - 4 | sentence_idx: 541927 | align_1: 7-15 | align_2: 8-22 |    Allah says : It is only the knowledgeable among His servants who fear Allah . ||| Und Allah sagt : „ Und nur diejenigen Seiner Diener mit Wissen haben Taqwa [ furchtsames Verhalten angesichts der Gegenwart Allahs ] vor Allah . “ 

ferment Ferment | w_freq: 8 - 3 | wiki_freq: 1405 - 49 | sentence_idx: 541961 | align_1: 14-13 | align_2: 15-19 |    By day 3 , you should start seeing a few nice bubbles on your ferment unless the temperature is cold . ||| Am dritten Tag sollten Sie beginnen , ein paar schöne Blasen auf Ihrem Ferment zu sehen , es sei denn , die Temperatur ist kalt . 

worries sorgt | w_freq: 173 - 309 | wiki_freq: 5604 - 11101 | sentence_idx: 542755 | align_1: 2-1 | align_2: 3-5 |    Therefore Peking worries that a change of power in Teheran could play into the hands of pro-western forces . ||| Peking sorgt sich darum , dass ein Machtwechsel in Teheran den prowestlichen Kräften in die Hand spielen könnte . 

PHILHARMONIC PHILHARMONIC | w_freq: 1 - 1 | wiki_freq: 1 - 0 | sentence_idx: 543471 | align_1: 10-9 | align_2: 11-14 |    That there was the PALESTINE FOUNDATION FUND and the PALESTINE PHILHARMONIC ? ||| Dass es den PALESTINE FOUNDATION FUND und das PALESTINE PHILHARMONIC ( Orchestra ) gab ? 

Remember Erinnern | w_freq: 921 - 158 | wiki_freq: 9753 - 488 | sentence_idx: 545402 | align_1: 0-0 | align_2: 1-5 |    Remember that the Holy Land is holy because it is Israel . ||| Erinnern Sie sich daran , daß das heilige Land heilig ist weil es Israel ist . 

Umar Umar | w_freq: 8 - 8 | wiki_freq: 8780 - 961 | sentence_idx: 546233 | align_1: 2-1 | align_2: 3-8 |    Once , Umar became ill as a result of his reciting the Ayah , " Verily , the Torment of your Lord will surely come to pass . ||| ' Umar ( Allahs Wohlgefallen auf ihm ) wurde krank , nachdem er die Ayah gelesen hatte : " Wahrlich , die Strafe deines Herr trifft sicher ein . 

Mi'kmaq Mi'kmaq | w_freq: 1 - 3 | wiki_freq: 2454 - 206 | sentence_idx: 547026 | align_1: 5-5 | align_2: 6-10 |    Their allies , the native Mi'kmaq nation , kept careful watch over their possessions , though . ||| Ihre Verbündeten , der Eingeborene Mi'kmaq ( Mi'kmaq Leute ) Nation , behielten sorgfältige Bewachung über ihre Besitzungen , dennoch . 

Considering Anbetracht | w_freq: 178 - 187 | wiki_freq: 5212 - 2270 | sentence_idx: 547528 | align_1: 0-1 | align_2: 1-5 |    Considering that the project is based on sharing knowledge , “ BarCamp ” ( also known as “ non-conference ” ) has been chosen as the most appropriate format for its implementation . ||| In Anbetracht der Tatsache , dass das Projekt auf dem Austausch von Wissen basiert , wurde " BarCamp " ( auch als " Nicht-Konferenz " bekannt ) als das geeignetste Format für seine Umsetzung gewählt . 

believer Tadel | w_freq: 115 - 48 | wiki_freq: 4974 - 449 | sentence_idx: 547849 | align_1: 10-11 | align_2: 11-19 |    And nay I swear by the self-reproaching person ( a believer ) . ||| Nein , Ich schwöre bei der Seele , die sich selbst Tadel ausspricht . " ( 75:1 - 2 ) 

prognoses Prognosen | w_freq: 10 - 168 | wiki_freq: 237 - 1897 | sentence_idx: 547930 | align_1: 9-7 | align_2: 10-12 |    SPIEGEL : And what is your view of the prognoses that global warming will cause up to 30 percent of all animal species to become extinct ? ||| SPIEGEL : Und was ist von den Prognosen zu halten , nach denen durch die globale Erwärmung bis zu 30 Prozent aller Tierarten aussterben werden ? 

Shoe Schuh | w_freq: 14 - 99 | wiki_freq: 4807 - 2998 | sentence_idx: 549317 | align_1: 6-6 | align_2: 7-11 |    ​Nike Invited Us to See The Shoe They Want to Break the Two-Hour Marathon Barrier ||| Nike hat uns eingeladen , den Schuh zu sehen , den sie die zweistündige Marathonbarriere durchbrechen wollen 

trembled zitterte | w_freq: 3 - 5 | wiki_freq: 239 - 59 | sentence_idx: 549460 | align_1: 1-1 | align_2: 2-6 |    I trembled lest the British Government would call me and ask : ' Tell us , what is this Zionist Organization ? ||| Ich zitterte bei dem Gedanken , daß mich die britische Regierung zur Rede stellen und fragen würde : ' Sagen Sie , was ist eigentlich diese zionistische Organisation ? 

Iraqis Iraker | w_freq: 68 - 47 | wiki_freq: 3367 - 455 | sentence_idx: 550154 | align_1: 22-21 | align_2: 23-26 |    I am constantly reminded of the 3,000 Americans who died that day … and asked to put behind me the 8,000 worthless Iraqis we lost to missiles , tanks and guns . ||| Ich werde laufend an die 3.000 Amerikaner erinnert , die an jenem Tag starben ... und aufgefordert , die 8.000 wertlosen Iraker zu vergessen , die wir durch Raketen , Panzer und Gewehre verloren haben . 

X39 X39 | w_freq: 6 - 6 | wiki_freq: 17 - 9 | sentence_idx: 550616 | align_1: 17-12 | align_2: 18-17 |    I would like to say thank you to David Schmidt for giving me the opportunity to use X39 and share my results with everyone . ’ ||| Ich möchte mich bei David Schmidt für die Gelegenheit bedanken , das X39 verwenden zu können , und will meine Ergebnisse mit allen teilen . ‘ 

imagine stelle | w_freq: 1130 - 299 | wiki_freq: 9379 - 3298 | sentence_idx: 550785 | align_1: 5-5 | align_2: 6-10 |    Palmieri replied : “ I imagine they think it is the most socially acceptable politically conservative religion . ||| Palmieri antwortete ; " Ich stelle mir vor , daß sie denken das es die sozial am meisten politisch akzeptable konservative Religion ist . 

dangers Umweltgefahren | w_freq: 368 - 8 | wiki_freq: 11618 - 65 | sentence_idx: 550842 | align_1: 16-15 | align_2: 17-20 |    For those who already have COPD , it ’s not always clear how to minimize environmental dangers without making things worse . ||| Für diejenigen , die bereits COPD haben , ist es nicht immer klar , wie Umweltgefahren minimiert werden können , ohne die Situation zu verschlimmern . 

wonderful wunderbar | w_freq: 1477 - 290 | wiki_freq: 14475 - 1212 | sentence_idx: 550945 | align_1: 1-1 | align_2: 2-5 |    How wonderful if an Excalibur were to be found today , to give impetus to such a golden age in our own times ? ||| Wie wunderbar wäre es , wenn heutzutage ein Excalibur gefunden werden würde , um auch in unserer Zeit einem solchen Goldenen Zeitalter zur Geburt zu verhelfen ? 

tomorrow gewiß | w_freq: 979 - 121 | wiki_freq: 4903 - 335 | sentence_idx: 551239 | align_1: 8-5 | align_2: 9-10 |    “ Allah said : ‘ They will know tomorrow who the insolent liar is . ’ ||| sagt , und er wird gewiß in Erfahrung bringen , wer die Lügner sind . 

Findings Findings | w_freq: 12 - 3 | wiki_freq: 1990 - 6 | sentence_idx: 551499 | align_1: 13-14 | align_2: 14-23 |    The report , titled “ Listening to the Customer : 7 New Research Findings , ” is based on two parallel online surveys . ||| Die Studie mit dem Titel „ Listening to the Customer : 7 New Research Findings “ ( Verbrauchern zuhören : 7 neue Forschungserkenntnisse ) beruht auf zwei parallelen Onlineerhebungen . 

Remember Vergessen | w_freq: 921 - 297 | wiki_freq: 9753 - 1305 | sentence_idx: 552639 | align_1: 0-0 | align_2: 1-4 |    Remember that your job is to fight dependency , where community members come to rely on outside assistance for community improvements . ||| Vergessen Sie nicht , dass es Ihre Aufgabe ist , Abhängigkeit zu bekämpfen , wobei die Gemeindemitglieder sich auf externe Hilfe für Gemeindeverbesserungen verlassen . 

expecting erwarten | w_freq: 285 - 2508 | wiki_freq: 11792 - 9682 | sentence_idx: 552913 | align_1: 12-16 | align_2: 13-20 |    I ’m here in the human body to answer this question without expecting you will believe Me . ||| Ich bin hier in dem menschlichen Körper um diese Frage zu beantworten , obwohl ich nicht erwarten kann , daß ihr mir glaubt . 

1019 1019 | w_freq: 2 - 2 | wiki_freq: 796 - 553 | sentence_idx: 553251 | align_1: 11-8 | align_2: 12-12 |    With the publication of the 53nd Technical Report Series No . 1019 of the WHO , several new and revised Guidelines were adopted and recommended for use . ||| Mit der Veröffentlichung des 53. Technischen Reports Nr. 1019 ( TRS ) der WHO wurden einige neue sowie überarbeitete Leitlinien final angenommen und zur Anwendung empfohlen . 

Remember Denken | w_freq: 921 - 1820 | wiki_freq: 9753 - 11243 | sentence_idx: 553584 | align_1: 0-0 | align_2: 1-4 |    Remember that these heroes depend on our civil government to direct and finance their operations . – The Cabal has been leeching off of humanity ’s wealth for centuries . ||| Denken Sie daran , dass diese Helden darauf angewiesen sind , dass unsere Zivilregierung ihre Operationen leitet und finanziert . – Die Kabale leckt seit Jahrhunderten den Reichtum der Menschheit aus . 

Remember Denken | w_freq: 921 - 1820 | wiki_freq: 9753 - 11243 | sentence_idx: 553585 | align_1: 0-0 | align_2: 1-4 |    Remember that these heroes depend on our civil government to direct and finance their operations . – The Cabal has been leeching off of humanity ’s wealth for centuries . ||| Denken Sie daran , dass diese Helden darauf angewiesen sind , dass unsere Zivilregierung ihre Operationen leitet und finanziert . - Die Kabale leckt seit Jahrhunderten den Reichtum der Menschheit aus . 

poo poo | w_freq: 9 - 5 | wiki_freq: 199 - 6 | sentence_idx: 553633 | align_1: 9-8 | align_2: 10-12 |    See your doctor if you have n't passed any poo after three or four days . ||| Suchen Sie Ihren Arzt , wenn Sie keine poo ( Fäkalien ) nach drei oder vier Tage vergangen sind . 

Keep Behalten | w_freq: 584 - 38 | wiki_freq: 13153 - 90 | sentence_idx: 554120 | align_1: 0-0 | align_2: 1-4 |    Keep who you 've viewed private . ||| Behalten Sie bei , wen Sie privat angesehen haben . 

Rate Legen | w_freq: 41 - 49 | wiki_freq: 4503 - 446 | sentence_idx: 555191 | align_1: 0-0 | align_2: 1-4 |    Rate how important it is that you tie these areas into the overall solution . ||| Legen Sie fest , wie wichtig es ist , dass Sie diese Bereiche in die Gesamtlösung integrieren . 

sad traurig | w_freq: 530 - 376 | wiki_freq: 12899 - 1755 | sentence_idx: 555280 | align_1: 2-2 | align_2: 3-6 |    I ’m sad you were so very wrong to say a baby with Down syndrome would decrease our quality of life . ||| Ich bin traurig darüber , dass Sie so falsch lagen , als Sie uns sagten , ein Kind mit Downsyndrom würde unsere Lebensqualität mindern . 

Aristovoulou Aristovoulou | w_freq: 1 - 1 | wiki_freq: 1 - 0 | sentence_idx: 556964 | align_1: 6-5 | align_2: 7-11 |    I was glad to meet Antony Aristovoulou who has worked for several sports collections . ||| Ich bin froh , Antony Aristovoulou kennen gelernt zu haben , der schon für einige Sportsammlungen gearbeitet hat . 

Rarrk)Take Nehmen | w_freq: 1 - 628 | wiki_freq: 0 - 469 | sentence_idx: 558223 | align_1: 1-3 | align_2: 2-7 |    ( Rarrk)Take what you ’ve painted home with you as a reminder of the stories and histories of the Dalabon people . ||| ( Rarrk ) Nehmen Sie das , was Sie gemalt haben , als Erinnerung an die Geschichten und Geschichten des Dalabon-Volkes mit . 

Remember Erinnern | w_freq: 921 - 158 | wiki_freq: 9753 - 488 | sentence_idx: 558506 | align_1: 0-0 | align_2: 1-4 |    Remember that there were two boxes   —   one containing the number 20893 and another empty for you to calculate ? ||| Erinnern Sie sich , dass Sie zwei Kästen hatten - eine mit der Nummer 20893 und eine weitere leer , die Sie berechnen konnten ? 

waited wartete | w_freq: 208 - 156 | wiki_freq: 11151 - 3004 | sentence_idx: 559116 | align_1: 10-11 | align_2: 11-16 |    The man prepared everything again for the Master and then waited until it was very late . ||| Noch einmal bereitete der Mann alles für den Meister vor und wartete dann auf ihn , bis es sehr spät wurde . 

3s 3s | w_freq: 4 - 2 | wiki_freq: 911 - 36 | sentence_idx: 559738 | align_1: 5-4 | align_2: 6-8 |    " He 's got 16 3s and they 're all step-backs . ||| " Er hat 16 3s [ attempted ] und sie sind alle Rückschritte . 

Assume Nehmen | w_freq: 21 - 628 | wiki_freq: 1638 - 469 | sentence_idx: 559810 | align_1: 0-0 | align_2: 1-4 |    Assume I offered you the choice of purchasing a debt instrument with a 1 % yield or putting your money into gold -- which would you choose ? ||| Nehmen wir an , ich würde dir die Wahl lassen , ein Schuldeninstrument mit einer Rendite von 1 % zu kaufen oder dein Geld in Gold anzulegen – was würdest du nehmen ? 

warns warnen | w_freq: 199 - 247 | wiki_freq: 11882 - 2958 | sentence_idx: 563945 | align_1: 2-1 | align_2: 3-6 |    And he warns the left that ||| und warnen vor der partei : die linke . 

Allow Allow | w_freq: 89 - 2 | wiki_freq: 437 - 22 | sentence_idx: 565006 | align_1: 4-4 | align_2: 5-10 |    A : Acknowledge ( Allow ): The next step is to acknowledge that this emotion is currently part of our experience . ||| A : Acknowledge ( Allow ) / Anerkennen ( Erlauben ): Der nächste Schritt besteht darin anzuerkennen , dass diese Emotion gerade Teil unserer Erfahrung ist . 

Lessons Lektionen | w_freq: 64 - 257 | wiki_freq: 4113 - 752 | sentence_idx: 565063 | align_1: 7-7 | align_2: 8-11 |    Teaching Kids about Money : 7 Surprising Lessons Learned by Putting Our Kids on Salary ||| Kinder über Geld unterrichten : 7 überraschende Lektionen , die wir gelernt haben , indem wir unsere Kinder auf das Gehalt setzen . 

ceases hört | w_freq: 41 - 545 | wiki_freq: 2752 - 7464 | sentence_idx: 565128 | align_1: 3-3 | align_2: 4-8 |    The apostolic age ceases when God ceases to call . " ||| Das apostolische Zeitalter hört erst dann auf , wenn Gott aufhört zu rufen . " 

rejoice äußern | w_freq: 85 - 226 | wiki_freq: 1243 - 3052 | sentence_idx: 565803 | align_1: 7-35 | align_2: 8-42 |    and saddened by adversity , but rather rejoice and give thanks , considering it a matter of ||| ( sich ) bedanken ; ( seinen ) Dank bekunden ; ( jemandem ) Dank sagen ; Dank zollen ; ( seinen ) Dank ausdrücken ; danken ( Hauptform ) ; ( seinen ) Dank äußern ; ( jemandem ) Dank aussprechen ; Dank abstatten 

sadness traurigkeit | w_freq: 139 - 11 | wiki_freq: 5706 - 2 | sentence_idx: 566190 | align_1: 17-20 | align_2: 18-24 |    I did talk to him about needing more affection and physical attention from him and expressed the sadness I feel that we are not physically intimate anymore . ||| Ich habe mit ihm darüber gesprochen , dass er mehr zuneigung und körperliche aufmerksamkeit von ihm braucht und drückte die traurigkeit aus , die ich fühle , dass wir nicht mehr körperlich intim sind . 

Azel Azel | w_freq: 1 - 1 | wiki_freq: 102 - 8 | sentence_idx: 566316 | align_1: 19-18 | align_2: 20-32 |    You will flee by the valley of My mountains , for the valley of the mountains will reach to Azel . . . ||| Und ihr werdet gewiß zum Tal meiner Berge fliehen ; denn das Tal der Berge wird bis nach Azel [ [ ein Wadi , das zum Ölberg gehört und im Kidrontal endet ] ] hin reichen . 

appreciate sehe | w_freq: 766 - 1239 | wiki_freq: 9240 - 3061 | sentence_idx: 566329 | align_1: 1-1 | align_2: 2-5 |    I appreciate the need for enforcement and protection of our international borders , but this zero-tolerance policy is cruel . ||| Ich sehe ein , dass es notwendig ist unsere internationalen Grenzen zu verteidigen und zu schützen – aber diese Null-Toleranz-Politik ist grausam . 

Except Abgesehen | w_freq: 127 - 403 | wiki_freq: 9009 - 6268 | sentence_idx: 566747 | align_1: 0-0 | align_2: 1-4 |    Except I did n’t read it , I listened to it on Mariquita ’s iPod Shuffle over the course of two or three long runs in the past week . ||| Abgesehen davon , dass ich es nicht gelesen habe , habe ich es auf mariquitas ipod shuffle während zwei oder drei langen läufen in der letzten woche gehört . 

Understand Verstehen | w_freq: 113 - 170 | wiki_freq: 1032 - 1584 | sentence_idx: 567019 | align_1: 0-0 | align_2: 1-4 |    Understand the State of mind of your dog will avoid you many problems of coexistence . ||| Verstehen Sie , dass der Zustand des Geistes Ihres Hundes vermeiden Sie viele Probleme des Zusammenlebens . 

Zahn Zahn | w_freq: 5 - 63 | wiki_freq: 1628 - 4567 | sentence_idx: 567149 | align_1: 7-5 | align_2: 8-10 |    She also has filled in for Paula Zahn on Paula Zahn Now whenever Zahn was unable to make the broadcast ( Zahn has since stopped working for CNN as of August 2 , 2007 ) . ||| Sie ist auch für Paula Zahn ( Paula Zahn ) auf Paula Zahn Jetzt ( Paula Zahn Jetzt ) eingesprungen , wann auch immer Zahn war unfähig , zu machen zu senden ( hat Zahn seitdem aufgehört , für CNN bezüglich am 2. August 2007 zu arbeiten ) . 

dangers Gefahren | w_freq: 368 - 467 | wiki_freq: 11618 - 8515 | sentence_idx: 567160 | align_1: 12-12 | align_2: 13-16 |    I hope this Weed Millionaire review gave you an insight into the dangers of using or investing money in such a program . ||| Ich hoffe , dieser Weed Millionaire-Bericht hat Ihnen einen Einblick in die Gefahren gegeben , die mit der Verwendung oder Investition von Geld in ein solches Programm verbunden sind . 

old-school Old-School | w_freq: 24 - 5 | wiki_freq: 1809 - 29 | sentence_idx: 567342 | align_1: 13-15 | align_2: 14-21 |    I was in Copenhagen this year and someone told me I make “ old-school IPA . ” ||| Ich war dieses Jahr in Kopenhagen und jemand sagte zu mir , ich mache „ Old-School IPA “ oder „ Classic IPA “ . 

