Aad Ad | w_freq: 8 - 35 | wiki_freq: 187 - 1905 | sentence_idx: 1591 | align_1: 6-1 | align_2: 7-9 | ner_entity: Aad-Ad |    [ And remember when ] ' Aad denied ; and how [ severe ] were My punishment and warning . ||| L’ Ad ( peuple ) ( trop ) a rejeté ( Vérité ): alors combien terrible était Ma pénalité et mon avertissement ?
Muslims!"(al-Baqarah Baqara | w_freq: 1 - 6 | wiki_freq: 0 - 29 | sentence_idx: 668067 | align_1: 12-20 | align_2: 13-25 | ner_entity: none-Al - Baqara |    God has chosen for you the religion , and die only as Muslims!"(al-Baqarah , 2:132 ) . ||| Dieu a choisi pour vous la Religion ; ne mourez que soumis à lui . » ( sourate Al - Baqara ( La vache ) ; 2 : 132 ) .

Soohyuk Soohyuk | w_freq: 3 - 3 | wiki_freq: 0 - 0 | sentence_idx: 676164 | align_1: 2-3 | align_2: 3-8 | ner_entity: Kim Soohyuk-Kim Soohyuk |    While Kim Soohyuk explained , other first year classes arrived . ||| Pendant que Kim Soohyuk est en train d’ expliquer , d’ autres classes de première année sont arrivées .

Niran Niran | w_freq: 1 - 1 | wiki_freq: 77 - 16 | sentence_idx: 696548 | align_1: 3-3 | align_2: 4-7 | ner_entity: Niran-Niran |    The voters of Niran are quite literally voting against the future existence of their village . ||| Les électeurs de Niran , eux , votent littéralement contre l’ existence future de leur village .

Syriza Syriza | w_freq: 111 - 113 | wiki_freq: 532 - 44 | sentence_idx: 700471 | align_1: 11-15 | align_2: 12-20 | ner_entity: Syriza-Syriza |    Was the initiative of the citizen debt audit successful and did Syriza take notice ? ||| L’ initiative d’ audit citoyen de la dette a -t -elle rencontré du succès et Syriza en a -t -elle tenu compte ?

Barkhane Barkhane | w_freq: 2 - 2 | wiki_freq: 106 - 299 | sentence_idx: 702908 | align_1: 2-0 | align_2: 3-8 | ner_entity: Barkhane-Barkhane |    Is n’t Barkhane increasingly viewed as an occupying force ? ||| Barkhane n' est -il pas de plus en plus considéré comme une force d' occupation ?

507 507 | w_freq: 6 - 6 | wiki_freq: 2520 - 1001 | sentence_idx: 703438 | align_1: 11-18 | align_2: 12-22 | ner_entity: 507-none |    Counting also the German parliamentarians at regional and EU level , 507 have signed the appeal as of now . ||| Si l’ on compte également les parlementaires allemands au niveau régional et au niveau de l’ UE , 507 d’ entre eux ont signé l’ appel dès à présent .

Alcoa Alcoa | w_freq: 9 - 9 | wiki_freq: 1664 - 308 | sentence_idx: 704867 | align_1: 0-0 | align_2: 1-5 | ner_entity: Alcoa-Alcoa |    Alcoa successfully defended itself , even against one of the charges , which was , believe it or not , excessive prices . ||| Alcoa s’ est défendue avec succès , même contre l’ une des accusations , qui était , croyez - le ou non , des prix excessifs .

imbalance déséquilibre | w_freq: 69 - 74 | wiki_freq: 4648 - 3247 | sentence_idx: 704967 | align_1: 1-1 | align_2: 2-5 | ner_entity: none-Un déséquilibre |    An imbalance followed , which we still live today : we live in a society created and defined by men . ||| Un déséquilibre s’ en est suivi , que nous vivons encore aujourd’hui : nous vivons dans une société créée et définie par les hommes .

FIAT FIAT | w_freq: 10 - 8 | wiki_freq: 868 - 772 | sentence_idx: 710815 | align_1: 11-11 | align_2: 12-16 | ner_entity: FIAT-FIAT |    It was in this spirit of gratitude that we join the FIAT of Mary : “ You made me holy , wonderous is your name ” . ||| C’ est dans cet esprit de gratitude que nous vivons le FIAT ( le oui ) de Marie : « Tu as fait pour moi des merveilles , saint est ton nom » .

Hiromi Hiromi | w_freq: 2 - 2 | wiki_freq: 1026 - 295 | sentence_idx: 725080 | align_1: 9-10 | align_2: 10-18 | ner_entity: Hiromi-Hiromi |    I do n't want to say this but , Hiromi , please watch over our world . ||| Je n' ai pas envie de le dire mais , Hiromi , s' il - te - plaît , veille sur notre monde .

Lakeport Lakeport | w_freq: 1 - 1 | wiki_freq: 379 - 28 | sentence_idx: 732496 | align_1: 21-20 | align_2: 22-25 | ner_entity: none-Lakeport |    In the midst of all this , I am more than delighted to say I 'm happy to be here at Lakeport again tonight . ||| Malgré tout ceci , je suis plus que ravi de dire que je suis heureux d’ être ici , à Lakeport , une fois de plus ce soir .

E-23 E-23 | w_freq: 44 - 46 | wiki_freq: 14 - 5 | sentence_idx: 735308 | align_1: 0-0 | align_2: 1-4 | ner_entity: none-E-23 |    E-23 Not upon some sensation , but did you believe it ? ||| E-23 Ce n’ est pas sur base d’ une quelconque sensation , mais avez -vous cru cela ?

Swamiji Swamiji | w_freq: 8 - 8 | wiki_freq: 815 - 7 | sentence_idx: 746979 | align_1: 4-3 | align_2: 5-8 | ner_entity: Swamiji-Swamiji |    “ But why could Swamiji not stop this war ? ” ||| " Mais pourquoi Swamiji n' a -t -il pas pu arrêter cette guerre ? "

Assad Assad | w_freq: 319 - 370 | wiki_freq: 4150 - 2872 | sentence_idx: 749679 | align_1: 13-12 | align_2: 14-17 | ner_entity: Assad-Assad |    And it is very difficult to explain to the dominant rebel groups why Assad is not being bombed . ” ||| Et il est très difficile d' expliquer aux groupes rebelles dominants pourquoi Assad , lui , n' est pas bombardé . »

Landscapes Landscapes | w_freq: 4 - 3 | wiki_freq: 1773 - 61 | sentence_idx: 750696 | align_1: 10-10 | align_2: 11-18 | ner_entity: none-Initiative for Sustainable Landscapes [ Initiative pour des paysages durables |    In partnership with Olam and ISLA ( Initiative for Sustainable Landscapes ) . ||| En partenariat avec Olam et ISLA ( Initiative for Sustainable Landscapes [ Initiative pour des paysages durables ] ) .

AViSTO AViSTO | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 750742 | align_1: 1-1 | align_2: 2-6 | ner_entity: AViSTO-AViSTO |    " AViSTO first supported us in the functional coordination of the project . ||| « AViSTO nous a tout d’ abord accompagnés au niveau de la coordination fonctionnelle du projet .

11.7 11.7 | w_freq: 4 - 2 | wiki_freq: 4141 - 14 | sentence_idx: 753407 | align_1: 2-1 | align_2: 3-7 | ner_entity: 11.7-none |    Agenda item 11.7 , document A72/17 ( Access to medicines and vaccines ) ||| Point 11.7 de l’ ordre du jour , document A72/17 ( Accès aux médicaments et aux vaccins )

Damen Damen | w_freq: 4 - 4 | wiki_freq: 1061 - 334 | sentence_idx: 756328 | align_1: 9-8 | align_2: 10-13 | ner_entity: Damen-Damen |    But if this was so clear , why did Damen not form a new party in 1935 ? ||| Mais si c' était si clair , pourquoi Damen n' a -t -il pas fondé ce nouveau parti en 1935 ?

Juster Juster | w_freq: 2 - 1 | wiki_freq: 302 - 38 | sentence_idx: 759364 | align_1: 15-15 | align_2: 16-19 | ner_entity: Ben Juster-Ben Juster |    The School of Reformation will follow on October 2 - 4 with Dan and Ben Juster joined by many other international speakers . ||| L' Ecole de la Réforme suivra du 2 au 4 octobre avec Dan et Ben Juster , auxquels se joindront plusieurs autres orateurs internationaux .

Lula Lula | w_freq: 63 - 63 | wiki_freq: 3227 - 918 | sentence_idx: 760245 | align_1: 6-5 | align_2: 7-10 | ner_entity: Lula-Lula |    Until the coming to power of Lula two years ago , we felt very alone with our project of integration . ||| Jusqu’ à l’ arrivée de Lula , il y a deux ans , nous nous sentions bien seuls avec notre projet d’ intégration .

Lose Perdra | w_freq: 61 - 1 | wiki_freq: 3996 - 1 | sentence_idx: 762957 | align_1: 3-2 | align_2: 4-8 | ner_entity: none-Spacex Perdra |    When Will SpaceX Lose Connection with Starman ? ||| Quand Spacex Perdra - T - Il La Connexion Avec Starman ?

ECSC CECA | w_freq: 8 - 9 | wiki_freq: 431 - 612 | sentence_idx: 766977 | align_1: 2-3 | align_2: 3-7 | ner_entity: ECSC-CECA |    However the ECSC failed to achieve several fundamental aims of the Treaty of Paris . ||| Toutefois , la CECA n ’ a pas atteint plusieurs objectifs fondamentaux du traité de Paris .

E-217 E-217 | w_freq: 13 - 13 | wiki_freq: 0 - 0 | sentence_idx: 775913 | align_1: 0-0 | align_2: 1-4 | ner_entity: none-E-217 |    E-217 You know what " Son of man " means ? ||| E-217 ( 72 ) Vous savez ce que " Fils de l' homme " signifie ?

Karroubi Karroubi | w_freq: 1 - 1 | wiki_freq: 299 - 10 | sentence_idx: 776955 | align_1: 8-9 | align_2: 9-14 | ner_entity: Karroubi-Monsieur Karroubi |    Do the pressures on your children and Mr. Karroubi not influence this matter ? ||| La pression exercée sur vos enfants et sur Monsieur Karroubi n’ a -t -elle pas d’ influence ?

Merciful Miséricordieux | w_freq: 63 - 112 | wiki_freq: 572 - 104 | sentence_idx: 778314 | align_1: 8-10 | align_2: 9-14 | ner_entity: none-Miséricordieux [ Dieu |    Because they attribute a son to the Most Merciful . ” ||| « Ils ont attribué un fils [ Jésus ] au Miséricordieux [ Dieu ] !

Bottle Bottle | w_freq: 15 - 5 | wiki_freq: 3916 - 291 | sentence_idx: 779421 | align_1: 18-20 | align_2: 19-29 | ner_entity: " The Message in the Bottle-The Message in the Bottle |    P.S. I 'm in Australia at the moment and I 've just begun " The Message in the Bottle . " ||| P.S. : Je suis en Australie pour l' instant et je viens juste de commencer " The Message in the Bottle " ( Le message dans la bouteille ) .

Affect Affecte | w_freq: 25 - 5 | wiki_freq: 520 - 4 | sentence_idx: 781398 | align_1: 11-13 | align_2: 12-19 | ner_entity: none-Comment Il Affecte -t -elle le Développement de Nanotechnologie |    Patenting Nanotechnologies - What is Class 977 and How Does It Affect Nanotechnology Development ? ||| Brevetant des Nanotechnologies - Qu' est -elle la Classe 977 et Comment Il Affecte -t -elle le Développement de Nanotechnologie ?

O'kanada kanada | w_freq: 2 - 6 | wiki_freq: 0 - 4 | sentence_idx: 784353 | align_1: 3-8 | align_2: 4-12 | ner_entity: Simon O'kanada-Simon O’ kanada |    My friend Simon O'kanada wondered why his son was always sick . ||| « Un de mes amis , Simon O’ kanada , s’ est demandé pourquoi son fils était toujours malade .

O'kanada O’ | w_freq: 2 - 117 | wiki_freq: 0 - 1917 | sentence_idx: 784353 | align_1: 3-7 | align_2: 4-12 | ner_entity: Simon O'kanada-Simon O’ kanada |    My friend Simon O'kanada wondered why his son was always sick . ||| « Un de mes amis , Simon O’ kanada , s’ est demandé pourquoi son fils était toujours malade .

MONUC MONUC | w_freq: 20 - 19 | wiki_freq: 484 - 108 | sentence_idx: 790006 | align_1: 3-2 | align_2: 4-7 | ner_entity: MONUC-MONUC |    Why ca n’t MONUC disarm the militia of the two candidates for the second round and ensure their protection until the elections ? ||| Pourquoi la MONUC ne peut -elle pas désarmer les milices des deux candidats au second tour et assurer leur protection jusqu’ aux élections ?

Welland Welland | w_freq: 1 - 1 | wiki_freq: 2441 - 326 | sentence_idx: 792590 | align_1: 16-22 | align_2: 17-31 | ner_entity: Welland-Welland |    Bill C-50 will not particularly help the auto sector and workers , as the member for Welland noted quite correctly . ||| Le projet de loi C-50 n' aidera pas particulièrement le secteur et les travailleurs de l' automobile , comme le député de Welland l' a , à juste titre , fait remarquer .

Douro Douro | w_freq: 10 - 10 | wiki_freq: 1838 - 827 | sentence_idx: 794047 | align_1: 4-2 | align_2: 5-6 | ner_entity: Douro-Douro |    To talk about the Douro is not only to talk about a river or a region . ||| Parler du Douro , ce n’ est pas simplement parler d’ un fleuve ou d’ une région .

E-24 E-24 | w_freq: 35 - 36 | wiki_freq: 16 - 2 | sentence_idx: 795317 | align_1: 0-0 | align_2: 1-4 | ner_entity: none-E-24 |    E-24 They could have their own homes . ||| E-24 ( 54 ) Ils pouvaient avoir leurs propres maisons .

E-296 E-296 | w_freq: 8 - 10 | wiki_freq: 0 - 1 | sentence_idx: 795803 | align_1: 0-0 | align_2: 1-4 | ner_entity: none-E-296 |    E-296 Now , lady , you and I are meeting here this morning . ||| E-296 ( 243 ) Maintenant , madame , vous et moi , nous nous rencontrons ici ce matin .

Maha’ulepu mvbeli | w_freq: 7 - 1 | wiki_freq: 0 - 0 | sentence_idx: 800061 | align_1: 0-2 | align_2: 1-8 | ner_entity: Maha’ulepu-none |    Maha’ulepu was healing . ||| - tcim mvbeli { celui - remèdes } est « celui qui guérit » .

937 937 | w_freq: 3 - 3 | wiki_freq: 1267 - 629 | sentence_idx: 806231 | align_1: 2-4 | align_2: 3-8 | ner_entity: 937-none |    Then paragraph 937 refers to page 10546 of the Debates of June 12 , 1981 : ||| Puis , au paragraphe 937 , on se réfère à la page 10546 des Débats du 12 juin 1981 :

SPECIALIST SPECIALISTE | w_freq: 2 - 1 | wiki_freq: 10 - 0 | sentence_idx: 806858 | align_1: 5-3 | align_2: 6-9 | ner_entity: none-SPECIALISTE |    DANIEL PIPES , US POLICY SPECIALIST : No , Jana , very far from a complete change . ||| DANIEL PIPES , SPECIALISTE DE LA POLITIQUE DES ETATS-UNIS : Non , Jana , on est très loin d' un changement complet .

Rummy rami | w_freq: 1 - 1 | wiki_freq: 284 - 78 | sentence_idx: 807404 | align_1: 8-12 | align_2: 9-16 | ner_entity: Rummy-none |    There is absolutely no connection between rum and Rummy except the first 3 letters . ||| Il n' y a absolument aucun lien entre le rhum et le rami , à l' exception des 3 premières lettres .

Happens Arrive | w_freq: 43 - 11 | wiki_freq: 1592 - 642 | sentence_idx: 813056 | align_1: 4-4 | align_2: 5-9 | ner_entity: none-Hanford Disaster : Qu' Arrive - T |    Hanford Disaster : What Happens to Someone Who ’s Exposed to Plutonium ? ||| Hanford Disaster : Qu' Arrive - T - Il À Quelqu' Un Qui Est Exposé Au Plutonium ?

E-276 E-276 | w_freq: 15 - 18 | wiki_freq: 0 - 0 | sentence_idx: 817296 | align_1: 0-0 | align_2: 1-4 | ner_entity: none-E-276 |    E-276 How many is sitting before me , especially ... ||| E-276 ( 234 ) Combien sont assis ici devant moi , particulièrement ...

Discussion Discussion | w_freq: 37 - 15 | wiki_freq: 2611 - 283 | sentence_idx: 820421 | align_1: 2-2 | align_2: 3-7 | ner_entity: none-Discussion |    19h00 : Discussion with five women Ambassadors representing the five geopolitical regional groups of the United Nations ||| 19h00 : Discussion ( en anglais ) avec cinq Ambassadrices représentant les cinq groupes régionaux géopolitiques des Nations Unies

7.23 7.23 | w_freq: 1 - 1 | wiki_freq: 132 - 3 | sentence_idx: 820452 | align_1: 11-10 | align_2: 12-14 | ner_entity: 7.23-none |    P.S. Did n’t want to wait , so I installed Opera 7.23 . ||| P.S. Pas envie d’ attendre , j’ ai installé Opera 7.23 , pour voir .

WSJ WSJ | w_freq: 10 - 10 | wiki_freq: 392 - 10 | sentence_idx: 822430 | align_1: 4-3 | align_2: 5-9 | ner_entity: WSJ-WSJ |    However , the august WSJ does not name the victims either . ||| Toutefois , le WSJ du mois d' août n’ a pas nommé les victimes non plus .

Jullien Jullien | w_freq: 3 - 3 | wiki_freq: 405 - 961 | sentence_idx: 822541 | align_1: 12-12 | align_2: 13-17 | ner_entity: François Jullien-François Jullien |    We are also beginning to talk about efficiency in France because François Jullien praised it in his Treaty on Effectiveness . ||| On commence aussi à parler de l’ efficience en France car François Jullien en a fait l’ éloge dans son Traité de l’ efficacité .

Alfie Alfie | w_freq: 19 - 20 | wiki_freq: 3949 - 375 | sentence_idx: 831695 | align_1: 1-3 | align_2: 2-7 | ner_entity: Alfie-Alfie |    ' Alfie said he was allowed to drink in the morning but not in the afternoon . ||| « Quant à Alfie , il a dit qu' il a été autorisé à boire le matin mais pas l' après-midi .

Netanyahu Netanyahou | w_freq: 292 - 99 | wiki_freq: 4862 - 959 | sentence_idx: 835046 | align_1: 8-10 | align_2: 9-14 | ner_entity: Netanyahu-Netanyahou |    It is easy to start with the point Netanyahu focused on , namely crime . ||| Il est facile de commencer par le point sur lequel Netanyahou lui-même s’ est focalisé , à savoir la criminalité .

justifies Justifie | w_freq: 68 - 1 | wiki_freq: 1891 - 1 | sentence_idx: 841909 | align_1: 8-7 | align_2: 9-13 | ner_entity: none-Justifie |    Many tell me about the crisis … it justifies alone this permanent attitude of mistrust ? ||| Beaucoup me parlent de la crise … Justifie - t’ elle à elle seule cette permanente attitude de méfiance ?

Marleau Marleau | w_freq: 2 - 2 | wiki_freq: 395 - 265 | sentence_idx: 843509 | align_1: 4-1 | align_2: 5-9 | ner_entity: Robert Marleau-Robert Marleau |    Former information commissioner Robert Marleau said that this is one step forward and two steps back . ||| Robert Marleau , l' ex-commissaire à l' information , dit que c' est un pas en avant et deux pas en arrière .

Fallujah Falloujah | w_freq: 8 - 1 | wiki_freq: 1862 - 358 | sentence_idx: 847657 | align_1: 6-7 | align_2: 7-12 | ner_entity: Fallujah-Falloujah |    " When the American army conquered Fallujah three years ago , tens of thousands of people were killed . ||| « Lorsque l’ armée américaine a conquis Falloujah , il y a trois ans , des dizaines de milliers de personnes ont été tuées .

F-FACTOR FACTOR | w_freq: 1 - 5 | wiki_freq: 0 - 6 | sentence_idx: 848810 | align_1: 19-24 | align_2: 20-31 | ner_entity: none-FACTOR |    As a result , it 's never been more important for brands to make sure they too have the F-FACTOR . ||| En conséquence , il n' a jamais été plus important pour les marques de s' assurer qu' elles ont elles aussi THE F - FACTOR ( LE F - FACTEUR ) .

Oshima Oshima | w_freq: 3 - 3 | wiki_freq: 1128 - 236 | sentence_idx: 852702 | align_1: 2-2 | align_2: 3-7 | ner_entity: Oshima-M. Oshima |    So Mr. Oshima had to paint that boat directly in the water . ||| Donc M. Oshima s’ est retrouvé à devoir peindre ce bateau directement dans l’ eau .

China—look jetez | w_freq: 1 - 69 | wiki_freq: 0 - 48 | sentence_idx: 857555 | align_1: 1-4 | align_2: 2-9 | ner_entity: China—look-none |    Forget China—look at the massive multiple security organizations in the US now monitoring us—almost out of control since 9/11 . ||| Oubliez la Chine – jetez un coup d’ œil aux multiples organisations de sécurité massive aux États-Unis qui nous surveillent maintenant – presque en dehors de tout contrôle depuis le 11 septembre 2001 .

Ethiopians Ethiopien | w_freq: 20 - 5 | wiki_freq: 1912 - 20 | sentence_idx: 863765 | align_1: 0-1 | align_2: 1-6 | ner_entity: Ethiopians-Ethiopien |    Ethiopians have every reason to say : " You deserve what you get for the centuries of enslavement and neo-enslavement industry by your Arab neighbours . " ||| Les Ethiopien - ne - s ont toutes les raisons de dire : « Vous méritez ce que vous avez pour les siècles d’ esclavage et d’ industrie néo-esclavagiste par vos voisins arabes . »

Cheating Tricher | w_freq: 3 - 2 | wiki_freq: 602 - 10 | sentence_idx: 865006 | align_1: 0-0 | align_2: 1-4 | ner_entity: none-Tricher |    Cheating is not learning , and we will continue to fight against this type of content and activity on our site . ||| Tricher , ce n' est pas apprendre , et nous continuerons à lutter contre ce type de contenu et d' activité sur notre site .

04/16 04/16 | w_freq: 1 - 1 | wiki_freq: 1 - 0 | sentence_idx: 872390 | align_1: 8-7 | align_2: 9-12 | ner_entity: DRB Opinion No . 04/16-none |    The official text of DRB Opinion No . 04/16 is available in German only . ||| Le texte officiel de l’ avis n° 04/16 de la DRB n’ est disponible qu’ en allemand .

Sunnah Sunna | w_freq: 24 - 18 | wiki_freq: 1047 - 322 | sentence_idx: 875187 | align_1: 8-14 | align_2: 9-21 | ner_entity: none-Sunna |    They are the Book of Allah and my Sunnah ” ||| Il s’ agit du Livre d’ Allah ( le Coran ) et de ma Sunna ( la Tradition prophétique ) . »

Andorran andorran | w_freq: 29 - 19 | wiki_freq: 1392 - 487 | sentence_idx: 878058 | align_1: 4-4 | align_2: 5-10 | ner_entity: Andorran-none |    The simplicity of the Andorran income tax system also means that there is no complicated systems involving credits like in other parts of the world . ||| La simplicité du système andorran de l’ impôt sur le revenu signifie également qu’ il n’ existe pas de systèmes compliqués impliquant des crédits comme dans d’ autres parties du monde .

iYammer iYammer | w_freq: 3 - 3 | wiki_freq: 0 - 0 | sentence_idx: 878245 | align_1: 4-3 | align_2: 5-7 | ner_entity: none-iYammer |    You 've got an iYammer coming , and are you really ready for it ? ||| Vous avez un iYammer qui s’ en vient , et êtes -vous vraiment prêts pour cela ?

Neocon néocon | w_freq: 2 - 2 | wiki_freq: 24 - 0 | sentence_idx: 880164 | align_1: 1-1 | align_2: 2-6 | ner_entity: Neocon-none |    The Neocon is actually slightly more modest , all he wants is for Arabs to drink Coca Cola in a westernised democratic society . ||| Le néocon , de fait , est légèrement plus modeste : tout ce qu’ il veut , c’ est que les Arabes boivent du Coca-Cola dans une société démocratique occidentalisée .

BUT MAIS | w_freq: 37 - 28 | wiki_freq: 304 - 24 | sentence_idx: 886822 | align_1: 10-13 | align_2: 11-17 | ner_entity: none-MAIS |    Nothing happened to me because I did the ritual correctly BUT please do n’t try this . ||| Rien ne m’ est arrivé parce que j’ ai bien fait le rituel MAIS s’ il vous plait , n’ essayez pas ça .

EURES EURES | w_freq: 10 - 10 | wiki_freq: 10 - 11 | sentence_idx: 887226 | align_1: 13-15 | align_2: 14-21 | ner_entity: the EURES Job Mobility Portal[11-EURES |    - How can the European Public Employment Services ( PES ) and the EURES Job Mobility Portal[11 ] contribute to facilitate labour migration of third country workers ? ||| - Comment les Services publics de l’ emploi européens ( SPE ) et le portail EURES sur la mobilité de l’ emploi[11 ] peuvent -ils contribuer à faciliter la migration des travailleurs ressortissants de pays tiers ?

Maryam Maryam | w_freq: 61 - 58 | wiki_freq: 2582 - 690 | sentence_idx: 896793 | align_1: 10-13 | align_2: 11-17 | ner_entity: Maryam-Maryam |    34This is Eisa ( Jesus ) , the son of Maryam ; a true statement , in which they doubt . ||| Maryam ; 34 Tel est ' Issa ( Jésus ) , fils de Maryam ( Marie ) : parole de vérité , dont ils doutent .

Registered_Voters Registered_Voters | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 900400 | align_1: 9-11 | align_2: 10-16 | ner_entity: Registered_Voters-Registered_Voters |    There are 20,928 observations for the variable called " Registered_Voters . " ||| Il y a 20 928 observations pour la variable appelée « Registered_Voters » ( Electeurs_Inscrits ) .

Scurrilous Scurrilous | w_freq: 1 - 1 | wiki_freq: 29 - 2 | sentence_idx: 910816 | align_1: 7-11 | align_2: 8-15 | ner_entity: none-Scurrilous |    Was Volition thought as an extension of Scurrilous somehow ? ||| Est -ce que Volition a été pensé comme une extension de Scurrilous , d’ une certaine manière ?

Fathi Fathi | w_freq: 3 - 3 | wiki_freq: 542 - 303 | sentence_idx: 916982 | align_1: 7-7 | align_2: 8-12 | ner_entity: Fathi-Fathi |    As soon as he was released , Fathi again spoke out for freedom and human rights . ||| Dès qu’ il a été libéré , Fathi s’ est , de nouveau , exprimé en faveur de la liberté et des droits de l’ homme .

C-216 C-216 | w_freq: 5 - 5 | wiki_freq: 0 - 1 | sentence_idx: 917591 | align_1: 1-4 | align_2: 2-9 | ner_entity: Bill C-216-C-216 |    Bill C-216 before us imposes requirements that are unique for the two markets . ||| Le projet de loi C-216 , que nous avons devant nous , impose des exigences qui sont uniques pour les deux marchés .

AND ET | w_freq: 147 - 182 | wiki_freq: 4212 - 1492 | sentence_idx: 930693 | align_1: 0-0 | align_2: 1-4 | ner_entity: none-ET IL |    AND THAT is only the military side , the one that obviously worried Ashkenazi and his officers . ||| ET IL S’ AGIT LÀ du seul aspect militaire , celui qui a évidemment inquiété Ashkenazi et ses officiers .

Hertz Hertz | w_freq: 13 - 13 | wiki_freq: 3567 - 891 | sentence_idx: 935653 | align_1: 7-9 | align_2: 8-16 | ner_entity: Hertz-Hertz |    Nobody ’s done a Hertz Chumash since Hertz a century ago and it ’s an urgent necessity . ||| Personne n’ a fait un Hertz Chumash depuis que Hertz l’ a fait il y a un siècle et c’ est une nécessité urgente .

Samedi Samedi | w_freq: 2 - 50 | wiki_freq: 222 - 2675 | sentence_idx: 936500 | align_1: 1-1 | align_2: 2-5 | ner_entity: Samedi-Samedi |    The Samedi is just fun and the jury says it ! ||| Le Samedi , ce n’ est que du plaisir et c’ est le jury qui le dit !

Plenary Plénière | w_freq: 31 - 6 | wiki_freq: 1864 - 53 | sentence_idx: 940371 | align_1: 2-1 | align_2: 3-7 | ner_entity: The COP Plenary-Plénière de la CdP |    The COP Plenary met immediately following the COW session , and adopted the three COW decisions as well as three revised CST decisions . ||| La Plénière de la CdP s’ est réunie immédiatement après la session du COW et a adopté les trois décisions du COW ainsi que trois décisions révisées du CST .

Syriza Syriza | w_freq: 111 - 113 | wiki_freq: 532 - 44 | sentence_idx: 942009 | align_1: 16-17 | align_2: 17-21 | ner_entity: Syriza-Syriza |    I think the fundamental problem [ with Syriza 's capitulation ] was in the fact that Syriza never spoke out about an alternative to the European Union . ||| Je pense que le problème fondamental [ avec la capitulation de Syriza ] est le fait que Syriza ne s’ est jamais exprimé sur une alternative à l’ Union européenne .

Muhammed Muhammed | w_freq: 11 - 6 | wiki_freq: 3787 - 295 | sentence_idx: 942368 | align_1: 9-9 | align_2: 10-13 | ner_entity: Muhammed-Muhammed |    “ Fares would refuse to go to sleep until Muhammed came home from school . ||| " Fares serait refuser d’ aller dormir tant que Muhammed n’ était pas rentré de l’ école .

Depart Vas | w_freq: 12 - 12 | wiki_freq: 171 - 665 | sentence_idx: 947516 | align_1: 13-18 | align_2: 14-22 | ner_entity: none-Vas |    He is not only unwise but blasphemous who says to another : " Depart ! you impede my exalted spiritual development . " ||| Non seulement il manque de sagesse , mais il blasphème celui qui dit à un autre : « Vas - t' en , tu fais obstacle à l' exaltation de mon développement spirituel !

Bitcoin Bitcoin | w_freq: 267 - 282 | wiki_freq: 2210 - 786 | sentence_idx: 950665 | align_1: 1-0 | align_2: 2-8 | ner_entity: Bitcoin-Bitcoin |    Is Bitcoin secretly dying and we ’re too blind to see it ? ||| Bitcoin est -il en train de mourir en secret et nous sommes trop aveugles pour le voir ?

E-29 E-29 | w_freq: 59 - 58 | wiki_freq: 3 - 1 | sentence_idx: 950666 | align_1: 0-0 | align_2: 1-4 | ner_entity: none-E-29 |    E-29 Little sister there from Long Beach , do n't worry . ||| E-29 Vous , la petite sœur , là , venant de Long Beach , ne vous inquiétez pas .

Besson Besson | w_freq: 10 - 10 | wiki_freq: 1480 - 3120 | sentence_idx: 959476 | align_1: 8-9 | align_2: 9-13 | ner_entity: Luc Besson-Luc Besson |    No not at all , our producer Luc Besson said from the very beginning that we could do what we want , which was great . ||| Non pas du tout , notre producteur , Luc Besson , nous a dit depuis le tout début que nous pouvions faire ce que nous voulions , ce qui est génial .

Dhu'l-Qarnain.(83 Qarnaïn | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 960205 | align_1: 4-9 | align_2: 5-16 | ner_entity: none-Dhou al - Qarnaïn |    They ask you about Dhu'l-Qarnain.(83 ) ||| Ils t’ interrogent au sujet de Dhou al - Qarnaïn ( l’ homme aux deux cornes ) .

CBO CBO | w_freq: 1 - 1 | wiki_freq: 1679 - 35 | sentence_idx: 971603 | align_1: 10-11 | align_2: 11-16 | ner_entity: CBO-CBO |    As Ryan Grim reported in May of 2010 , the CBO disagreed : ||| Comme l’ a signalé Ryan Grim en mai 2010 , le CBO n’ était pas d’ accord :

WINS WINS | w_freq: 1 - 1 | wiki_freq: 494 - 26 | sentence_idx: 974200 | align_1: 10-11 | align_2: 11-19 | ner_entity: WINS-WINS |    eighteen guides for the World Institute for Nuclear Security ( WINS ) . ||| de dix-huit guides pour le World Institute for Nuclear Security ( WINS , Institut mondial pour la sécurité nucléaire ) .

Furs Furs | w_freq: 1 - 1 | wiki_freq: 763 - 107 | sentence_idx: 978770 | align_1: 5-5 | align_2: 6-12 | ner_entity: Venus in Furs-Venus in Furs |    A book like Venus in Furs reminds us of what we are — blackness and light . ||| Un livre comme Venus in Furs ( Vénus en Fourrures ) nous rappelle ce que nous sommes - noirceur et lumière .

