Josephus Josephus | w_freq: 18 - 2 | wiki_freq: 4535 - 21 | sentence_idx: 6530 | align_1: 1-5 | align_2: 2-12 | entity: Flavius Josephus - none |    Flavius Josephus wrote , “ One may call this place the ambition of Nature . ” ||| 第 1 世纪 历史学家 Flavius Josephus 对 该 地区 印象深刻 ， 他 写道 ： “ One may call this place the ambition of Nature 。 
ILO ILO | w_freq: 90 - 23 | wiki_freq: 2376 - 45 | sentence_idx: 510366 | align_1: 30-16 | align_2: 31-20 | entity: ILO - IMO / ILO 联合 数据库 |    The Committee was informed that , following the entry into force of the 2014 amendments to MLC , 2006 , 97 abandonment cases had been reported to the IMO / ILO joint database . ||| 法律委 获知 ， 继 2006年 MLC 的 2014年 修正案 生效 之后 ， 已 向 IMO / ILO 联合 数据库 （ joint database ） 报告 了 97 起 遗弃 案件 。 

Psalm Psalms | w_freq: 91 - 3 | wiki_freq: 5965 - 9 | sentence_idx: 511152 | align_1: 5-1 | align_2: 6-17 | entity: Psalm - none |    Notice the continuing confidence in Psalm 102:17 - 18 : " He shall regard the prayer of the destitute , and shall not despise their prayer . ||| 诗篇 Psalms 102:17 他 垂听 穷人 的 祷告 , 并不 藐视 他们 的 祈求 . 诗篇 Psalms 102:17 他 垂听 穷人 的 祷告 , 并不 藐视 他们 的 祈求 . He will regard the prayer of the destitute , and not despise their prayer . 

Dassault Dassault | w_freq: 14 - 3 | wiki_freq: 2781 - 38 | sentence_idx: 514121 | align_1: 16-15 | align_2: 17-20 | entity: Dassault - 法国 达索 公司 ( Dassault |    The deal between the two countries was signed in 2014 and closed via the French company Dassault . ||| 两 国 于 2014年 签署 了 这项 协议 ， 并 通过 法国 达索 公司 ( Dassault ) 完成 了 交易 。 

Cop Cop | w_freq: 8 - 7 | wiki_freq: 4409 - 41 | sentence_idx: 514219 | align_1: 13-13 | align_2: 14-19 | entity: Giant Cop - none |    One of the most fun VR experiences I ’ve tried is called Giant Cop . ||| 我 尝试 过 的 最 有趣 的 VR 体验 之一 就是 《 Giant Cop ( 巨人 警察 ） 》 。 

Desire 欲望 | w_freq: 42 - 493 | wiki_freq: 6154 - 2516 | sentence_idx: 520865 | align_1: 12-12 | align_2: 13-16 | entity: Fear and Desire - none |    The first time I used a Mitchell camera was on Fear and Desire . ||| 我 第一 次 用 米切尔 摄像机 是 在 拍摄 《 恐惧 与 欲望 》 的 时候 。 

CENTCOM Centcom | w_freq: 6 - 2 | wiki_freq: 480 - 0 | sentence_idx: 520942 | align_1: 1-0 | align_2: 2-4 | entity: CENTCOM - none |    “ CENTCOM will restore service to its Twitter and YouTube accounts as quickly as possible . ||| Centcom 表示 ， 它 将 “ 尽快 ” 恢复 其 Twitter 和 YouTube 帐户 的 服务 。 

Whitlock 林书豪 | w_freq: 1 - 7 | wiki_freq: 2420 - 397 | sentence_idx: 521090 | align_1: 1-3 | align_2: 2-27 | entity: Whitlock - 林书豪 |    Tweeted Whitlock : “ Some lucky lady in NYC is gon na feel a couple inches of pain tonight . ” ||| 例如 ， 在 林书豪 带领 球队 击败 湖人队 并 豪取 38 分 后 ， 体育 媒体 Fox Sports 的 某 位 记者 便 在 推特 上 发言 ， ＂ Some lucky lady in NYC is gonna feel a couple inches of pain tonight ＂ 。 

Darby Darby | w_freq: 11 - 7 | wiki_freq: 7178 - 54 | sentence_idx: 525447 | align_1: 2-1 | align_2: 3-5 | entity: Darby - none |    According to Darby aluminum is of particular concern because it is applied to an area close to the breast , and left on the skin . ||| 根据 Darby 的 说法 ， 铝 是 特别 值得 关注 的 ， 因为 它 适用于 靠近 乳房 的 区域 ， 并 留 在 皮肤 上 。 

Lobb Lobb | w_freq: 3 - 3 | wiki_freq: 609 - 4 | sentence_idx: 534064 | align_1: 1-5 | align_2: 2-10 | entity: John Lobb - none |    John Lobb made him unable to buy more new shoes . ||| 这就 是 他 对于 John Lobb 的 抱怨 ， 我们 让 他 没法 买 更 多 的 新鞋 了 。 

Oury Oury | w_freq: 2 - 1 | wiki_freq: 277 - 8 | sentence_idx: 537681 | align_1: 12-11 | align_2: 13-17 | entity: Gérard Oury - Gérard Oury |    She then lived with actor / writer / film director , Gérard Oury until he died in 2006 . ||| 然后 ， 她 与 电影 演员 / 作家 杰拉德·欧利 （ Gérard Oury ） 住 在 一起 ， 直到 他 在 2006年 死亡 。 

Analytics Analytics | w_freq: 149 - 79 | wiki_freq: 3180 - 60 | sentence_idx: 540369 | align_1: 4-3 | align_2: 5-7 | entity: Analytics - none |    How To Make Google Analytics Talk To Excel , In Plain English ||| 如何 使 谷歌 Analytics （ 分析 ） 通话 到 Excel ， 用 简单 的 英语 

Tronc Tronc | w_freq: 3 - 3 | wiki_freq: 83 - 1 | sentence_idx: 541563 | align_1: 13-15 | align_2: 14-22 | entity: Tronc - none |    The New York Daily News was cut in half by something called a Tronc . ||| 《 纽约 每日 新闻 》 （ New York Daily News ） 因为 一个 叫做 「 Tronc 」 的 东西 而 规模 减半 。 

Nato 北约 | w_freq: 47 - 596 | wiki_freq: 489 - 6155 | sentence_idx: 544690 | align_1: 13-8 | align_2: 14-12 | entity: Nato - 北约 |    This is not a question of Russia joining the EU , or even Nato , but of something else entirely . ||| 不是 说 让 俄罗斯 加入 欧盟 、 乃至 北约 ( NATO ) ， 而是 一 种 完全 不同 的 东西 。 

Octa 奥克塔 | w_freq: 3 - 2 | wiki_freq: 155 - 20 | sentence_idx: 552254 | align_1: 6-4 | align_2: 7-9 | entity: Octa - 奥克塔 |    I considered telling Annie about Madam Octa but decided to wait a while longer . ||| 我 想 告诉 安妮 奥克塔 夫人 的 事 ， 但 决定 再 等 一会儿 。 

Hooperman Hooperman | w_freq: 1 - 2 | wiki_freq: 48 - 0 | sentence_idx: 553545 | align_1: 1-2 | align_2: 2-9 | entity: Hooperman - none |    1988 Hooperman Himself Episode : " High Noon " ||| 1988 - Hooperman （ 英语 ： Hooperman ） 他 自己 集数 ： " High Noon " 

Casca 凯歇斯 | w_freq: 1 - 1 | wiki_freq: 283 - 0 | sentence_idx: 555127 | align_1: 2-7 | align_2: 3-24 | entity: Casca - 凯歇斯 |    He told Casca “ why should Caesar be a tyrant then ? ||| 莎士比亚 在 《 恺撒大帝 》 中 关于 凯歇斯 在 挑拨 凯斯卡 刺杀 凯撒 的 对话 中 ， 有 一 段 非常 精彩 的 描写 ： And why should Caesar be a tyrant then ? 

Apps Apps | w_freq: 44 - 17 | wiki_freq: 2010 - 124 | sentence_idx: 558734 | align_1: 5-4 | align_2: 6-10 | entity: Apps - none |    What is the PlayMemories Camera Apps Smart Remote Control ? ||| 什么 是 PlayMemories Camera Apps ( 相机 应用 程式 ) Smart Remote Control ( 智慧 遥控 ) ？ 

Bloody 血腥 | w_freq: 40 - 224 | wiki_freq: 9656 - 2171 | sentence_idx: 562219 | align_1: 9-11 | align_2: 10-19 | entity: Bloody Harvest - none |    We released two reports and a book , “ Bloody Harvest , ” and have continued to investigate . ||| 我们 发布 了 两 份 调查 报告 和 一 本书 《 血腥 的 活摘 器官 》 （ BLOO DY HARVEST ） ， 并且 继续 调查 。 

Yeung Yeung | w_freq: 6 - 4 | wiki_freq: 2991 - 76 | sentence_idx: 571933 | align_1: 20-44 | align_2: 21-50 | entity: Bernice Yeung - none |    In a Day ’s Work : The Fight to End Sexual Violence Against America 's Most Vulnerable Workers by Bernice Yeung ( The New Press ) ||| 《 一 天 的 工作 ： 结束 对 美国 最 弱势 工人 的 性 暴力 的 斗争 》 ( In a Day ’ s Work : The Fight to End Sexual Violence Against America ’ s Most Vulnerable Workers ) ， 伯妮斯·杨 ( Bernice Yeung ) 著 ， 新 出版 ( The New Press ) 

Jor-el 乔˙艾尔 | w_freq: 1 - 1 | wiki_freq: 5 - 0 | sentence_idx: 592905 | align_1: 13-13 | align_2: 14-18 | entity: Jor-el - 乔˙艾尔 |    I was actually born on Krypton and sent here by my father , Jor-el , to save the Planet Earth . " ||| 其实 我 是 出生 在 氪普顿 星球 上 ， 然后 被 我 父亲 乔˙艾尔 （ 超人 的 生父 ） 派 过来 拯救 这个 星球 － 地球 」 。 

Evangelicals 福音派 | w_freq: 5 - 61 | wiki_freq: 1225 - 845 | sentence_idx: 600295 | align_1: 29-24 | align_2: 30-29 | entity: Evangelicals - none |    And before we pray the prayer , this group would like to present to you and First Lady a Bible that is signed by over a hundred Christians , Evangelicals that love you , pray for you . ||| 在 祈祷 之前 ， 我们 这个 团体 希望 向 您 和 第一 夫人 赠送 一 本 圣经 ， 上面 有 一百多 名 基督徒 、 福音派 信徒 的 签名 ， 他们 爱 你们 ， 并且 为 你们 祈祷 。 

Billion Billion | w_freq: 78 - 21 | wiki_freq: 2874 - 37 | sentence_idx: 601250 | align_1: 4-3 | align_2: 5-10 | entity: One In A Billion - none |    " One In A Billion " by Wake Up , May'n ! ||| One In A Billion （ 电视 动画 《 异世界 食堂 》 片头曲）／Wake Up , May'n （ Wake Up , Girls ! 

Annabeth 阿比之意 | w_freq: 22 - 1 | wiki_freq: 452 - 0 | sentence_idx: 606773 | align_1: 4-2 | align_2: 5-7 | entity: Annabeth - none |    And certainly not by Annabeth . ||| 然 无 阿比之意 ， 故 不 党 。 

Qur’an 古兰经 | w_freq: 192 - 399 | wiki_freq: 541 - 2268 | sentence_idx: 606987 | align_1: 11-6 | align_2: 12-11 | entity: Qur’an - none |    89And indeed We have illustrated all kinds of examples in the Qur’an for mankind - so most men did not accept , except to be ungrateful . ||| 」 八九 . 在 这部 《 古兰经 》 里 ， 我 为 众人 确 已 申述 各种 比喻 ， 但 众人 大半 不 信 。 

IATA IATA | w_freq: 18 - 16 | wiki_freq: 3758 - 461 | sentence_idx: 609639 | align_1: 6-6 | align_2: 7-10 | entity: IATA - none |    Because the company " relies on IATA standards that were introduced to improve efficiency and customer service on a global scale , " it argues that fixing the shortcomings with PNR will ultimately hinge on changing industry-wide standards , which , frankly , sounds like a bureaucratic nightmare . ||| 由于 该 公司 “ 依赖 于 IATA 标准 ， 这些 标准 是 为了 提高 全球 范围 内 的 效率 和 客户 服务 而 引入 的 ” ， 它 认为 用 PNR 解决 缺点 最终 需要 改变 行业 范围 的 标准 ， 坦率 地 说 ， 这 听 起来 像 是 一个 官僚主义 的 噩梦 。 

Abeba 亚的斯亚贝巴 | w_freq: 3 - 15 | wiki_freq: 329 - 196 | sentence_idx: 611549 | align_1: 3-1 | align_2: 4-6 | entity: Addis Abeba - 亚的斯亚贝巴 |    Ethiopia in Addis Abeba and Ethiopia outside of Addis Abeba are different . ||| 在 亚的斯亚贝巴 看到 的 埃塞俄比亚 ， 和亚 的 斯亚贝巴 以外 的 埃塞俄比亚 是 截然不同 的 。 

BusinessWeek 周刊 | w_freq: 4 - 62 | wiki_freq: 704 - 9242 | sentence_idx: 612393 | align_1: 6-7 | align_2: 7-11 | entity: BusinessWeek - 商业 周刊 |    And we ’re especially proud that BusinessWeek continues to grow and now exceeds 4.8 million readers each week . ||| 我们 尤其 自豪 的 是 《 商业 周刊 》 的 读者群 持续 增长 ， 现在 已经 达到 每周 480万 读者 。 

Britannica 大英 | w_freq: 6 - 58 | wiki_freq: 4742 - 3686 | sentence_idx: 629029 | align_1: 7-6 | align_2: 8-11 | entity: Britannica - none |    For example , the 1911 edition of Britannica defines the Dark Ages this way . ||| 例如 ， 1911年 版 的 《 大英 百科全书 》 也 如此 定义 黑暗 时代 一 词 。 

Madiba 马迪巴 | w_freq: 6 - 6 | wiki_freq: 108 - 4 | sentence_idx: 630054 | align_1: 6-5 | align_2: 7-9 | entity: Madiba - 马迪巴 |    " Over the past 24 years Madiba taught us how to come together and to believe in ourselves and each other . ||| “ 过去 24年 来 ， 马迪巴 （ 曼德拉 ） 教会 我们 如何 团结 ， 如何 相信 自己 和 彼此 。 

Asla Asla | w_freq: 3 - 3 | wiki_freq: 40 - 1 | sentence_idx: 631978 | align_1: 2-2 | align_2: 3-8 | entity: Asla - none |    York Banks Asla , welcome to the world . " ||| York Banks Asla ( 她 的 儿子 ) ， 欢迎 来到 这个 世界 。 

Mounsey Mounsey | w_freq: 2 - 2 | wiki_freq: 396 - 2 | sentence_idx: 637785 | align_1: 11-11 | align_2: 12-18 | entity: William Mounsey - William Mounsey |    After the repairs she was commissioned in November 1811 under William Mounsey . ||| 维修 后 ， 她 于 1811年 11月 在 威廉·蒙西 （ William Mounsey ） 的 委托 下 进行 调试 。 

Analyst 分析师 | w_freq: 28 - 645 | wiki_freq: 2358 - 1086 | sentence_idx: 657822 | align_1: 8-6 | align_2: 9-12 | entity: Analyst - none |    Our answer : A candiate for Quantitative Compensation Analyst should know that Google hired about 3,400 people in 2008 . ||| 答案 ： 一个 “ 量化 报酬 分析师 ” 职位 的 求职者 ， 应该 知道 2008年 Google 雇佣 了 3400 人 。 

Lucerna Lucerna | w_freq: 1 - 2 | wiki_freq: 163 - 0 | sentence_idx: 661416 | align_1: 12-14 | align_2: 13-19 | entity: Lucerna Music Bar - none |    The festival is held in several venues across Prague but mostly at Lucerna Music Bar ( various venues ; website ) . ||| 这个 节日 在 布拉格 的 几 个 场地 举办 ， 但是 大部分 是 在 Lucerna 音乐 酒吧 - Lucerna Music Bar （ 各个 场地 ； website ） 。 

Ignorabimus ignorambinus | w_freq: 1 - 1 | wiki_freq: 4 - 0 | sentence_idx: 663976 | align_1: 14-13 | align_2: 15-18 | entity: Ignorabimus - none |    You can find it by pure thinking , since in mathematics there is no Ignorabimus ! ” ||| 你 能够 通过 纯 思维 找到 它 ， 因为 在 数学 中 没有 ignorambinus ( 不可 知 ) ！ ” 

BusinessWeek 周刊 | w_freq: 4 - 62 | wiki_freq: 704 - 9242 | sentence_idx: 664693 | align_1: 6-7 | align_2: 7-11 | entity: BusinessWeek - 商业 周刊 |    And we ’re especially proud that BusinessWeek continues to grow and now exceeds 4.8 million readers each week . ||| 我们 尤其 自豪 的 是 《 商业 周刊 》 的 读者群 持续 增长 , 现在 已经 达到 每周 480万 读者 。 

Sacha Sacha | w_freq: 5 - 3 | wiki_freq: 2493 - 11 | sentence_idx: 668627 | align_1: 13-16 | align_2: 14-21 | entity: Sacha - none |    But after refusing to abandon his Jewish musicians , including his best friend Sacha , he was fired in full glory . ||| 但是 因为 他 拒绝 与 几 位 犹太 音乐家 —— 其中 包括 他 最好 的 朋友 Sacha —— 解除 合作 关系 ， 他 在 事业 的 巅峰 时 被 开除 了 。 

Gatsby 盖茨 | w_freq: 11 - 101 | wiki_freq: 1788 - 578 | sentence_idx: 668849 | align_1: 20-23 | align_2: 21-29 | entity: Gatsby - 盖茨 比 |    I would like to begin with a quote from Fitzgerald that is central to our understanding , not just of Gatsby but of Fitzgerald 's whole body of work , I began . ||| 首先   ， 我 想 引用 菲茨杰拉德 的话    ， 这是 我们 理解 的 核心   ， 不仅 是 盖茨 比    ， 还有 菲茨杰拉德 的 全部 工作   ， 我 开始 了  。 

Qatadah 词语 | w_freq: 1 - 228 | wiki_freq: 80 - 3675 | sentence_idx: 676413 | align_1: 2-1 | align_2: 3-5 | entity: Qatadah - none |    Then Aboo Qatadah swore by Allah ( swt ) never to march with Khalid for any war . ||| 相关 词语 ： 发誓 ， 海誓山盟 ， 立誓 ， 沥血 以 誓 ， 起誓 ， 矢语 发誓 ， 誓不两立 ， 矢誓 ， 

Rings 魔戒 | w_freq: 16 - 11 | wiki_freq: 9574 - 3227 | sentence_idx: 677334 | align_1: 16-13 | align_2: 17-17 | entity: Lord of The Rings - none |    Coming back to the Netflix example , if they have already watched two Lord of The Rings movies , most likely they would be interested in the third as well . ||| 回到 Netflix 的 例子 ， 如果 他们 已经 观看 了 两 部 《 魔戒 》 的 主 电影 ， 他们 最 可能 会 对 第三 人 感 兴趣 。 

Covenant 纪律 | w_freq: 171 - 362 | wiki_freq: 9410 - 5165 | sentence_idx: 678046 | align_1: 6-2 | align_2: 7-11 | entity: the Covenant - none |    Uzzah touches the Ark of the Covenant and dies . ||| 他 执行 纪律 极为 严格 ， 再 加上 他 脾气 暴躁 ， 更 是 让 人 生畏 。 

Collapsed Collapsed | w_freq: 5 - 1 | wiki_freq: 141 - 1 | sentence_idx: 682082 | align_1: 1-2 | align_2: 2-6 | entity: Collapsed - none |    In Collapsed you play as one of 4 unique Hunters who have to track down their prey . ||| 在 《 Collapsed 》 中 ， 你 需要 扮演 4 个 独特 猎人 中 的 一 位 ， 追踪 猎物 。 

Poupon 灰锅 | w_freq: 2 - 1 | wiki_freq: 87 - 0 | sentence_idx: 684629 | align_1: 5-3 | align_2: 6-10 | entity: Grey Poupon - none |    It is because of Grey Poupon that the standard American supermarket today has an entire mustard section . ||| 正是 由于 “ 灰锅 ” 的 缘故    ， 今天 的 标准 美国 超市 才 拥有 完整 的 芥末 部分  。 

Madiba 马迪巴 | w_freq: 6 - 6 | wiki_freq: 108 - 4 | sentence_idx: 686773 | align_1: 5-5 | align_2: 6-9 | entity: Madiba - 马迪巴 |    Over the past 24 years Madiba taught us how to come together and to believe in ourselves and each other . ||| “ 过去 24年 来 ， 马迪巴 （ 曼德拉 ） 教会 我们 如何 团结 ， 如何 相信 自己 和 彼此 。 

Omega-3 Omega-3 | w_freq: 11 - 19 | wiki_freq: 144 - 9 | sentence_idx: 687042 | align_1: 1-1 | align_2: 2-11 | entity: Omega-3 - none |    “ Omega-3 Content of Frequently Consumed Seafood Products . ” ||| 有关 Omega-3 含量 的 详细 海鲜 种类 ， 请 参考 Omega-3 Content of Frequently Consumed Seafood Products 。 

Allaah 安拉 | w_freq: 53 - 159 | wiki_freq: 28 - 280 | sentence_idx: 693551 | align_1: 1-4 | align_2: 2-9 | entity: Allaah - 安拉 |    And Allaah is the Guide to the straight path . ||| 顺服 安拉 ： “ 安拉 的 引导 ， 才 是 正导 。 

Qur’an 古兰经 | w_freq: 192 - 399 | wiki_freq: 541 - 2268 | sentence_idx: 703480 | align_1: 1-1 | align_2: 2-5 | entity: Qur’an - none |    The Qur’an has many names . ||| 《 古兰经 》 中 真主 有 很多 名字 。 

Rest Rest | w_freq: 58 - 22 | wiki_freq: 8439 - 59 | sentence_idx: 705521 | align_1: 15-11 | align_2: 16-17 | entity: Leave Out All The Rest - none |    Leave out all the rest . ” — Linkin Park : Leave Out All The Rest . ||| Linkin Park ( 联合 公园 ) - Leave Out All The Rest [ 2 人 合奏 播放 ] 

Gatsas Gatsas | w_freq: 1 - 1 | wiki_freq: 58 - 0 | sentence_idx: 706686 | align_1: 17-17 | align_2: 18-27 | entity: Ted Gatsas - none |    Says crime is ‘ rising ’ in Manchester and has gone up 19 percent under Mayor Ted Gatsas . ||| 据称 曼彻斯特 的 犯罪率 正在 “ 上升 ”   ， 并且 在 市长 泰德·加特斯 （ Ted Gatsas ） 的 带领 下 上涨 了 19％   。 

Liza 莉莎 | w_freq: 10 - 2 | wiki_freq: 4607 - 211 | sentence_idx: 710752 | align_1: 0-0 | align_2: 1-7 | entity: Liza - 莉莎 |    Liza : And you may throw me out tomorrow if I do n’t do everything you want me to ? ||| 莉莎 ( 与 避免 的 脸 ) , 明天 你 会 把 我 扔 出去 , 如果 我 不 做 任何 事 你 想要 我 吗 ? 

Thalians 塔利亚人 | w_freq: 1 - 1 | wiki_freq: 24 - 0 | sentence_idx: 719957 | align_1: 13-12 | align_2: 14-17 | entity: The Thalians - 塔利亚人 |    In 1955 , she and other young stars established a charity called The Thalians to fight the stigma of mental illness . ||| 1955年 ， 她 和 其他 年轻 的 明星 建立 了 一个 叫做 塔利亚人 的 慈善 机构 ， 以 对抗 精神 疾病 的 耻辱感 。 

Jahilia Jahilia | w_freq: 1 - 1 | wiki_freq: 6 - 0 | sentence_idx: 721257 | align_1: 15-19 | align_2: 16-23 | entity: Jahilia - none |    But in Yathrib the women are different , you do n’t know , here in Jahilia you ’re used to ordering your females about but up there they wo n’t put up with it . ||| 但是 在 Yathrib  ， 女人 是 不同 的  ， 你 不 知道    ， 在 Jahilia   ， 你 习惯于 命令 你 的 女性   ， 但 在 那里 他们 不 会 容忍    。 

UI UI | w_freq: 88 - 72 | wiki_freq: 3315 - 340 | sentence_idx: 722726 | align_1: 8-8 | align_2: 9-14 | entity: UI - none |    You need another product , such as jQuery UI , to build a complete application . ||| 您 需要 另 一个 产品 ， 如 jQuery UI ( 参见 下 一个 条目 ) 来 构建 一个 完整 的 应用 程序 。 

Coolidge Coolidge | w_freq: 5 - 1 | wiki_freq: 6721 - 23 | sentence_idx: 723656 | align_1: 1-3 | align_2: 2-8 | entity: Coolidge - Coolidge |    Under Coolidge , Americans wired their homes for electricity and bought their first cars or household appliances on credit . ||| 在 柯立芝 ( Coolidge ) 的 领导 下 ， 美国人 将 自己 的 房屋 用于 电力 ， 并 在 Creditation 上 购买 了 他们 的 第一 辆 汽车 或 家用电器 。 

365 365 | w_freq: 178 - 177 | wiki_freq: 7757 - 997 | sentence_idx: 725119 | align_1: 20-21 | align_2: 21-26 | entity: Office 365 - none |    If you choose to connect Cortana to your work or school account , Cortana can access data stored in Office 365 to help you stay up to date , manage your email and calendar and get insights about your meetings and relationships . ||| 如果 你 选择 将 Cortana 连接 到 你 的 工作 或 学校 帐户 ， 则 Cortana 可以 访问 存储 在 Office 365 中 的 数据 ， 以 帮助 你 及时 了解 最新 消息 、 管理 电子 邮件 和 日历 并 获取 关于 你 的 会议 和 关系 的 见解 。 

Kristy 克里斯蒂 | w_freq: 4 - 26 | wiki_freq: 1345 - 393 | sentence_idx: 726002 | align_1: 8-7 | align_2: 9-12 | entity: Kristy - 克里斯蒂 |    Would you rather be “ right ” like Kristy or would you rather “ get what you want ” like Lorraine ? ||| 那 你 呢 ？ 你 愿意 像 克里斯蒂 那样 “ 对 ” 还是 像 洛林 那样 “ 得到 你 想要 的 ” ？ 

HOTELS HOTELS | w_freq: 1 - 1 | wiki_freq: 28 - 1 | sentence_idx: 726592 | align_1: 7-5 | align_2: 8-9 | entity: HOTELS - HOTELS 《 酒店 》 杂志 |    In 2005 , he introduced the famous HOTELS magazine of the United States into China . ||| 2005年 引进 美国 著名 的 HOTELS 《 酒店 》 杂志 进入 中国 。 

Niccolo 尼科洛·马基雅 | w_freq: 1 - 1 | wiki_freq: 761 - 8 | sentence_idx: 732949 | align_1: 0-0 | align_2: 1-5 | entity: Niccolo Machiavelli - 尼科洛·马基雅 维利 |    Niccolo Machiavelli ’s 16th Century advice to the prince is based on the principle that the ends justify the means . ||| 尼科洛·马基雅 维利 （ Nic colo Machiavelli ） 对 王子 的 16 世纪 建议 是 基于 这样 的 原则 ， 即 结果 证明 了 手段 的 合理性 。 

Vuitton 路易威登 | w_freq: 16 - 3 | wiki_freq: 2428 - 133 | sentence_idx: 736612 | align_1: 1-0 | align_2: 2-4 | entity: Vuitton - 路易威登 |    Louis Vuitton ’s idea of travel is in fact rather philosophical – it ’s about the journey , not the destination . ||| 路易威登 （ LouisVuitton ） 的 旅行 概念 实际上 是 哲学 的 - 它 与 旅程 有关 ， 而 不是 目的地 。 

Ecton Ecton | w_freq: 1 - 1 | wiki_freq: 205 - 0 | sentence_idx: 737243 | align_1: 13-13 | align_2: 14-18 | entity: Ecton - none |    For people like the Franklins , that generally meant leaving villages such as Ecton that were too tiny to support more than one or two practitioners of each trade and moving to a larger town where they could secure an apprenticeship . ||| 对于 像 Franklins 这样 的 人 来说 ， 这 通常 意味着 离开 像 Ecton 这样 的 村庄 ， 这些 村庄 太 小 了 ， 不 能 支持 每个 行业 的 一两 个 以上 的 从业者 ， 搬到 一个 更 大 的 城镇 ， 在 那里 他们 可以 获得 学徒 学位 。 

Bloody 血腥 | w_freq: 40 - 224 | wiki_freq: 9656 - 2171 | sentence_idx: 738475 | align_1: 9-11 | align_2: 10-19 | entity: Bloody Harvest - none |    We released two reports and a book , “ Bloody Harvest , ” and have continued to investigate . ||| 我们 发布 了 两 份 调查 报告 和 一 本书 《 血腥 的 活摘 器官 》 （ BLOO DY HARVEST ） ， 并且 继续 调查 。 

ECOWAS 非盟 | w_freq: 11 - 20 | wiki_freq: 1371 - 206 | sentence_idx: 738525 | align_1: 19-12 | align_2: 20-18 | entity: ECOWAS - 非盟 |    Should the Guinean authorities fail to ensure such investigations and prosecutions , the Guinean government , the AU , ECOWAS , EU , and UN should fully support international investigations and prosecutions , including by the International Criminal Court ( ICC ) if the requirements of its statute are met . ||| 如果 几内亚 当局 未能 确保 调查 和 起诉 ， 几内亚 政府 ， 非盟 ， 西非 国家 经济 共同体 ， 欧盟 和 联合国 应 全力 支持 国际 调查 和 起诉 ， 包括 国际 刑事 法院 的 调查 起诉 ， 如果 符合 其 章程 要求 。 

Schaeffer Schaeffer | w_freq: 3 - 2 | wiki_freq: 2408 - 12 | sentence_idx: 748097 | align_1: 1-1 | align_2: 2-5 | entity: Schaeffer - none |    --Francis Schaeffer , How Should We Then Live ? ||| Francis Schaeffer （ 薛华 ） 的 How Should We Then Live ? 

Ports Ports | w_freq: 29 - 13 | wiki_freq: 6882 - 37 | sentence_idx: 752028 | align_1: 17-14 | align_2: 18-20 | entity: Ruby Ports - none |    Once opened Ports can last from a day ( Vintage Port ) to several weeks for Ruby Ports and several months for a Tawny Port . ||| 一旦 打开 ， Ports 可以 持续 一 天 （ Vintage 端口 ） 到 Ruby Ports 的 几 个 星期 ， 以及 几 个 月 的 Tawny Port 。 

Nato 北约 | w_freq: 47 - 596 | wiki_freq: 489 - 6155 | sentence_idx: 759348 | align_1: 13-8 | align_2: 14-12 | entity: Nato - 北约 |    This is not a question of Russia joining the EU , or even Nato , but of something else entirely . ||| 不是 说 让 俄罗斯 加入 欧盟 、 乃至 北约 ( NATO ) ， 而是 一 种 完全 不同 的 东西 。 

Eames Eames | w_freq: 9 - 8 | wiki_freq: 1685 - 6 | sentence_idx: 764847 | align_1: 10-17 | align_2: 11-23 | entity: Eames - none |    In many ways it still is - but to quote Eames , " Toys are not really as innocent as they look . ||| 从 许多 层面 来说 ， 它 仍旧 是 个 玩具 —— 但是 引用 伊姆斯 （ 译注 ： Eames ， 设计师 ） 的话 说 ， “ 玩具 并 不 像 它们 看上去 那么 简单 无辜 。 

Awad Awad | w_freq: 3 - 3 | wiki_freq: 1367 - 5 | sentence_idx: 765434 | align_1: 19-25 | align_2: 20-29 | entity: Nihad Awad - Nihad Awad |    Carson has long worked closely with the Council on American Islamic Relations and its founder and current spokesman Nihad Awad . ||| 卡森 长期 与 美国 伊斯兰 关系 委员会 （ Council on American Islamic Relations ） 合作 ， 并 与其 创始人 兼 现任 发言人 尼哈德·阿瓦德 （ Nihad Awad ） 关系 匪浅 。 

Allaah 安拉 | w_freq: 53 - 159 | wiki_freq: 28 - 280 | sentence_idx: 775962 | align_1: 1-4 | align_2: 2-9 | entity: Allaah - 安拉 |    And Allaah is the Guide to the Straight Path . ||| 顺服 安拉 ： “ 安拉 的 引导 ， 才 是 正导 。 

Grabar-Kitarovic 科琳达·格拉巴尔－ | w_freq: 3 - 1 | wiki_freq: 11 - 0 | sentence_idx: 786300 | align_1: 6-5 | align_2: 7-10 | entity: Kolinda Grabar-Kitarovic - 科琳达·格拉巴尔－ 基塔罗维奇 |    That ’s why Croatian President Kolinda Grabar-Kitarovic is the only national leader at the World Cup to wear the national colors and make a convincing show of supporting the team rather than carrying out a diplomatic function . ||| 这就 是 为什么 克罗地亚 总统 科琳达·格拉巴尔－ 基塔罗维奇 ( KolindaGrabar-Kitarovic ) 是 唯一 一 位 身着 国旗色 服装 观看 世界杯 比赛 ， 令人信服 地 展示 对 国家队 的 支持 ， 而 非 去 履行 外交 职能 的 国家 领导人 。 

