snakes 葡萄 | w_freq: 97 - 67 | wiki_freq: 14790 - 3794 | sentence_idx: 47 | align_1: 11-10 | align_2: 12-18 |    of which healed the Israelites who had been bitten by venomous snakes ; ||| ( 因为 以色列人 从 那里 砍 来 的 那 挂 葡萄 ， 所以 那 地方 叫做 以实 各谷 。 

Reminders Reminder | w_freq: 4 - 1 | wiki_freq: 148 - 2 | sentence_idx: 584018 | align_1: 0-0 | align_2: 1-4 |    Reminders – showing us that we can not succeed alone . ||| Reminder ( 体醒者 ) ─ 让 我们 知道 我们 无法 独自 成功 。 

FarmDrive farmdrive | w_freq: 3 - 3 | wiki_freq: 1 - 0 | sentence_idx: 585932 | align_1: 4-3 | align_2: 5-7 |    But when we started FarmDrive we always had global ambitions . ||| 当 我们 启动 farmdrive 时  ， 我们 一直 都 有 全球 野心    。 

orphan 孤儿 | w_freq: 82 - 169 | wiki_freq: 8233 - 2008 | sentence_idx: 586012 | align_1: 13-13 | align_2: 14-18 |    Politically speaking , the New York City subway system is something of an orphan . ||| 从 政治 上 讲   ， 纽约 地铁 系统 是 个 “ 孤儿 ”    。 

knowledgeable 载籍 | w_freq: 87 - 2 | wiki_freq: 3997 - 26 | sentence_idx: 586043 | align_1: 12-9 | align_2: 13-15 |    So after a thousand or so years , His creation becomes more knowledgeable . ||| 阅 上下 千百年 ， 以 悉其所闻 ， 惟求 之 载籍 ， 庶 几 得 之 。 

Fortunately 幸运 | w_freq: 484 - 1667 | wiki_freq: 4543 - 2934 | sentence_idx: 586358 | align_1: 0-0 | align_2: 1-4 |    Fortunately my clients come to me for my experimental side . ||| 幸运 的 是 ， 我 的 客户 来到 我 的 实验 方面 。 

Astronomer 天文学家 | w_freq: 11 - 165 | wiki_freq: 1419 - 8249 | sentence_idx: 587121 | align_1: 7-3 | align_2: 8-19 |    Reviews of the The Prophet and the Astronomer : A Scientific Journey to the End of Time ||| 《 先知 与 天文学家 : 通往 时间 尽头 的 科学 之 旅 》 THE PROPHET AND THE ASTRO NOMER : A Scientific Journey to the End of Time 

frankly 坦率 | w_freq: 182 - 278 | wiki_freq: 2354 - 352 | sentence_idx: 587380 | align_1: 6-3 | align_2: 7-7 |    I do n’t , and quite frankly I think you sound very unintelligent . ||| 我 不 ， 坦率 地 说 ， 我 觉得 你 听起来 很 无知 。 

Hadith 古兰经 | w_freq: 12 - 402 | wiki_freq: 2687 - 2268 | sentence_idx: 587542 | align_1: 9-14 | align_2: 10-20 |    In my letter I quoted the Quran and the Hadith . ||| 我 在 印度 教 的 经典 中 , 在 《 圣经 》 和 《 古兰经 》 中都 读到 过 它 。 

Headline 周日版 | w_freq: 2 - 2 | wiki_freq: 1494 - 57 | sentence_idx: 587859 | align_1: 0-2 | align_2: 1-9 |    Headline : “ Vote Remain for a safer , freer , more prosperous – and , yes , and even Greater Britain ” ||| 《 邮报 周日版 》 （ The Mail on Sunday ） 〈 续留 欧盟 建立 更 安全 、 自由 、 繁荣 及 伟大 的 英国 〉 （ Vote Remain for a safer , freer , more prosperous - and , yes , an even GREATER Britain ） 

thanksgivings 感谢 | w_freq: 4 - 3391 | wiki_freq: 39 - 5157 | sentence_idx: 589315 | align_1: 5-11 | align_2: 6-22 |    ( Here other prayers and thanksgivings may be added , ending with : God of grace : C : Have mercy and hear our prayer . ) ||| 也 要 一无挂虑 ， 只要 凡事 藉著 祷告 、 祈求 和 感谢 ， 将 我们 所 要 的 事 告诉 神 ， 神必 垂 听 并且 大大 赐福 。 

Prayer 祷告 | w_freq: 131 - 804 | wiki_freq: 14534 - 1467 | sentence_idx: 589643 | align_1: 8-9 | align_2: 9-19 |    It gives new meaning to the Lord 's Prayer : " Your kingdom come . ||| 一个 著名 的 例子 就 在于 “ 主 的 祷告 ” （ 马 太 福音 ， 6:10 ） 中 ， “ 汝 之 王国 到来 。 

neighbours 邻居 | w_freq: 226 - 867 | wiki_freq: 14097 - 3196 | sentence_idx: 589873 | align_1: 26-24 | align_2: 27-30 |    Hence B6 / S16 means " a cell is born if there are six neighbours , and lives on if there are either one or six neighbours " . ||| 因此 ， b6 / s16 意味着 ” 如果 有 六 个 邻居 ， 则 一个 细胞 出生 ; 如果 有 一个 或 六 个 邻居 ， 则 细胞 继续 存活 ” 。 

Noon 正午 | w_freq: 7 - 17 | wiki_freq: 3860 - 734 | sentence_idx: 591306 | align_1: 14-16 | align_2: 15-20 |    But a two-year loss of BBC “ establishment rights ” is hardly Darkness at Noon or a session in Room 101 . ||| 但是 失去 两 年 英国 广播 公司 的 “ 编制权 ” 算 不 上 是 《 正午 的 黑暗 》 和 101 房间 的 会议 。 

KISA KISA | w_freq: 1 - 2 | wiki_freq: 36 - 3 | sentence_idx: 591314 | align_1: 15-13 | align_2: 16-20 |    02 ) In case of any additional counseling regarding personal information , you may consult KISA Personal Information Protection Center ( WEB or Cyber Terror Response Center ( WEB ||| 02 ) 有关 个人 信息 的 任何 其他 咨询 ， 您 可以 咨询 KISA 个人 信息 保护 中心 ( KISA Personal Information Protection Center ) ( WEB 或 网络 反恐 中心 ( Cyber Terror Response Center ) ( WEB 

Fortunately 幸运 | w_freq: 484 - 1667 | wiki_freq: 4543 - 2934 | sentence_idx: 592334 | align_1: 0-0 | align_2: 1-4 |    Fortunately for the modern Forms , we have a better chance to find out information that is more accurate . ||| 幸运 的 是 ， 对于 现代 的 形式 ， 我们 有 更 好的 机会 来 找到 更 准确 的 信息 。 

unfortunately 不幸 | w_freq: 409 - 1847 | wiki_freq: 8997 - 6444 | sentence_idx: 592690 | align_1: 7-6 | align_2: 8-11 |    We detested the British name ; and unfortunately refused to copy some things in the administration of justice and power , in the British government , which have made it the admiration and envy of the world . ||| 我们 厌恶 英国 的 名字 ； 不幸 的 是 ， 他们 拒绝 复制 司法 和 权力 管理 中 的 一些 东西 ， 在 英国 政府 ， 这 使 它 成为 全世界 的 羡慕 和 羡慕 。 

shit 怜恤 | w_freq: 170 - 16 | wiki_freq: 4782 - 21 | sentence_idx: 592781 | align_1: 10-6 | align_2: 11-12 |    Now demand they praise you for cleaning up your own shit . ||| 叫 他们 因着 施给 你们 的 怜恤 ， 现在 也 就 蒙怜恤 。 

Fortunately 幸运 | w_freq: 484 - 1667 | wiki_freq: 4543 - 2934 | sentence_idx: 593505 | align_1: 1-1 | align_2: 2-5 |    “ Fortunately Ukraine has the means to launch air strikes against the bridge in a manner that would render it at least temporarily unusable . ||| “ 幸运 的 是 ， 乌克兰 有 办法 对 这 座 桥 发动 空袭 ， 使 其 至少 临时 报废 。 

McAllister McAllister | w_freq: 2 - 2 | wiki_freq: 4013 - 10 | sentence_idx: 593694 | align_1: 8-9 | align_2: 9-14 |    You look at people like him and Gary McAllister , who played at the highest level at a good age . ||| 您 会 看到 像 他 和 加里·麦卡利斯特 （ Gary McAllister ） 这样 的 人 ， 他们 在 高龄 时 发挥 了 最高 水平 。 

reclusive 隐居 | w_freq: 3 - 10 | wiki_freq: 2188 - 3447 | sentence_idx: 593748 | align_1: 5-4 | align_2: 6-8 |    Neither of us are particularly reclusive but we are just the other ’s favorite person right now . ||| 我们 都 不是 特别 隐居 的 人 ， 但 我们 现在 只是 对方 最 喜欢 的 人 。 

graphs 图表 | w_freq: 11 - 263 | wiki_freq: 12658 - 1474 | sentence_idx: 594302 | align_1: 7-7 | align_2: 8-12 |    Therefore , I offer the following additional graphs where I calculate performance based on the fair fundamental value of each company . ||| 因此 ， 我 提供 了 以下 其他 图表 ， 在 这些 图表 中 ， 我 根据 每个 公司 的 公允 基本 价值 计算 了 绩效 。 

baptized 受洗 | w_freq: 48 - 42 | wiki_freq: 12586 - 1016 | sentence_idx: 594897 | align_1: 4-2 | align_2: 5-6 |    To those who are baptized he will be the friend they will need . ||| 对于 那些 受洗 的 人 ， 他 会 成为 他们 需要 的 朋友 。 

Economist 经济学家 | w_freq: 46 - 555 | wiki_freq: 7716 - 3649 | sentence_idx: 594950 | align_1: 0-0 | align_2: 1-5 |    Economist Gary Gorton wrote in May 2009 : ||| 经济学家 加里·戈顿 （ 英语 ： Gary Gorton ） 在 2009年 5月 写道 ： 

nonviolence 非暴力 | w_freq: 25 - 168 | wiki_freq: 1357 - 1048 | sentence_idx: 595236 | align_1: 7-5 | align_2: 8-13 |    His strong beliefs in civil rights and nonviolence made him one of the leading opponents of American participation in the war in Vietnam . ||| 他 对 公民 权利 和 非暴力 有着 坚定 信念   ， 这 让 他 成为 美国 参与 越南 战争 的 主要 反对者  。 

repentance 报复 | w_freq: 178 - 295 | wiki_freq: 2599 - 5132 | sentence_idx: 595400 | align_1: 6-2 | align_2: 7-11 |    Their sorrow had led to their repentance . ||| 遂 其 报复 之 心 ， 肆 其 凌侮 之 意 。 

thinker 勇士 | w_freq: 58 - 36 | wiki_freq: 3954 - 4772 | sentence_idx: 596135 | align_1: 8-3 | align_2: 9-9 |    In his lifetime , he was an advanced thinker and a prophet . ||| 他 是 一个 勇士 ， 又 是 一个 先知 ， 更 是 一个 思想 的 先行者 。 

pains 旋转 | w_freq: 50 - 175 | wiki_freq: 5013 - 9337 | sentence_idx: 596396 | align_1: 19-19 | align_2: 20-30 |    They consider the earth ( this world ) as the field of enjoyment in the shape of pleasures and pains . ||| 耳苏人 认为 地球 （ 耳苏人语 “ 地球 ” 是 “ 麦萨 ” ） 是 圆 的 ， 并且 在 旋转 （ 耳苏人语 “ 旋转 ” 是 “ 格啦 ” ） 。 

Va’igashu 阿罗汉 | w_freq: 1 - 6 | wiki_freq: 0 - 408 | sentence_idx: 596409 | align_1: 0-1 | align_2: 1-6 |    Va’igashu And they came near . ||| 菩萨度 阿罗汉 ， 阿罗 汉度 众生 ， 他们 接近 。 

Va’igashu 菩萨度 | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 596409 | align_1: 0-0 | align_2: 1-6 |    Va’igashu And they came near . ||| 菩萨度 阿罗汉 ， 阿罗 汉度 众生 ， 他们 接近 。 

dismay 沮丧 | w_freq: 13 - 698 | wiki_freq: 5746 - 1479 | sentence_idx: 596564 | align_1: 2-2 | align_2: 3-6 |    To our dismay we see technical and economic questions dominating political debate , to the detriment of genuine concern for human beings . ” ||| 令 我们 沮丧 的 是 ， 我们 看到 技术 和 经济 问题 在 政治 辩论 中 占 主导 地位 ， 不利于 真正 关心 人类 ” 。 

26:19 26:19 | w_freq: 2 - 1 | wiki_freq: 10 - 0 | sentence_idx: 596581 | align_1: 1-5 | align_2: 2-10 |    Isaiah 26:19 Your dead men shall live , together with my dead body shall they arise . ||| 以 赛亚书 ( Isa ) 26:19 死人 〔 原文 作 你 的 死人 〕 要 复活 ． 尸首 〔 原文 作 我 的 尸首 〕 要 兴起 。 

129 129 | w_freq: 38 - 49 | wiki_freq: 11125 - 1684 | sentence_idx: 596715 | align_1: 41-35 | align_2: 42-39 |    It can be a fruitful source of prosperity for the area in which it operates , especially if it sees the creation of jobs as an essential part of its service to the common good ” ( Laudato Si ’ , 129 ) . " ||| 它 可以 是 一个 卓有成效 的 为 它 所在 的 地区 繁荣 的 源泉 ， 尤其是 如果 它 看到 作为 其 服务 的 重要 组成部分 工作 创造 共同 利益 ” （ Laudato Si ’ ， 129 【 注3 】 ） 。 

Imagine 想象 | w_freq: 402 - 2518 | wiki_freq: 5922 - 2088 | sentence_idx: 597889 | align_1: 0-1 | align_2: 1-7 |    Imagine encouraging an employee to keep trying to solve a problem until he or she makes , say , five mistakes . ||| 不妨 想象 这样 一 种 情形 ： 鼓励 员工 不断 尝试 解决 某个 问题 的 方法 ， 直到 他 或 她 犯 比方说 五 次 错误 。 

mankind 万物 | w_freq: 582 - 447 | wiki_freq: 9273 - 2130 | sentence_idx: 597898 | align_1: 13-8 | align_2: 14-21 |    Then He created the universe , the earth , every living thing and mankind . ||| 上 主于 创造 整个 大地 、 人类 与 万物 时 ， 祂 有所 「 劳动 」 （ 创 一 章 ） 。 

sprinkle 洗 | w_freq: 14 - 211 | wiki_freq: 518 - 1918 | sentence_idx: 598314 | align_1: 4-4 | align_2: 5-12 |    " so he will sprinkle many nations , and kings will shut their mouths because of him . ||| 这样 ， 他 必 洗 净 （ 或 译 ： 鼓动 ） 许多 国民 ； 君王 要 向 他 闭口 。 

Allah 真主 | w_freq: 2091 - 3209 | wiki_freq: 12189 - 1526 | sentence_idx: 598328 | align_1: 7-6 | align_2: 8-14 |    He said to himself : " By Allah ! ||| ” 郑奇 说 ， “ 向 真主 保证 ” 他 补充 了 一 句 。 

Fortunately 幸运 | w_freq: 484 - 1667 | wiki_freq: 4543 - 2934 | sentence_idx: 598996 | align_1: 0-0 | align_2: 1-5 |    Fortunately the time away has allowed me to revisit the source code with fresh eyes and ideas . ||| 幸运 的 是 , 时间 的 推移 让 我 能够 用 新鲜 的 眼睛 和 想法 重 温源 代码 。 

Cry Cry | w_freq: 44 - 20 | wiki_freq: 13331 - 273 | sentence_idx: 599742 | align_1: 7-8 | align_2: 8-14 |    " The One Where Chandler Ca n't Cry " ||| 14 The One Where Chandler Can ’ t Cry （ 钱 德哭 不 出来 ） 

Cupid OK丘比特 | w_freq: 30 - 2 | wiki_freq: 3552 - 0 | sentence_idx: 599933 | align_1: 5-5 | align_2: 6-10 |    I ’ve read that ok Cupid article before- just looked at it again . ||| 我 以前 读 过 《 OK丘比特 》 的 那 篇 文章 —— 只是 又 看 了 一 遍 。 

Moron 白马 | w_freq: 2 - 30 | wiki_freq: 457 - 1224 | sentence_idx: 599967 | align_1: 7-2 | align_2: 8-10 |    Just like [ the town of ] Moron disappeared some time ago . ||| 时间 如 白马 过驹 ， 稍 不 留意 ， 早已 逝去 。 

healings 平安无事 | w_freq: 8 - 6 | wiki_freq: 455 - 184 | sentence_idx: 600022 | align_1: 3-1 | align_2: 4-6 |    And did the healings last ? ” ||| 能 平安无事 ， 而 张坚 却 失踪 了 ？ 」 

Trumpet 号角 | w_freq: 3 - 9 | wiki_freq: 2461 - 503 | sentence_idx: 600023 | align_1: 3-3 | align_2: 4-8 |    36:51 And the Trumpet is blown , then behold how from their graves , unto their Lord , they slink away . ||| 36 : 51 号角 一 响 ， 他们 就 从 坟墓 出来 ， 奔 向 他们 的 主 。 

Alexa Hey | w_freq: 272 - 1 | wiki_freq: 4371 - 0 | sentence_idx: 600173 | align_1: 0-0 | align_2: 1-5 |    Alexa , should we trust you ? ||| Hey ， Alexa   ， 我们 应该 相信 你 吗  ？ 

Funny 有趣 | w_freq: 52 - 3294 | wiki_freq: 7208 - 5139 | sentence_idx: 600251 | align_1: 0-0 | align_2: 1-4 |    Funny it all started with a dream shout-out to Archie comics , huh ? ||| 有趣 的 是 ， 这一切 都 始于 对 Archie 漫画 的 梦想 大喊 ， 呵呵 ？ 

wrath 誓言 | w_freq: 159 - 225 | wiki_freq: 4367 - 1494 | sentence_idx: 600577 | align_1: 6-5 | align_2: 7-10 |    Come , lest he rouse his wrath and swear , ||| 今于 佛前 ， 自 说 誓言 ， 其 多 宝佛 ， 虽 久 灭度 。 

Harun 离 | w_freq: 8 - 1 | wiki_freq: 2550 - 0 | sentence_idx: 600600 | align_1: 9-3 | align_2: 10-8 |    " O sister ( i.e. the like ) of Harun ( Aaron ) ! ||| ” 卦辞 ： 离 ， 利贞   ， 亨 。 

Heinlein 海因莱因 | w_freq: 1 - 1 | wiki_freq: 2443 - 7 | sentence_idx: 602116 | align_1: 4-6 | align_2: 5-10 |    My Dad never read Heinlein but years later I did , I think they had a lot in common , for example : ||| 我 爸爸 从来 没 读 过 海因莱因 的 书 ， 但 多年 以后 我 读 了 ， 我 认为 他们 有 很多 共同点 ， 例如 : 

ideally 理想 | w_freq: 75 - 1284 | wiki_freq: 4400 - 12517 | sentence_idx: 602629 | align_1: 17-16 | align_2: 18-23 |    This is n't required , but if you can get software to record your screen , and ideally your face at the same time , then this will help you analyze how you work . ||| 这不 是 必需 的 ， 但是 如果 你 可以 获得 软件 来 记录 屏幕 ， 并且 理想 情况 下 ， 可以 同时 记录 你 的 脸部 ， 那么 这 将 有助于 你 分析 你 的 工作 方式 。 

Except 事实上 | w_freq: 281 - 4774 | wiki_freq: 9009 - 12900 | sentence_idx: 602953 | align_1: 0-0 | align_2: 1-4 |    Except there is a precedent . ||| 事实上 ， 这 也 有 先例 可 循 。 

predictable 预测 | w_freq: 238 - 3151 | wiki_freq: 8084 - 11017 | sentence_idx: 602968 | align_1: 6-7 | align_2: 7-13 |    Let ’s see what properties are predictable and how analyzing them can help us . ||| 让 我们 看看 哪些 属性 是 可 预测 的    , 以及 如何 分析 它们 可以 为 我们 提供 帮助      。 

man-hater 讨厌 | w_freq: 1 - 808 | wiki_freq: 15 - 2046 | sentence_idx: 603382 | align_1: 6-7 | align_2: 7-12 |    I have never considered myself a man-hater but this blog ( and posters here ) really provide me so many insights into men . ||| 我 从来 没有 认为 自己 是 个 讨厌 男人 的 人 ， 但是 这个 博客 （ 和 这里 的 海报 ） 确实 为 我 提供 了 很多 关于 男人 的 见解 。 

CovalX CovalX | w_freq: 1 - 1 | wiki_freq: 7 - 0 | sentence_idx: 603647 | align_1: 6-4 | align_2: 7-9 |    He also is a co-founder of CovalX and has extensive experience developing and expanding businesses on a worldwide basis . ||| 他 也 是 一个 CovalX 的 创始人 之一 ， 并 拥有 丰富 的 经验 ， 发展 和 扩大 在 全球 范围 内 的 企业 。 

Hypothesis Hypothesis | w_freq: 12 - 3 | wiki_freq: 1845 - 30 | sentence_idx: 603918 | align_1: 3-7 | align_2: 4-11 |    In the Communist Hypothesis you posit that certain great leftist moments existed in the previous century , but also that the communism of the 20th century is finished and that we should restart . ||| 在 《 共产主义 假设 》 （ Communist Hypothesis ） 中 ， 您 提出 ， 在 前 一个 世纪 中 ， 存在 一些 伟大 的 左翼 的 时刻 ， 但 同时 ， 二十 世纪 的 共产主义 也 结束 了 ， 我们 应该 重新 开始 。 

denial 否认 | w_freq: 177 - 2582 | wiki_freq: 11744 - 8922 | sentence_idx: 604427 | align_1: 8-10 | align_2: 9-19 |    In fact , those who disbelieve are in denial . ||| 不然 ， 不 信 的 人 却 （ 活 在 否认 ） 固执 地 不 信 （ 当中 ） 。 

denial 信 | w_freq: 177 - 1849 | wiki_freq: 11744 - 10414 | sentence_idx: 604427 | align_1: 8-15 | align_2: 9-19 |    In fact , those who disbelieve are in denial . ||| 不然 ， 不 信 的 人 却 （ 活 在 否认 ） 固执 地 不 信 （ 当中 ） 。 

Kabuki Kabuki | w_freq: 1 - 1 | wiki_freq: 1200 - 17 | sentence_idx: 605451 | align_1: 24-30 | align_2: 25-35 |    There ’re 358 resignations [ actually 450 at the time I did this interview ] documented by somebody going under the anonymous name American Kabuki . ||| 有 358 人 辞职 [ 在 我 做 这次 采访 的 时候 ， 实际上 有 450 人 ] 由 某人 以 匿名 名 美国 歌舞 伎 的 名称 ( American Kabuki ) 记录 下来 的 。 

Krakow Krakow | w_freq: 15 - 5 | wiki_freq: 2763 - 3 | sentence_idx: 605595 | align_1: 13-14 | align_2: 14-19 |    Perhaps Poland 's most famous postwar national trial was held in 1947 in Krakow . ||| 波兰 最 著名 的 战后 全国性 审判 可能 属 1947 年 在 克拉科夫 ( Krakow ) 举行 的 审判 。 

Naturally 当然 | w_freq: 175 - 6914 | wiki_freq: 3156 - 6054 | sentence_idx: 605757 | align_1: 1-3 | align_2: 2-8 |    " Naturally we are obliged to ask you to give us half of it , " Joe said . ||| ” “ “ 当然    ， 我们 不得不 请 你 给 我们 一半    ， “ 乔 说   。 

Ironically 讽刺 | w_freq: 159 - 370 | wiki_freq: 5441 - 5734 | sentence_idx: 605990 | align_1: 0-1 | align_2: 1-6 |    Ironically these historians appear to be reviving the Confederate view of American economic history . ||| 具有 讽刺 意味 的 是 ， 这些 历史学家 似乎 正在 复兴 南方 邦联 对 美国 经济史 的 看法 。 

disciples 使徒 | w_freq: 118 - 209 | wiki_freq: 11750 - 3061 | sentence_idx: 606867 | align_1: 13-7 | align_2: 14-16 |    Moses did it , the prophets did it , at times even the disciples did it . ||| 而 摩西 、 主 耶稣 ， 包括 使徒 ， 他们 都 是 听 了 照着 去 做 的 人 。 

prosper 丰盛 | w_freq: 83 - 53 | wiki_freq: 3038 - 545 | sentence_idx: 607517 | align_1: 3-4 | align_2: 4-9 |    No nation can prosper without God ’s blessing . ||| 没有 人 可以 达到 丰盛 生命 ， 若 不 靠 神 的 恩典 慈爱 。 

commissioners 专员 | w_freq: 23 - 243 | wiki_freq: 14804 - 7640 | sentence_idx: 607840 | align_1: 12-9 | align_2: 13-15 |    “ This week we heard from a group of police and crime commissioners who have now also called on the government to examine the consequences of section 2 of the 1961 Suicide Act , which criminally implicates anyone providing assistance to someone to die . ||| 本周 ， 我们 从 一 群 警察 和 犯罪 专员 那里 听到 了 消息 ， 他们 现在 也 呼吁 政府 研究 《 1961年 自杀法 》 第2 条 的 后果 ， 该 条 对 提供 协助 死亡者 的 人 施加 刑事 责任 。 

fixers 帮手 | w_freq: 1 - 40 | wiki_freq: 169 - 339 | sentence_idx: 608005 | align_1: 7-7 | align_2: 8-11 |    They are dependent on Palestinian colleagues and fixers who either fear Hamas , support Hamas , or both . ||| 他们 会 依靠 巴勒斯坦 的 同事 和 帮手 ， 而 这些 人 对 哈马斯 或 畏惧 ， 或 支持 ， 或 二者 兼有 。 

angel 词典 | w_freq: 325 - 52 | wiki_freq: 13402 - 3317 | sentence_idx: 608822 | align_1: 8-3 | align_2: 9-13 |    “ On this day we saw [ the angel ] had a sign beneath him … We asked him what it meant but he only smiled and did n’t say anything . ” ||| 我 遍查 当今 词典    ， 均 以 “ 节省 俭约 ” 解释 “ 节约 ” 本义  ， 却 无处 提及 马具 用途   。 

Tolstoy 托尔斯泰 | w_freq: 14 - 11 | wiki_freq: 5726 - 257 | sentence_idx: 609086 | align_1: 2-5 | align_2: 3-10 |    Fundamentally , Tolstoy should be concerned with a broader spirit and eternity . ||| 从 根本 上 讲 ， 托尔斯泰 所 关心 的 ， 应该 是 更 广阔 的 精神 与 永恒 。 

Determined 到期 | w_freq: 18 - 168 | wiki_freq: 2557 - 2572 | sentence_idx: 609125 | align_1: 7-6 | align_2: 8-16 |    How is the Age of the Earth Determined ? ||| 记 ： 有关 土地 出让 年限 到期 后   ， 应当 如何 续期   ？ 

Marxism 马克思主义 | w_freq: 35 - 73 | wiki_freq: 6808 - 4738 | sentence_idx: 609202 | align_1: 2-1 | align_2: 3-6 |    Within historical Marxism only Maoism did understand the size of the challenge . ||| 在 马克思主义 的 传统 中 ， 只有 毛主义 理解 这 一 挑战 的 严重性 。 

celebrates 庆祝 | w_freq: 78 - 1411 | wiki_freq: 10806 - 12478 | sentence_idx: 609336 | align_1: 3-4 | align_2: 4-12 |    While # TheRealChallenge celebrates the achievements of the UN Convention , which remains the most widely ratified human rights treaty , it also highlights areas where its provisions could be better enforced . ||| 当 # The RealChallenge 庆祝 着 联合国 《 儿童 权利 公约 》 的 成就 ， 该 公约 仍然 是 被 最 广泛 批准 的 人权 条约 ， 同时 也 强调 可以 更 好 地 执行 其 规定 的 领域 。 

Rancher Rancher | w_freq: 5 - 6 | wiki_freq: 492 - 16 | sentence_idx: 610265 | align_1: 1-1 | align_2: 2-8 |    Slime Rancher – Developed by Monomi Park ||| Slime Rancher （ 英语 ： Slime Rancher ） – 由 Monomi Park 开发 

Unexpectedly 出乎意料 | w_freq: 9 - 96 | wiki_freq: 806 - 657 | sentence_idx: 610289 | align_1: 1-1 | align_2: 2-5 |    “ Unexpectedly though the worst months of my life have also had some of the best moments because I ’ve met new people and been able to do things that I have never even considered doing before . ||| “ 出乎意料 的 是 ， 虽然 我 生命 中 最 糟糕 的 几 个 月 也 有 一些 最好 的 时刻 ， 因为 我 遇到 了 新 的 人 ， 并且 能够 做 我 以前 从未 考虑 过 的 事情 。 

Ennahda 恩纳 | w_freq: 3 - 1 | wiki_freq: 330 - 79 | sentence_idx: 610303 | align_1: 8-8 | align_2: 9-13 |    The case of Tunisia is different , because Ennahda — the Islamic party — was persecuted and banned under Ben Ali . ||| 突尼斯 的 情况 是 不同 的 ， 因为 恩纳 达 （ ENNAHDA ） --- 伊斯兰 政党 --- 遭到 本·阿里 迫害 和 禁止 。 

Gerstein Gerstein | w_freq: 3 - 2 | wiki_freq: 563 - 5 | sentence_idx: 611380 | align_1: 0-0 | align_2: 1-4 |    Gerstein suggested that regulations like the Kimberley Process may be less effective in practice than initially intended . ||| Gerstein （ 格斯坦 ） 表示 ， 金伯利 进程 等 规定 在 实践 中 并 不如 最初 预期 那般 有效 。 

space-time 时空 | w_freq: 22 - 69 | wiki_freq: 1353 - 5781 | sentence_idx: 611430 | align_1: 35-37 | align_2: 36-41 |    This is because a ) I do know our image is not perfect and I do believe God is perfect ; b ) I do believe that the heaven of God is in higher dimensional space-time where the concept of image would be very different from what we feel about images in our four-dimensional space-time . ||| 这是 因为 ： a ) 我 知道 我们 自己 的 形象 是 不 完美 的 ， 而 我 相信 上帝 是 完美 的 ； b ) 我 相信 上帝 所在 的 天堂 是 高于 我们 的 四维 时空 的 ， 在 那里 对于 形象 的 感觉 与 我们 四维 时空 里 的 感觉 应该 是 不 一样 的 。 

Scramble Scramble | w_freq: 2 - 2 | wiki_freq: 1250 - 39 | sentence_idx: 611524 | align_1: 10-10 | align_2: 11-14 |    I ’ve also just finished reading his latest book , Scramble , which is a very different approach from Marty … this one is a story . ||| 我 也 刚刚 读完 了 他 的 最新 著作 《 Scramble 》   ， 这 与 Marty 截然 不同    ， 这是 一个 故事  。 

sins 〕罪 | w_freq: 598 - 1 | wiki_freq: 8639 - 0 | sentence_idx: 612274 | align_1: 12-21 | align_2: 13-32 |    Give him that name because he will save his people from their sins . " ||| " 你 要 给 祂起 名叫 【 耶稣 】 , 因 祂 要 将 自己 的 百姓 从 〔 他们 的 〕罪 恶里 救 出来 " ( 马 太 福音 1:21 ) 。 

unfortunately 不幸 | w_freq: 409 - 1847 | wiki_freq: 8997 - 6444 | sentence_idx: 612301 | align_1: 15-13 | align_2: 16-18 |    And daily there are hundreds , if not thousands , of new designs .. and unfortunately not all of them are great ones ! ||| 每天 都 有 数以百计 的 新 设计 ， 如果 不是 数以千计 的话 . 不幸 的 是 ， 并 不是 所有 的 设计 都 是 伟大 的 ！ 

Wi-Fi Wi-Fi | w_freq: 230 - 225 | wiki_freq: 7192 - 1119 | sentence_idx: 612474 | align_1: 11-10 | align_2: 12-15 |    It ’s not perfect though , and you ’ll need decent Wi-Fi to make it work to its full potential . ||| 它 并不 完美 ， 虽然 ， 你 需要 体面 的 Wi-Fi ， 使 工作 ， 以 充分 发挥 其 潜力 。 

Greatly 喊著 | w_freq: 2 - 4 | wiki_freq: 436 - 55 | sentence_idx: 612782 | align_1: 0-0 | align_2: 1-5 |    Greatly frightened , the Israelites cried out to the Lord . ” ||| 喊著 说 ： 「 和 散那 ！ 」 「 奉主 名来 的 以色列 王 是 应当 称颂 的 ! 

unrighteousness 强暴 | w_freq: 21 - 76 | wiki_freq: 80 - 695 | sentence_idx: 613211 | align_1: 15-15 | align_2: 16-32 |    2 For ye work iniquities in your hearts in the earth : your hands plot unrighteousness . ||| 2 不是 的 ， 你们 心中 策划 奸恶 ； 你们 的 手 在 地上 施行 强暴 （ 本句 原文 作 ” 你们 在 地上 称 出 你们 手中 的 强暴 ” ） 。 

