Thessalonians 撒罗尼迦 | w_freq: 8 - 6 | wiki_freq: 563 - 92 | sentence_idx: 38 | align_1: 1-2 | align_2: 2-6 |    2 Thessalonians 2 tells us more about this end-time False Prophet . ||| 《 帖 撒罗尼迦 后 书 》 2 里 告诉 我们 更 多 关于 这 终期 的 “ 假 先知 ” 的 事 。 

Satan 撒旦 | w_freq: 696 - 271 | wiki_freq: 10944 - 998 | sentence_idx: 493163 | align_1: 0-10 | align_2: 1-15 |    Satan was perfect as an angel of God , but he developed a character or will antagonistic to God ’s . ||| 正如 《 圣经 》 最 “ 邪恶 ” 的 魔鬼 撒旦 ， 他 曾经 也 是 一 名 天使 ， 只是 与 上帝 的 看法 不同 便 成魔 。 

exemplifies 体现 | w_freq: 21 - 667 | wiki_freq: 2985 - 8395 | sentence_idx: 493592 | align_1: 8-13 | align_2: 9-17 |    Catherine 's life challenges us today as it exemplifies P. T. Forsyth 's advice : “ You must live with people to know their problems , and live with God in order to solve them . ” ||| 圣凯瑟琳 的 生活 向 今天 的 我们 提出 了 挑战 ， 因为 它 体现 了 佛塞斯 （ P. T . Forsyth ） 的 建议 ： “ 你 必须 与 人 共同 生活 以 知道 他们 的 问题 ， 与 上帝 同 活 来 解决 这些 问题 ” 

repatriated 遣返 | w_freq: 26 - 184 | wiki_freq: 4634 - 2118 | sentence_idx: 494021 | align_1: 3-5 | align_2: 4-9 |    Afghanistan wants him repatriated but Pakistani sources said this month he was more likely to be sent straight to a third country such as Saudi Arabia or Turkey . ||| 阿富汗 方面 希望 他 被 遣返 回 阿富汗 ， 但 巴基斯坦 方面 的 信息 来源 说 ， 目前 最 有 可能 的 是 把 他 送往 第三 国 ， 比如 沙特阿拉伯 或者 土耳其 。 

cohesion 凝聚力 | w_freq: 62 - 109 | wiki_freq: 5188 - 505 | sentence_idx: 494302 | align_1: 17-13 | align_2: 18-22 |    And as a collaborative act , we do better work when we have high trust and social cohesion . ||| 作为 一 种 协作 行为 ， 当 我们 拥有 高度 信任感 和 社交 凝聚力 时 ， 才 会 做 得 更 好 。 

sober 麻烦 | w_freq: 55 - 921 | wiki_freq: 4816 - 2812 | sentence_idx: 494621 | align_1: 24-20 | align_2: 25-25 |    People who really like you will not break up with you and will not toss you over and over again , so please be sober unless you want to be a Miss Yo-Yo champion . ||| 真正 喜欢 你 的 人 不 会 要 和 你 分手 ， 不 会 翻来覆去 的 折腾 你 ， 所以 麻烦 你 清醒 点 ， 除非 你 想 成为 悠悠球 冠军 小姐 。 

82-year-old 82 | w_freq: 13 - 97 | wiki_freq: 228 - 3843 | sentence_idx: 496108 | align_1: 2-1 | align_2: 3-7 |    For an 82-year-old she does very well , she looks 10 years younger and if you met her you would not know she had gone through all of this . ||| 对于 82 岁 的 她 来说 ， 她 现在 很 好 ， 看 起来 年轻 了 10岁 ， 如果 你 遇到 她 ， 您 不 会 知道 她 经历 了 这 所有 的 一切 。 

Allendoerfer Allendoerfer | w_freq: 1 - 1 | wiki_freq: 46 - 1 | sentence_idx: 496267 | align_1: 3-4 | align_2: 4-9 |    Same for Karen Allendoerfer , whose husband , a German citizen , has lived for more than 20 years in the U.S. , where they have raised two children . ||| 卡伦‧ 阿连德弗 ( Karen Allendoerfer ) 也 是 如此 ， 她 的 丈夫 是 德国 公民 ， 他们 在 美国 生活 了 20多 年 ， 养育 了 两 个 孩子 。 

hacker 黑客 | w_freq: 113 - 591 | wiki_freq: 3635 - 1665 | sentence_idx: 496639 | align_1: 1-0 | align_2: 2-10 |    The hacker playbook : Practical guide to penetration testing . ||| 黑客 秘笈 : 渗透 测试 实用 指南 ( The Hacker Playbook : Practical Guide To Penetration Testing ) 

empowerment 维权 | w_freq: 104 - 54 | wiki_freq: 7990 - 1407 | sentence_idx: 497069 | align_1: 17-20 | align_2: 18-24 |    Furthermore , we are making conscious efforts to extend our community services to the areas of women empowerment and child education around our offices and factories . ||| 此外  ， 我们 正在 作出 有 意识 的 努力  ， 将 我们 的 社区 服务 扩大 到 妇女 维权   ， 和 我们 办公室 和 工厂 周围 的 儿童 教育 方面  。 

unpleasantly 恶意 | w_freq: 8 - 334 | wiki_freq: 205 - 2795 | sentence_idx: 497476 | align_1: 24-24 | align_2: 25-30 |    " I much regret her illness , " said Prince Andrew ; and he smiled like his father , coldly , maliciously , and unpleasantly . ||| “ “ 我 非常 后悔 她 的 病 ， “ 安得烈 王子 说 ； 他 像 他 父亲 一样 微笑 ， 冷淡 地 ， 恶意 地 ， 令 人 不快 。 

Caan Caan | w_freq: 2 - 2 | wiki_freq: 991 - 3 | sentence_idx: 497503 | align_1: 12-15 | align_2: 13-20 |    He has since updated it with his new legal name , James Caan . ||| 自 那 以后 ， 他 又 用 自己 的 新 法定 名字 詹姆斯·卡安 ( James Caan ) 更新 了 网站 。 

Implants Implants | w_freq: 2 - 2 | wiki_freq: 230 - 4 | sentence_idx: 497662 | align_1: 9-10 | align_2: 10-30 |    Younger- and Older-Age Adults with Unilateral and Bilateral Cochlear Implants : Speech and Spatial Hearing Self-Ratings and Performance . ||| Younger - and Older-Age Adults with Unilateral and Bilateral Cochlear Implants （ 年龄 较 轻 以及 年龄 稍 大 的 成年人 的 单侧 与 双侧 人工 耳蜗 植 入术 ） ： Speech and Spatial Hearing Self-Ratings and Performance （ 语音 和 空间 听力 的 自评 和 效能 ） 。 

unfortunately 不幸 | w_freq: 328 - 1581 | wiki_freq: 8997 - 6444 | sentence_idx: 497698 | align_1: 15-9 | align_2: 16-14 |    It is unbecoming of the President of the United States , and it is an unfortunately daily occurrence , ” he told reporters . ||| 美国 总统 这么 做 是 不 合适 的 ， 不幸 的 是 ， 这 每天 都 在 发生 ， ” 他 告诉 记者 。 

tongues 唇舌 | w_freq: 46 - 5 | wiki_freq: 3695 - 22 | sentence_idx: 497853 | align_1: 2-3 | align_2: 3-7 |    So many tongues , so many nations , so many souls , have grasped My Hand of Mercy and now follow Me as I lead them to Eternal Life . ||| 如此 多 的 唇舌 （ 语言 ） 、 如此 多 的 国家 、 如此 多 的 灵魂 已 紧握 我 慈悲 之 手 ， 并 于 此刻 跟随 着 我 让 我 带领 他们 进入 永生 。 

ROM ROM | w_freq: 28 - 33 | wiki_freq: 5389 - 768 | sentence_idx: 497994 | align_1: 13-15 | align_2: 14-20 |    Because of the inconvenience of ROM manufacturing and upgrading , PROM ( Programmable ROM ) was invented later . ||| 由于 ROM 制造 和 升级 的 不便 ， 后来 人们 发明 了 PROM （ Programmable ROM ， 可 编程 ROM ） 。 

ROM ROM | w_freq: 28 - 33 | wiki_freq: 5389 - 768 | sentence_idx: 497995 | align_1: 13-15 | align_2: 14-20 |    Because of the inconvenience of ROM manufacturing and upgrading , PROM ( Programmable ROM ) was invented later . ||| 由于 ROM 制造 和 升级 的 不便 ， 后来 人们 发明 了 PROM （ Programmable ROM ， 可 编程 ROM ） 。 

Maximilian 马克西米利安 | w_freq: 11 - 6 | wiki_freq: 13309 - 511 | sentence_idx: 499578 | align_1: 11-7 | align_2: 12-13 |    If , on the contrary , I die , remember , Maximilian , my corpse is that of an honest but unfortunate man . ||| 相反 ， 如果 我 死 了 ， 马克西米利安 ， 你 不妨 想想 吧 ， 我 的 尸体 倒是 一个 正直 而 不幸 的 人 的 尸体 。 

fog 雾 | w_freq: 78 - 64 | wiki_freq: 13186 - 2122 | sentence_idx: 500478 | align_1: 15-19 | align_2: 16-24 |    If in past years Delhi ’s roughly 20 million residents shrugged off wintertime pollution as fog , over the past week they viewed it as a crisis . ||| 如果说 在 过去 的 几 年 里 ， 德里 大约 2000万 居民 把 冬季 常见 的 污染 当作 了 雾 ， 并 不 在意 ， 那么 在 上周 ， 他们 把 它 视为 一 场 危机 。 

-Steven ―― | w_freq: 1 - 1732 | wiki_freq: 2 - 373 | sentence_idx: 501278 | align_1: 0-0 | align_2: 1-6 |    -Steven Johnson , author of Everything Bad is Good for You and The Ghost Map ||| ―― 史蒂芬 ・ 强森 （ Steven Johnson ） ， 《 开机 （ Everything Bad Is Good for You ） 》 及 《 幽灵 地图 （ the Ghost Map ） 》 作者 

laptop 笔记本 | w_freq: 176 - 360 | wiki_freq: 6881 - 1386 | sentence_idx: 502277 | align_1: 6-6 | align_2: 7-12 |    Probably on someone ’s phone or laptop making their life or business easier or far more delightful . ||| 可能 在 某人 的 手机 或者 笔记本 电脑 上 ， 这些 产品 让 他们 的 生活 或者 生意 更 容易 或 更 令 人 愉快 。 

raped raped | w_freq: 217 - 2 | wiki_freq: 13735 - 1 | sentence_idx: 502684 | align_1: 19-27 | align_2: 20-45 |    “ I love how the bitch complaining about rape is the exact kind of bitch that would never be raped . ” ||| 为此 ， 她 在 网络 上 受 过 的 攻击 包括 “ the bitch complaining about rape is the exact kind of bitch that would never be raped ” （ 会 埋怨 强暴 的 贱人 正是 那种 永远 不 会 被 强暴 的 贱人 ） 。 

Penalty 刑罚 | w_freq: 32 - 286 | wiki_freq: 2892 - 2166 | sentence_idx: 503634 | align_1: 20-20 | align_2: 21-24 |    “ O ye who believe ! shall I lead you to a bargain that will save you from a grievous Penalty ? ||| 信道 的 人们 啊 ！ 我 将 指示 你们 一 种 生意 ， 它 能 拯救 你们 脱离 痛苦 的 刑罚 ， 好 吗 ？ 

Confidence 不信任票 | w_freq: 43 - 2 | wiki_freq: 1843 - 23 | sentence_idx: 503672 | align_1: 15-12 | align_2: 16-18 |    Elections are held every four years or if the government receives a Vote of No Confidence . ||| 选举 每 四 年 举行 一 次 ， 或者 如果 政府 得到 不信任票 ， 也 需要 进行 选举 。 

chungo 福伊特 | w_freq: 2 - 2 | wiki_freq: 0 - 74 | sentence_idx: 503887 | align_1: 1-1 | align_2: 2-5 |    At chungo , you 'll find many professionals listening and really understanding what your business needs . ||| 在 福伊特 ( VOITH ) , 您 会 发现 有 许多 的 专业 人员 倾听 并 真正 了解 您 的 业务 所需 。 

avalanche 雪崩 | w_freq: 14 - 18 | wiki_freq: 4608 - 634 | sentence_idx: 503992 | align_1: 17-19 | align_2: 18-24 |    But all the ones we 've looked at have slopes that suggest they were probably caused by avalanche not water . " ||| 但 我们 已经 看到 的 所有 的 地方 都 有 斜坡 ， 这 表明 它们 很 可能 是 由 雪崩 造成 的 ， 而 不是 由 水 造成 的 ” 。 

bookmarked 本文 | w_freq: 1 - 570 | wiki_freq: 77 - 1099 | sentence_idx: 504438 | align_1: 2-0 | align_2: 3-9 |    To be bookmarked : 19 incredibly useful websites you wish you knew earlier . ||| 本文 原 作者 ： Larry Kim ， 原文 标题 ： 19 Incredibly Useful Websites You ’ ll Wish You Knew Earlier 。 

Scripture 圣经 | w_freq: 242 - 1613 | wiki_freq: 5477 - 11680 | sentence_idx: 505498 | align_1: 2-0 | align_2: 3-4 |    How can Scripture be fully the Word of God and the words of men ? ||| 圣经 ( 天经 ) 是 真主 的话 和 人 的话 的 混合 ? 

MiG-29 米格-29 | w_freq: 8 - 8 | wiki_freq: 931 - 141 | sentence_idx: 505884 | align_1: 0-0 | align_2: 1-6 |    MiG-29 ( Product 9.12 ) Initial production version ; entered service in 1983 . ||| 米格-29 " 支点 - A " （ Product 9.12 ） ： 初始 生产 版本 ; 在 1983年 进入 服务 。 

Sennett Sennett | w_freq: 1 - 1 | wiki_freq: 1271 - 3 | sentence_idx: 505892 | align_1: 31-27 | align_2: 32-33 |    Every morning , the actors , the crew and I met in front of the hotel , and we took off and invented the film in the street , like Mack Sennett . ||| 每天 早上 ， 演员 、 剧组 跟 我 在 饭店 前 集合 ， 我们 出发 到 街上 去 发明 这部 片 ， 就 像 塞纳特 （ Mack Sennett ） （ 注六 ） 那样 。 

souls Souls | w_freq: 334 - 10 | wiki_freq: 12467 - 63 | sentence_idx: 506029 | align_1: 3-2 | align_2: 4-7 |    and save our souls . ||| Save Our Souls （ 救救 我们 ） ； 

materialism 物质主义 | w_freq: 30 - 20 | wiki_freq: 3662 - 102 | sentence_idx: 506405 | align_1: 8-12 | align_2: 9-18 |    Today , Europe is dominated by an aimless materialism that seems unable to motivate men and women to have children and form families . ||| 如今    ， 欧洲 被 一 种 毫无 目标 的 物质主义 所 支配   ， 这种 物质主义 似乎 无法 激励 男女们 去 组建 家庭 和 生养 孩子    。 

introspection 内省 | w_freq: 7 - 5 | wiki_freq: 1771 - 202 | sentence_idx: 506685 | align_1: 17-14 | align_2: 18-19 |    And all of this happens due to the lack of a single personal practice — self-analysis or introspection . ||| 所有 这些 都 是 由于 缺乏 单一 的 个人 实践 （ 自我 分析 或 内省 ） 而 发生 的 。 

311399 311399 | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 506776 | align_1: 0-0 | align_2: 1-7 |    311399 : Primary Products Inspectors nec ||| 311399 C 初级 产品 检查员 （ NEC ） Primary Products Inspector ( nec ) 

Dreamers 梦想家 | w_freq: 24 - 66 | wiki_freq: 1468 - 456 | sentence_idx: 506777 | align_1: 12-14 | align_2: 13-19 |    Zuckerberg said in a Facebook post : " I stand with the Dreamers -- the young people brought to our country by their parents . ||| 扎克伯格 则 在 自己 的 Facebook 中 写道 ： “ 我 和 那些 ‘ 梦想家 ’们 站 在 一起 —— 这些 年轻人 是 被 他们 的 父母 带到 我们 的 国家 。 

turf 地盘 | w_freq: 17 - 26 | wiki_freq: 12029 - 2839 | sentence_idx: 506854 | align_1: 6-6 | align_2: 7-11 |    Traditional religions have lost so much turf because , frankly , they just were n’t very good in farming or healthcare . ||| 传统 宗教 之所以 输掉 这么 多 地盘 ， 老实 说 就是 因为 它 在 农业 或 医疗 保健 上 的 表现 实在 不 好 。 

Delburne Delburne | w_freq: 1 - 1 | wiki_freq: 20 - 0 | sentence_idx: 507052 | align_1: 9-6 | align_2: 10-11 |    This community museum is located on Main Street in Delburne . ||| 此 社区 博物馆 位于 德尔本 ( Delburne ) 的 主街 上 。 

4302 4302 | w_freq: 2 - 2 | wiki_freq: 69 - 16 | sentence_idx: 507978 | align_1: 11-11 | align_2: 12-15 |    “ Add the number stored in position 6809 to that in 4302 and put the result back into the latter storage position . ” ||| “ 把 存储 在 位置 6809 的 数字 加到 存储 在 4302 的 数字 ， 且 把 结果 返回 到 后 一个 存储 位置 ” 。 

proofs 迹象 | w_freq: 50 - 1316 | wiki_freq: 5602 - 3285 | sentence_idx: 508105 | align_1: 25-28 | align_2: 26-45 |    [ 31:31 ] Do you not see that the ships roam the sea , carrying GOD 's provisions , to show you some of His proofs ? ||| 31 : 31 难道 你 不 知道 吗 ？ 船舶 在 海 中 带 著 真主 的 恩惠 而 航行 ， 以便 他 指示 你们 他 的 一部分 迹象 ， 对于 每个 坚忍 的 、 感谢 的 人 ， 此 中 确 有 许多 迹象 。 

triathlon—what 铁人 | w_freq: 1 - 16 | wiki_freq: 0 - 1356 | sentence_idx: 508495 | align_1: 14-16 | align_2: 15-21 |    “ To continue , I have to keep all my thoughts focused on the triathlon—what I should eat , what my daily rhythm should be . ||| “ 为了 能 继续 下去 ， 我 必须 把 我 所有 的 想法 都 集中 在 铁人 三 项 上 ， 我 应该 吃 什么 ， 日常 节奏 应该 是 什么 。 

Durkheim 著涂尔干 | w_freq: 4 - 2 | wiki_freq: 1205 - 0 | sentence_idx: 508693 | align_1: 1-1 | align_2: 2-6 |    Following Durkheim , Leslie White ( 1949 ) wrote , " Human behavior is symbolic behavior ; symbolic behavior is human behavior . ||| 跟随 著涂尔干 （ Durkhe im ） ， 莱斯利‧怀特 （ Leslie White ， 1949 ） 写道 ： 「 人类 的 行为 ， 是 符号式 的 行为 ； 符号式 的 行为 ， 是 人类 的 行为 。 

Eritrea 厄立特里亚 | w_freq: 77 - 93 | wiki_freq: 9179 - 941 | sentence_idx: 508808 | align_1: 24-24 | align_2: 25-29 |    The UN has linked North Korea to a company called Glocom , a firm that has reportedly sold military communications equipment to countries including Eritrea but is based in Malaysia . ||| 联合国 已 将 朝鲜 与 一家 名为 Glocom 的 公司 联系 起来 ， 该 公司 据说 已 将 军事 通讯 设备 出售 给 包括 厄立特里亚 在内 的 国家 ， 但 总部 设 在 马来西亚 。 

Interim Interim | w_freq: 34 - 4 | wiki_freq: 7924 - 28 | sentence_idx: 509453 | align_1: 17-17 | align_2: 18-22 |    Some of them may remember the original name of the project ” 386BSD 0.5 or ” 386BSD Interim . ||| 很多 人 可能 还 记得 早期 的 项目 名称 叫做 “ 386BSD 0.5 ” 或者 “ 386BSD Interim ” 就是 这个 原因 。 

tariffs 关税 | w_freq: 691 - 1051 | wiki_freq: 8385 - 3359 | sentence_idx: 509649 | align_1: 17-15 | align_2: 18-23 |    Pax Mongolia pretty much re-established the entire Silk Road that previously languished due to wars and inconsistent tariffs . ||| Pax Mongolia 几乎 重新 建立 了 整个 丝绸之路 ， 由于 战争 和 不 一致 的 关税 ， 这 条 道路 之前 已经 萎缩 。 

Psychiatry Psychiatry | w_freq: 10 - 1 | wiki_freq: 6112 - 28 | sentence_idx: 509959 | align_1: 9-12 | align_2: 10-20 |    In a study published in the Archives of General Psychiatry , only 40 percent of participants were receiving appropriate medication . ||| 在 发表 在 《 普通 精神病学 档案 》 ( Archives of General Psychiatry ) 上 的 一 项 研究 中 ， 只有 40% 的 参与者 接受 了 适当 的 药物 治疗 。 

worry 担心 | w_freq: 1145 - 3752 | wiki_freq: 8490 - 11740 | sentence_idx: 510586 | align_1: 3-1 | align_2: 4-7 |    And do n’t worry , you can always come back to your favorite 3 sets of 10 routine . ||| 别 担心 ， 如果 你 不 喜欢 ， 你 随时 可以 回到 你 最 喜欢 的 3 组 10 次 方法 上去 。 

Michael—God 米卡 | w_freq: 1 - 10 | wiki_freq: 0 - 119 | sentence_idx: 510608 | align_1: 18-15 | align_2: 19-21 |    Whoever is hostile to God , and His angels , and His messengers , and Gabriel , and Michael—God is hostile to the faithless . ||| 98 . 凡 仇视 真主 、 众 天神 、 众 使者 ， 以及 吉卜利里 和 米卡 里 的 ， 须知 真主 是 仇视 不 信道 的 人们 的 。 

thankful 感谢 | w_freq: 493 - 3019 | wiki_freq: 1541 - 5157 | sentence_idx: 510677 | align_1: 2-0 | align_2: 3-9 |    Speaking of thankful . ||| 感谢 之 语 ， 总是 一言难尽 （ 鞠躬 ） 。 

Yelp Yelp | w_freq: 35 - 34 | wiki_freq: 600 - 20 | sentence_idx: 510694 | align_1: 4-3 | align_2: 5-8 |    Companies like TripAdvisor and Yelp have been proven to be unreliable at best as they can easily be gamed to distort public opinion . ||| 像 TripAdvisor 和 Yelp 这样 的 公司 ， 已经 被 证明 是 最 不 可靠 的 ， 因为 它们 很 容易 被 引诱 去 扭曲 公众 意见 。 

PR 公关 | w_freq: 137 - 145 | wiki_freq: 10629 - 1534 | sentence_idx: 510798 | align_1: 12-12 | align_2: 13-17 |    It was unclear whether the card ’s primary function was legal or PR or both . ||| 目前 尚 不 清楚 该 卡 的 主要 功能 是 合法 还是 公关    ， 或 两者 兼而有之    。 

mukti mukti | w_freq: 2 - 2 | wiki_freq: 128 - 2 | sentence_idx: 511307 | align_1: 37-51 | align_2: 38-55 |    The whole society was structured such that the moment you were born in India , your life was not about your business , your wife , your husband or your family – your life was only about mukti . ||| 整个 印度 社会 是 这样 构建 的 ： 一旦 你 出生 在 印度 ， 那 就 意味着 ， 在 你 的 生命 中 ， 重要 的 不是 你 的 生意 ， 你 的 太太 ， 你 的 丈夫 ， 或者 你 的 家庭 —— 你 生命 中 唯一 重要 的 是 mukti （ 解脱 ） 。 

confident 信任 | w_freq: 966 - 2251 | wiki_freq: 14393 - 7270 | sentence_idx: 511382 | align_1: 8-9 | align_2: 9-13 |    When they approach their exam they will feel confident . ||| 当 他们 摘 下 口罩 的 时候 ， 是 信任 ， 是 希望 。 

Unknown Unknown | w_freq: 60 - 9 | wiki_freq: 11169 - 103 | sentence_idx: 511927 | align_1: 1-8 | align_2: 2-14 |    The Unknown Known : The Life and Times of Donald Rumsfeld ||| 《 非 真实 告白 （ 英语 ： The Unknown Known ） 》 The Unknown Known : the Life and Times of Donald Rumsfeld 埃洛·莫里斯 

interacting 互动 | w_freq: 126 - 1257 | wiki_freq: 9659 - 9077 | sentence_idx: 512772 | align_1: 27-28 | align_2: 28-33 |    With better roads replacing the old and the increasing number of off-road roads , biking is now becoming a very unique and original way of seeing and interacting with the country , people and the Bhutanese environment . ||| 随着 更 好的 道路 取代 旧 的 道路 和 越来越 多 的 越野 道路 ， 骑行 现在 正 成为 一 种 非常 独特 和 原始 的 观察 和 互动 的 方式 ， 可以 与 不丹 、 人民 以及 不丹 环境 亲密 互动 。 

Sensibility 敏感性 | w_freq: 4 - 133 | wiki_freq: 689 - 599 | sentence_idx: 513205 | align_1: 12-9 | align_2: 13-18 |    Workers there have long participated with artists in a project called Social Sensibility . ||| 这里 的 工人 长期 参与 一个 名为 “ 社会 敏感性 ” 的 项目 的 艺术家 们 的 创作 。 

buyers 买家 | w_freq: 582 - 625 | wiki_freq: 13840 - 1423 | sentence_idx: 513363 | align_1: 20-24 | align_2: 21-28 |    Despite the rising price of real estate in Miami , its popularity and demand , the market still attracts potential buyers not only from the United States , but also from foreign countries . ||| 尽管 迈阿密 房地产 价格 的 上涨 ， 以及 其 受 欢迎 程度 和 需求 的 增加 ， 但 市场 仍然 吸引 着 潜在 的 买家 ， 这些 买家 不仅 来自 美国 国内 ， 而且 还 来自 国外 。 

unfortunately 不幸 | w_freq: 328 - 1581 | wiki_freq: 8997 - 6444 | sentence_idx: 513467 | align_1: 1-1 | align_2: 2-5 |    But unfortunately the plan has no vision . ||| 但 不幸 的 是 ， 这个 计划 没有 远见 。 

Slyusar Slyusar | w_freq: 1 - 1 | wiki_freq: 80 - 0 | sentence_idx: 513507 | align_1: 3-4 | align_2: 4-8 |    According to Yuri Slyusar , the UAC “ customized ” the increased combat capabilities of the aircraft to the needs of foreign customers , including aircraft customers , including those from the Middle East . ||| 根据 尤里·斯柳萨 （ Yuri Slyusar ） 的 说法 ， UAC “ 定制 ” 了 飞机 的 战斗 能力 ， 以 满足 外国 客户 的 需求 ， 包括 飞机 客户 ， 包括 来自 中东 的 客户 。 

Murdstone 简·莫德斯通 | w_freq: 21 - 2 | wiki_freq: 120 - 0 | sentence_idx: 513699 | align_1: 24-32 | align_2: 25-38 |    “ ’ I will have a respectful , prompt , and ready bearing towards myself , ’ he continued , ‘ and towards Jane Murdstone , and towards your mother . ||| ” “ 我 会 有 礼貌 的  ， 提示   ， 并 为 自己 准备 好的 方位   ， “ 他 继续 说    ， ” 朝向 简·莫德斯通 ( JaneMurdstone )   ， 朝着 你 的 母亲 走   。 

Murdstone JaneMurdstone | w_freq: 21 - 2 | wiki_freq: 120 - 0 | sentence_idx: 513699 | align_1: 24-34 | align_2: 25-38 |    “ ’ I will have a respectful , prompt , and ready bearing towards myself , ’ he continued , ‘ and towards Jane Murdstone , and towards your mother . ||| ” “ 我 会 有 礼貌 的  ， 提示   ， 并 为 自己 准备 好的 方位   ， “ 他 继续 说    ， ” 朝向 简·莫德斯通 ( JaneMurdstone )   ， 朝着 你 的 母亲 走   。 

whoredom 缠峰 | w_freq: 3 - 2 | wiki_freq: 35 - 0 | sentence_idx: 514166 | align_1: 15-11 | align_2: 16-17 |    And they who inhabit the earth have been made drunk with the wine of her whoredom . ||| 而 那些 与 大地 纠缠 不情 的 云团们 ， 依然 在 缠峰 绕梁 ， 不 舍 离情 。 

USAID USAID | w_freq: 14 - 6 | wiki_freq: 3760 - 29 | sentence_idx: 514228 | align_1: 5-5 | align_2: 6-13 |    And like the CIA and USAID , the NED and a number of similar organizations – including the VOA – receive funding from the US Congress . ||| ” 就 像 CIA 和 USAID （ 美国 国际 开发 总署 ） 一样 ， NED 和 若干 类似 的 组织 —— 包括 VOA —— 得到 了 美国 国会 的 资助 。 

Hadoop Hadoop | w_freq: 131 - 132 | wiki_freq: 487 - 102 | sentence_idx: 515158 | align_1: 13-14 | align_2: 14-21 |    To learn more about Hadoop , you can also check out the book Hadoop : The Definitive Guide . ||| 要 了解 更 多 关于 Hadoop 的 知识 ， 你 也 可以 阅读 《 Hadoop ： 权威 指南 》 ( Hadoop : The Definitive Guide ) 一 书 。 

bullying 欺凌 | w_freq: 97 - 99 | wiki_freq: 9245 - 873 | sentence_idx: 515393 | align_1: 29-28 | align_2: 30-36 |    They reported particular dilemmas in supporting young people in care to feel confident in expressing their LGBTQ identities while simultaneously protecting them and helping them to protect themselves from bullying . ||| 他们 报告 说 ， 在 支持 关心 的 年轻人 在 表达 他们 的 LGB TQ 身份 的 同时 ， 同时 保护 他们 和 帮助 他们 保护 自己 免受 欺凌 方面 ， 他们 遇到 了 特别 困难 。 

bubbles 泡沫 | w_freq: 123 - 335 | wiki_freq: 6155 - 2180 | sentence_idx: 515801 | align_1: 23-26 | align_2: 24-30 |    Occasionally , these bubbles might collide ( giving us what is called the big splat theory ) or they may fission into smaller bubbles ( giving us what is called eternal inflation ) . ||| 偶尔 , 这些 泡沫 可能 碰撞 ( 给 了 我们 什么 叫做 大长 条 木板 理论 ) 或 他们 可能 会 分裂 成 更 小 的 泡沫 , 然后 扩大 ( 给 我们 所谓 的 永恒 的 通货膨胀 ) 。 

1692 1692年 | w_freq: 5 - 2 | wiki_freq: 5943 - 436 | sentence_idx: 515931 | align_1: 8-7 | align_2: 9-13 |    Somewhere about his fiftieth birthday on Christmas Day 1692 , he suffered what we should now term a severe nervous breakdown . ||| 大约 在 他 50 岁 生日 即 1692年 圣诞日 ， 在 某个 地方 ， 他 患 了 我们 现在 所 称 的 严重 的 精神 崩溃 。 

131 第131 | w_freq: 35 - 2 | wiki_freq: 10767 - 131 | sentence_idx: 516386 | align_1: 8-3 | align_2: 9-9 |    This is expressed not only in Art . 131 but in all the other articles of this code , except for the restricted instance of Art . 132 , which refers to the duties of children to their parents . ||| 这不 仅仅 在 第131 条 当中 有所 表述 ， 而且 在 该 法典 其他 各 条款 当中 也 有所 包含 ， 除了 第132 条 有限 的 情况 下 ( 子女 对 父母 的 义务 ) 。 

arrogant 半朽 | w_freq: 92 - 1 | wiki_freq: 5407 - 0 | sentence_idx: 516421 | align_1: 1-0 | align_2: 2-5 |    Thou arrogant half-wit , ||| 半朽 临风 树 ， 多情 立马人 。 

Buys Buys | w_freq: 4 - 2 | wiki_freq: 490 - 4 | sentence_idx: 516516 | align_1: 11-11 | align_2: 12-15 |    They were seeking her design and repair services , and though Buys knew she did n’t want to open another retail store , she began to think about how to branch out on her own . ||| 他们 在 寻找 她 的 设计 和 维修 服务 ， 虽然 Buys （ 拜斯 ） 知道 她 不 想 再 开 零售店 ， 她 开始 思考 如何 自己 建立 分支 机构 。 

--- -- | w_freq: 40 - 1369 | wiki_freq: 1222 - 4124 | sentence_idx: 516735 | align_1: 22-19 | align_2: 23-23 |    " If I have not gone to foreign countries , young man , " Mr. Sapsea begins , and then stops : --- " You will excuse me calling you young man , Mr. Jasper ? ||| “ 如果 我 不 去 外国 ， 年轻人 ， ” sapsea 先生 开始 了 ， 然后 停 下来 ： -- 贾斯珀 先生 ， “ 你 会 原谅 我 ， 叫 你 年轻人 ， 贾斯珀 先生 ？ 你 是 我 的 小儿子 。 

banana 香蕉 | w_freq: 77 - 156 | wiki_freq: 9193 - 2064 | sentence_idx: 517077 | align_1: 21-21 | align_2: 22-28 |    Next , I went to a Starbucks ( another partner in the project but an unofficial one ) and bought a banana . ||| 接下来 ， 我 去 了 一家 星巴克 （ 另 一家 合作 伙伴 ， 但是 非正式 的 ） 买 了 一 根 香蕉 ， 而且 也 行 得 通 。 

