Anyway Quoi | w_freq: 214 - 547 | wiki_freq: 1705 - 4268 | sentence_idx: 765 | align_1: 0-0 | align_2: 1-5 |    Anyway , “ we ” – as in mankind ’s best hope – should “ avoid carrying on in the role of Frankenstein . ” ||| Quoi qu’ il en soit , « nous » – en tant que meilleur espoir de l’ humanité – devrions « éviter de continuer dans le rôle de Frankenstein » . 

retransmissions retransmissions | w_freq: 3 - 3 | wiki_freq: 106 - 619 | sentence_idx: 547550 | align_1: 7-7 | align_2: 8-11 |    They do , however , forward all retransmissions they receive ( they do not have the ability to distinguish a retransmission from the original message ) . ||| Il effectuent , cependant , toutes les retransmissions de ce qu’ ils reçoivent ( ils n’ ont pas la capacité de distinguer une retransmission du message original ) . 

swear Jurez | w_freq: 249 - 4 | wiki_freq: 5814 - 14 | sentence_idx: 547903 | align_1: 2-0 | align_2: 3-7 |    Do you swear to tell the truth , the whole truth and nothing but the truth ? " ||| Jurez -vous , par la présente , à dire la vérité , toute la vérité et rien que la vérité ? " 

malformations malformations | w_freq: 4 - 7 | wiki_freq: 1525 - 1099 | sentence_idx: 548849 | align_1: 4-4 | align_2: 5-9 |    But why have such malformations not been observed in Colombia , where 2,000 pregnant women have also been infected ? ||| Mais pourquoi de telles malformations n’ ont - elles pas été observées en Colombie , où 2000 femmes enceintes ont été aussi infectées ? 

malformations malformations | w_freq: 4 - 7 | wiki_freq: 1525 - 1099 | sentence_idx: 548850 | align_1: 4-4 | align_2: 5-9 |    But why have such malformations not been observed in Colombia , where 2,000 pregnant women have also been infected ? ||| Mais pourquoi de telles malformations n' ont - elles pas été observées en Colombie , où 2000 femmes enceintes ont été aussi infectées ? 

E-22 E-22 | w_freq: 29 - 31 | wiki_freq: 13 - 2 | sentence_idx: 549030 | align_1: 0-0 | align_2: 1-5 |    E-22 You might not have a pair of shoes on your feet . ||| E-22 Peut - être que vous n’ aurez pas une paire de chaussures aux pieds . 

cryptocurrencies cryptomonnaies | w_freq: 42 - 8 | wiki_freq: 766 - 379 | sentence_idx: 550513 | align_1: 3-4 | align_2: 4-9 |    Indeed , should cryptocurrencies not be models of transparency and traceability ? ||| En effet , les cryptomonnaies ne devraient - elles pas être des modèles de transparence et de traçabilité ? 

Anyway Quoi | w_freq: 214 - 547 | wiki_freq: 1705 - 4268 | sentence_idx: 551315 | align_1: 0-0 | align_2: 1-5 |    Anyway , let ’s get back to how I put everything together as I follow the Maximum Growth Program to build my best body : ||| Quoi qu’ il en soit , revenons à la façon dont je mets tout en place en suivant le programme de croissance maximale pour construire mon meilleur corps : 

UPP UPP | w_freq: 3 - 3 | wiki_freq: 509 - 79 | sentence_idx: 552200 | align_1: 9-13 | align_2: 10-17 |    EUR 164 million funded 59 urban pilot projects ( UPP ) . ||| 164 millions d' euros ont servi à financer 59 projets pilotes urbains ( UPP ( EN ) ) . 

hopefully espérons | w_freq: 147 - 1032 | wiki_freq: 3850 - 195 | sentence_idx: 556853 | align_1: 12-13 | align_2: 13-17 |    This is a progressive move by Google -- and one that will hopefully set a precedent for the rest of the AI industry . ||| Il s’ agit d’ une démarche progressive de Google – et qui , espérons - le , créera un précédent pour le reste de l’ industrie de l’ IA . 

biosphere biosphère | w_freq: 35 - 36 | wiki_freq: 2643 - 3521 | sentence_idx: 557401 | align_1: 16-20 | align_2: 17-25 |    First , this would violate one of its prime directives by prioritizing the interests of the biosphere above its own technical concerns . ||| Tout d’ abord , cela violerait l’ une de ses directives premières en donnant la priorité aux intérêts de la biosphère , la plaçant au dessus de ses propres préoccupations techniques . 

Kant Kant | w_freq: 24 - 24 | wiki_freq: 7385 - 3271 | sentence_idx: 557949 | align_1: 7-9 | align_2: 8-15 |    Existence is not a predicate , as Kant memorably explained.17 ||| L’ existence n’ est pas un prédicat , comme Kant l’ a expliqué de façon mémorable.17 

Anyways Quoi | w_freq: 6 - 547 | wiki_freq: 86 - 4268 | sentence_idx: 558418 | align_1: 0-0 | align_2: 1-6 |    Anyways we continued talking for a couple days when he asked me to come to is hockey game . ||| Quoi qu' il en soit , nous avons continué à parler pendant quelques jours quand il m' a demandé de venir à est un jeu de hockey . 

profaning profanant | w_freq: 5 - 6 | wiki_freq: 71 - 22 | sentence_idx: 559365 | align_1: 9-13 | align_2: 10-17 |    And yet ye bring more evil upon Israel by profaning the Sabbath . ” ||| Et vous , vous attirez de nouveau sa colère contre Israël , en profanant [ chalal ] le sabbat ! 

evenings soirs | w_freq: 16 - 145 | wiki_freq: 11624 - 2403 | sentence_idx: 559883 | align_1: 27-29 | align_2: 28-34 |    If you 're not a fan of the English drinking culture then you may want to avoid the city centre , particularly Union Street , on weekend evenings . ||| Si vous n' êtes pas fan de la culture de la boisson anglaise , alors vous voudrez peut-être éviter le centre - ville , notamment Union Street , les soirs de week - end . 

Regulation Règlement | w_freq: 465 - 151 | wiki_freq: 14492 - 3266 | sentence_idx: 560875 | align_1: 7-6 | align_2: 8-10 |    ( Sections 9 to 19 of Ontario Regulation 6/96 ) ||| ( Articles 9 à 19 du Règlement de l’ Ontario 6/96 ) 

yesterday hier | w_freq: 776 - 954 | wiki_freq: 3562 - 1775 | sentence_idx: 561591 | align_1: 5-8 | align_2: 6-13 |    The boys visit with Lydia yesterday went well . ||| La visite des garçons auprès de Lydia , hier , s' est bien passée . 

obedient obéissance | w_freq: 60 - 134 | wiki_freq: 1738 - 2855 | sentence_idx: 562134 | align_1: 16-12 | align_2: 17-20 |    8But even though he was God 's Son , he learned through his sufferings to be obedient . ||| 8 Bien qu’ étant Fils de Dieu , il a appris l’ obéissance par tout ce qu’ il a souffert . 

guarantees garantissant | w_freq: 391 - 48 | wiki_freq: 9863 - 2346 | sentence_idx: 562688 | align_1: 7-6 | align_2: 8-11 |    Those who demand an energy policy which guarantees supply security and competitive prices are absolutely right . ||| Ceux qui demandent une politique énergétique garantissant la sécurité de l’ approvisionnement en énergie et des prix compétitifs ont tout à fait raison . 

Cubans Cubains | w_freq: 65 - 66 | wiki_freq: 3307 - 564 | sentence_idx: 563065 | align_1: 9-13 | align_2: 10-17 |    True friends are recognized in difficult times , and Cubans will never forget the support of Venezuelans when we faced serious difficulties . ||| Les vrais amis se reconnaissent dans les moments difficiles et nous , les Cubains , nous n’ oublierons jamais le soutien des Vénézuéliens lorsque nous avons fait face à de graves difficultés . 

insists insiste | w_freq: 141 - 214 | wiki_freq: 12987 - 8137 | sentence_idx: 563681 | align_1: 1-1 | align_2: 2-6 |    It insists it is not trying to impose a Chinese model ; there is no new “ center ” meant to replace Moscow ’s role in the past . ||| Elle insiste sur le fait qu’ elle n’ essaie pas d’ imposer un modèle chinois ; il n’ y a pas de nouveau " centre " destiné à remplacer le rôle de Moscou dans le passé . 

unfortunately malheureusement | w_freq: 663 - 778 | wiki_freq: 8997 - 5588 | sentence_idx: 564161 | align_1: 10-12 | align_2: 11-16 |    I thought it was just an empty threat , but unfortunately became a serious issue one or two years later . ” ||| « Je pensais que c’ était juste une menace vide , mais malheureusement , c’ est devenu un problème sérieux un ou deux ans plus tard . » 

Whatever Quel | w_freq: 555 - 1315 | wiki_freq: 7726 - 2271 | sentence_idx: 564273 | align_1: 0-0 | align_2: 1-4 |    Whatever man might build , could never express or reflect more than he was . ||| Quel que soit l’ homme peut construire ne pourrait jamais exprimer ou refléter plus que ce qu’ il était . 

Expect Attendez | w_freq: 72 - 136 | wiki_freq: 746 - 47 | sentence_idx: 564489 | align_1: 0-0 | align_2: 1-5 |    Expect them to text you at night and expect those texts to revolve around one thing : sex . ||| Attendez -vous à ce qu' ils vous envoient des textos la nuit et s' attendent à ce que ces textes tournent autour d' une chose : le sexe . 

Germain Germain | w_freq: 40 - 28 | wiki_freq: 4460 - 7808 | sentence_idx: 564838 | align_1: 5-4 | align_2: 6-10 |    P : How did St. Germain manage his wealth and accumulate his fortune when he was in France ? ||| P : Comment St. Germain a -t -il réussi à accumuler sa richesse et accumuler sa fortune quand il était en France ? 

Germain Germain | w_freq: 40 - 28 | wiki_freq: 4460 - 7808 | sentence_idx: 564839 | align_1: 5-4 | align_2: 6-10 |    P : How did St. Germain manage his wealth and accumulate his fortune when he was in France ? ||| P : Comment St. Germain a -t -il réussi à accumuler sa richesse et accumuler sa fortune quand il était en France ? 

babysitter baby | w_freq: 26 - 83 | wiki_freq: 1117 - 1457 | sentence_idx: 564957 | align_1: 7-10 | align_2: 8-15 |    Another reason my kids go to the babysitter is because this is hard work ! ||| Une autre raison pour laquelle mes enfants vont à la baby - sitter , c' est parce que c' est un travail difficile ! 

apologize présentera | w_freq: 142 - 119 | wiki_freq: 5825 - 1674 | sentence_idx: 566747 | align_1: 5-4 | align_2: 6-9 |    When will the Prime Minister apologize to the people of Mooseman for his failure to champion this job-creating project ? ||| Quand le premier ministre présentera -t -il des excuses aux habitants de Mooseman pour son incapacité à défendre ce projet créateur d' emplois ? 

Feel Vous | w_freq: 125 - 22427 | wiki_freq: 10441 - 6197 | sentence_idx: 567360 | align_1: 0-0 | align_2: 1-4 |    Feel like HGTV always has the best homes to choose from ? ||| Vous avez l’ impression que HGTV a toujours les meilleures maisons à choisir ? 

deferred reporté | w_freq: 19 - 40 | wiki_freq: 6019 - 3420 | sentence_idx: 568504 | align_1: 2-3 | align_2: 3-9 |    The Commission deferred two requests for Observer Status to its 45th Ordinary Session : Plan International and International Foundation for the Protection of Human Rights Defenders . ||| La Commission a reporté l’ examen pour vérification de deux demandes de statut d’ observateur à sa 45ème Session ordinaire : Plan International et International Foundation for the Protection of Human Rights Defenders . 

please Maintenant | w_freq: 1077 - 4390 | wiki_freq: 10803 - 2947 | sentence_idx: 571506 | align_1: 2-0 | align_2: 3-6 |    Now , please , in Jesus Christ 's Name , let no one raise their head or eyes . ||| Maintenant , s’ il vous plaît , au Nom de Jésus - Christ , que personne ne lève la tête ou les yeux . 

Think Pensez | w_freq: 519 - 868 | wiki_freq: 12764 - 103 | sentence_idx: 571704 | align_1: 3-3 | align_2: 4-7 |    Art Berman : Think Oil Is Getting Expensive ? ||| Art Berman : Pensez -vous que le pétrole devient cher ? 

Tajani Tajani | w_freq: 14 - 14 | wiki_freq: 146 - 39 | sentence_idx: 572387 | align_1: 6-7 | align_2: 7-11 |    President of the European Parliament Antonio Tajani welcomed these results , which he described as “ very encouraging ” , for the first time “ since the beginning of the crisis in 2007 ” . ||| Le président du Parlement européen , Antonio Tajani , s' est félicité de ces résultats , qu' il a qualifiés de « très encourageants » pour la première fois « depuis le début de la crise en 2007 » . 

91That 91 | w_freq: 2 - 138 | wiki_freq: 1 - 7313 | sentence_idx: 573900 | align_1: 0-0 | align_2: 1-5 |    91That they ascribe to the All-Merciful a child ! ||| 91 – du fait qu’ ils ont attribué un enfant au Tout Miséricordieux , 

Anyway Quoi | w_freq: 214 - 547 | wiki_freq: 1705 - 4268 | sentence_idx: 573985 | align_1: 0-0 | align_2: 1-5 |    Anyway , Google eventually bought Timely and made it free . ||| Quoi qu’ il en soit , Google a finalement acheté Timely et l’ a rendu gratuit . 

E-27 E-27 | w_freq: 25 - 26 | wiki_freq: 10 - 1 | sentence_idx: 574529 | align_1: 0-0 | align_2: 1-4 |    E-27 The first vision I remember was a lady with her baby . ||| E-27 ( 7 ) La première vision dont je me souviens , c' était une dame avec son bébé . 

dependence dépendance | w_freq: 128 - 229 | wiki_freq: 13273 - 10555 | sentence_idx: 575280 | align_1: 9-8 | align_2: 10-15 |    Amazon would not say whether it will reduce air dependence or make other changes to its supply chain . ||| Amazon n’ indiquerait pas si cela réduira la dépendance à l’ égard de l’ air ou apportera d’ autres modifications à sa chaîne d’ approvisionnement . 

messengers messagers | w_freq: 68 - 78 | wiki_freq: 4036 - 1428 | sentence_idx: 575601 | align_1: 21-21 | align_2: 22-25 |    You can see the enlargement of the mentality that lay behind the experience of 1888 and the rejection of the two messengers both before and after . ||| Vous pouvez voir l’ élargissement de la mentalité qui se cache derrière l’ expérience de 1888 et le rejet des deux messagers , à la fois avant et après . 

Remember Qu’ | w_freq: 1154 - 1327 | wiki_freq: 9753 - 1116 | sentence_idx: 576053 | align_1: 0-0 | align_2: 1-5 |    Remember Obama , who promised to leave the Middle East ! ||| Qu’ on se souvienne d’ Obama , qui promettait de se retirer du Moyen-Orient ! 

mistrust méfiance | w_freq: 32 - 57 | wiki_freq: 2103 - 3211 | sentence_idx: 576841 | align_1: 12-17 | align_2: 13-21 |    Why has it – unlike previous forecasting failures – stoked so much mistrust of economists ? ||| Pourquoi a -t -il attisé – à la différence des échecs de prévision précédents – autant de méfiance à l’ égard des économistes ? 

Brands Brands | w_freq: 18 - 5 | wiki_freq: 9677 - 1065 | sentence_idx: 578106 | align_1: 1-1 | align_2: 2-6 |    For Brands ticket sales have been slow , which is a shame , as both Italy and the UK are important markets for us . ||| Pour Brands , les ventes de billets ont été lentes , ce qui est dommage , car l’ Italie et le Royaume - Uni sont des marchés importants pour nous . 

Expect Attendez | w_freq: 72 - 136 | wiki_freq: 746 - 47 | sentence_idx: 581258 | align_1: 0-0 | align_2: 1-5 |    Expect this time the big winner to be precious metals . ||| Attendez -vous à ce que cette fois , le grand gagnant soit les métaux précieux . 

Epstein Epstein | w_freq: 41 - 42 | wiki_freq: 8498 - 2042 | sentence_idx: 581368 | align_1: 5-4 | align_2: 6-8 |    # 6 Why did Jeffrey Epstein tell guards that someone was trying to kill him ? ||| # 6 Pourquoi Jeffrey Epstein a -t -il dit aux gardes que quelqu’ un essayait de le tuer ? 

unbelievers mécréants | w_freq: 33 - 29 | wiki_freq: 647 - 142 | sentence_idx: 581627 | align_1: 2-1 | align_2: 3-6 |    Would the unbelievers not realise that there is a SUPREME POWER that has created and controls this method of adaptation and everyone and everything else ? ||| Les mécréants ne se rendrait -ils pas compte qu’ il y a un POUVOIR SUPREME qui a créé et contrôle cette méthode d’ adaptation et tout le monde et tout le reste ? 

Perguntas Perguntas | w_freq: 2 - 2 | wiki_freq: 1 - 2 | sentence_idx: 582353 | align_1: 1-1 | align_2: 2-5 |    10 Perguntas ( “ 10 Questions ” ): Until September 3 , citizens can send questions for the president candidates . ||| 10 Perguntas [ 26 ] ( “ 10 Questions ” ): Jusqu' au 03 septembre , les citoyens peuvent envoyer des questions au candidats à la présidentielle . 

tongues Langues | w_freq: 49 - 30 | wiki_freq: 3695 - 5304 | sentence_idx: 582440 | align_1: 17-19 | align_2: 18-23 |    14:23 If therefore the whole church be come together into one place , and all speak with tongues , and there come in those that are unlearned , or unbelievers , will they not say that ye are mad ? ||| 14:23 Si donc toute l' Eglise s' assemble en un [ corps ] , et que tous parlent des Langues [ étrangères ] , et qu' il entre des gens du commun , ou des infidèles , ne diront -ils pas que vous êtes hors du sens ? 

Converging Convergence | w_freq: 3 - 19 | wiki_freq: 101 - 971 | sentence_idx: 582657 | align_1: 0-0 | align_2: 1-5 |    Converging energy markets on the basis of the principles of the EU internal energy market taking into account the particularities of the Partner Countries ||| Convergence des marchés de l’ énergie sur la base des principes du marché intérieur de l’ énergie de l’ UE en tenant compte des particularités des pays partenaires 

E-10 E-10 | w_freq: 30 - 33 | wiki_freq: 74 - 25 | sentence_idx: 582771 | align_1: 0-0 | align_2: 1-5 |    E-10 Not long ago , I stood by the side of William Cowper 's grave . ||| E-10 Il n’ y a pas longtemps , je me tenais à côté de la tombe de William Cowper . 

directive directive | w_freq: 302 - 874 | wiki_freq: 8584 - 10212 | sentence_idx: 583275 | align_1: 5-3 | align_2: 6-11 |    to denounce the EU return directive which is a real humiliation for African people ||| de dénoncer la directive « retour » de l’ Union Européenne qui est une véritable humiliation pour les peuples africains 

Platforms Plates | w_freq: 15 - 1 | wiki_freq: 3754 - 274 | sentence_idx: 583854 | align_1: 0-0 | align_2: 1-4 |    Platforms Order online They integrated into cars are a commitment to the future . ||| Plates - formes de commande en ligne Ils ont intégré dans les voitures sont un engagement à l' avenir . 

cartel cartel | w_freq: 48 - 50 | wiki_freq: 5507 - 2440 | sentence_idx: 584524 | align_1: 6-3 | align_2: 7-11 |    Could not the members of the cartel agree to pay a very low sum to these workers ? ||| Les membres du cartel ne pourraient -ils pas se mettre d' accord pour payer une très faible somme à ces travailleurs ? 

inequalities inégalités | w_freq: 118 - 224 | wiki_freq: 5354 - 5383 | sentence_idx: 584571 | align_1: 11-15 | align_2: 12-21 |    Food projects are clearly not the only answer to addressing health inequalities but they can be part of a wider strategy to improve health . ||| Les projets alimentaires ne sont manifestement pas la seule réponse à la lutte contre les inégalités en matière de santé , mais ils peuvent faire partie d`une stratégie plus large pour améliorer la santé . 

Guterres Guterres | w_freq: 15 - 15 | wiki_freq: 1204 - 362 | sentence_idx: 585305 | align_1: 3-8 | align_2: 4-12 |    UN Secretary-General Antonio Guterres visited China in April and September without publicly expressing his concern about these issues . ||| Le Secrétaire général de l’ ONU , Antonio Guterres , s’ est rendu en Chine en avril et en septembre sans exprimer publiquement son inquiétude au sujet de ces questions . 

hopefully espérons | w_freq: 147 - 1032 | wiki_freq: 3850 - 195 | sentence_idx: 585740 | align_1: 15-18 | align_2: 16-22 |    ( The differences between the traditional teaching of Advaita and other more recent variants will hopefully become clearer by the end of the book . ||| ( Les différences entre l’ enseignement traditionnel de l’ Advaita et d’ autres variantes plus récentes auront , espérons - le , été clarifiées d’ ici la fin de ce livre . 

expecting attendent | w_freq: 258 - 697 | wiki_freq: 11792 - 4443 | sentence_idx: 586410 | align_1: 3-2 | align_2: 4-9 |    They are rightly expecting results along those lines , and it is in that spirit that I decided to introduce Bill C-475 . ||| Ils s' attendent , avec raison , à des résultats dans cet esprit , et c' est dans cet esprit que j' ai décidé de présenter le projet de loi C-475 . 

E-10 E-10 | w_freq: 30 - 33 | wiki_freq: 74 - 25 | sentence_idx: 586689 | align_1: 0-0 | align_2: 1-4 |    E-10 Oh , are n't we happy tonight to know that Christianity is not a bluff . ||| E-10 ( 16 ) Oh , ne sommes -nous pas heureux ce soir de savoir que le christianisme , ce n' est pas une tromperie . 

taxpayers contribuables | w_freq: 144 - 194 | wiki_freq: 5991 - 1452 | sentence_idx: 588180 | align_1: 6-7 | align_2: 7-13 |    What his government has given Ontario taxpayers are a series of scandals . ||| Ce que son gouvernement a donné aux contribuables de l’ Ontario , c’ est une série de scandales . 

Backenstos Backenstos | w_freq: 1 - 1 | wiki_freq: 5 - 0 | sentence_idx: 590015 | align_1: 4-9 | align_2: 5-13 |    I then sent Mr. Backenstos , when they declared that they were my enemies . ||| _ _ _ _ J' ai ensuite envoyé Mr Backenstos { 28 } , quand ils ont déclaré qu' ils étaient mes ennemis . 

5.6.1 5.6.1 | w_freq: 3 - 3 | wiki_freq: 10 - 0 | sentence_idx: 590098 | align_1: 0-0 | align_2: 1-5 |    5.6.1 The European Commission has published two Communications ( 22 ) dealing with the posting of workers in relation to provisions for services . ||| 5.6.1 À cet égard , la Commission européenne a publié deux communications ( 22 ) qui traitent du détachement de travailleurs dans le cadre des dispositions relatives aux services . 

Guests Invités | w_freq: 32 - 13 | wiki_freq: 5422 - 648 | sentence_idx: 590440 | align_1: 8-6 | align_2: 9-10 |    8 And they will meet with your invited Guests the miracle has asked to come to you . ||| 8 Et ils rencontreront tes autres Invités , à Qui le miracle a demandé de venir à toi . 

contend plaider | w_freq: 23 - 39 | wiki_freq: 6169 - 1767 | sentence_idx: 590917 | align_1: 13-12 | align_2: 14-16 |    for the Lord has a controversy with his people , and he will contend with Israel . ||| Car l’ Eternel a un procès avec son peuple , Il veut plaider [ yakach ] avec Israël.- 

cultivate cultiver | w_freq: 173 - 216 | wiki_freq: 6591 - 3681 | sentence_idx: 593088 | align_1: 8-7 | align_2: 9-13 |    Year after year , it allows you to cultivate the best in everyone . ||| Année après année , il permet de cultiver ce qu’ il y a de meilleur en chacun . 

re-entry réintégration | w_freq: 6 - 38 | wiki_freq: 2721 - 1498 | sentence_idx: 593171 | align_1: 10-11 | align_2: 11-16 |    China also promised it would give information about Tiangong-1 ’s re-entry through news reports and communication with the United Nations . ||| La Chine a également promis de donner des informations sur la réintégration de Tiangong-1 par le biais de reportages et de communications avec les Nations Unies . 

Siddhas siddhas | w_freq: 2 - 2 | wiki_freq: 99 - 15 | sentence_idx: 594008 | align_1: 5-5 | align_2: 6-9 |    • Neither Jesus nor the Siddhas intended to create a new religion . ||| • Ni Jésus ni les siddhas n’ avaient l’ intention de créer une nouvelle religion . 

Papa Papa | w_freq: 55 - 113 | wiki_freq: 10214 - 3238 | sentence_idx: 595250 | align_1: 1-3 | align_2: 2-8 |    Adieu Papa please pray for me , I was the black sheep of the family ||| Au revoir , Papa , s' il vous plaît , priez pour moi , J' étais le mouton noir de la famille . 

hopefully espérons | w_freq: 147 - 1032 | wiki_freq: 3850 - 195 | sentence_idx: 595262 | align_1: 22-23 | align_2: 23-27 |    Now , after eight years , the book has taken shape , which I believe God intended , and one which will hopefully leave an impact on you , the reader . ||| Maintenant , après huit ans , le livre a pris forme , ce que je crois que dieu voulait , et qui , espérons - le , laissera un impact sur vous , le lecteur . 

Quran Charh | w_freq: 138 - 2 | wiki_freq: 13254 - 8 | sentence_idx: 595475 | align_1: 11-14 | align_2: 12-20 |    Indeed , with hardship [ will be ] ease " ( Quran 94:5 - 6 ) ||| A côté de la difficulté est , certes , une facilité!﴿ [ Ach - Charh ( L’ Ouverture ) : 5 - 6]. 

authorize autoriser | w_freq: 41 - 149 | wiki_freq: 4394 - 3618 | sentence_idx: 595774 | align_1: 25-34 | align_2: 26-38 |    The petition for both Religious Leaders for 9/11 Truth and Political Leaders for 9/11 Truth , for example , ends by asking President Obama to authorize a new , truly independent , investigation . ” ||| Les deux pétitions des associations Responsables religieux pour la vérité sur le 11/9 et Dirigeants politiques pour la vérité sur le 11/9 , par exemple , se terminent en demandant au Président Obama d' autoriser la création d’ une nouvelle enquête , véritablement indépendante . » 

doomed voué | w_freq: 34 - 12 | wiki_freq: 5509 - 2345 | sentence_idx: 595993 | align_1: 11-11 | align_2: 12-15 |    In addition , a national dialogue without the main opponents is doomed from the start . ||| De surcroît , un dialogue national sans les principaux opposants est voué à l’ échec dès le départ . 

21,714 714 | w_freq: 2 - 7 | wiki_freq: 9 - 641 | sentence_idx: 596646 | align_1: 3-1 | align_2: 4-8 |    Previous post $ 21,714 For Every Man , Woman And Child In The World – This Global Debt Bomb Is Ready To Explode ||| 21 714 $ ( de dette ? ) pour chaque homme , femme et enfant dans le monde - cette bombe de la dette mondiale est prête à exploser 

Especially Particulièrement | w_freq: 439 - 59 | wiki_freq: 6766 - 1142 | sentence_idx: 597147 | align_1: 0-0 | align_2: 1-4 |    Especially considering the two wars that followed , with 9/11 as a pretext . " ||| Particulièrement lorsque l’ on considère les 2 guerres qui ont suivi avec le 11 septembre pour prétexte . » 

hopefully espérons | w_freq: 147 - 1032 | wiki_freq: 3850 - 195 | sentence_idx: 597809 | align_1: 6-6 | align_2: 7-10 |    A very talented man who will hopefully remain Prime Minister ! ” ||| Un homme très talentueux qui , espérons - le , restera Premier ministre ! " 

Whatever Quelle | w_freq: 555 - 1317 | wiki_freq: 7726 - 2374 | sentence_idx: 597977 | align_1: 0-0 | align_2: 1-4 |    Whatever the reason , you 're reading this because you 've decided it 's time to buy a new smartphone . ||| Quelle qu’ en soit la raison , vous lisez ceci parce que vous avez décidé qu’ il est temps d’ acheter un nouveau smartphone . 

please souvenez | w_freq: 1077 - 452 | wiki_freq: 10803 - 75 | sentence_idx: 598177 | align_1: 3-8 | align_2: 4-14 |    More importantly , please remember the thousand or so people , three quarters Palestinians and one quarter Israelis , who were here with us a year ago and have been murdered . ||| Mais , ce qui est plus important , souvenez -vous , je vous en prie , des mille et quelques personnes – dont trois quarts de Palestiniens et un quart d' Israéliens – qui étaient ici avec nous il y a un an et qui ont été assassinées . 

invite inviter | w_freq: 609 - 243 | wiki_freq: 10830 - 2647 | sentence_idx: 599191 | align_1: 3-3 | align_2: 4-8 |    You can also invite school friends from time to time so that your child does not lose sight of the friends he sees every day . ||| Vous pouvez également inviter les amis de l’ école de temps en temps pour que votre enfant ne perde pas de vue les amis qu’ il voyait tous les jours . 

convergence convergence | w_freq: 156 - 165 | wiki_freq: 10094 - 5791 | sentence_idx: 600825 | align_1: 24-24 | align_2: 25-30 |    The Committee of European Banking Supervisors shall report to the European Parliament , the Council and the Commission on the progress made towards supervisory convergence every year starting from 1 January 2011 . ’ ; ||| Le comité européen des contrôleurs bancaires fait rapport au Parlement européen , au Conseil et à la Commission sur les progrès accomplis dans la convergence en matière de surveillance , chaque année à compter du 1er janvier 2011 . » 

responsible?Is responsable?Est | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 601542 | align_1: 4-4 | align_2: 5-8 |    Contraception : who ’s responsible?Is contraception a shared responsibility ? ||| Contraception , qui est responsable?Est -ce que la contraception est une responsabilité partagée ? 

L-157 E-157 | w_freq: 1 - 11 | wiki_freq: 1 - 0 | sentence_idx: 603335 | align_1: 0-0 | align_2: 1-8 |    L-157 I had a discussion not long ago with a priest . ||| E-157 Il n' y a pas longtemps , j' ai discuté avec un prêtre . 

Assisi Assise | w_freq: 16 - 16 | wiki_freq: 4180 - 2979 | sentence_idx: 604276 | align_1: 6-5 | align_2: 7-9 |    Thus , the interfaith day of Assisi was , in 1986 , a more formidable scandal than the texts of Vatican II that made it possible . ||| Ainsi la journée interreligieuse d’ Assise a -t -elle été , en 1986 , un scandale plus formidable que les textes de Vatican II qui l’ ont rendue possible . 

WiFi Fi | w_freq: 61 - 100 | wiki_freq: 2189 - 3072 | sentence_idx: 606567 | align_1: 6-7 | align_2: 7-12 |    Are they avoidable , or is WiFi simply not an adequate technology for large conferences ? ||| Sont -ils évitables ou le Wi - Fi n' est -il tout simplement pas une technologie adéquate pour les grandes conférences ? 

pizza pizza | w_freq: 136 - 133 | wiki_freq: 7322 - 964 | sentence_idx: 606805 | align_1: 5-4 | align_2: 6-10 |    “ If I eat your pizza will I look like that ? ” ||| Si je mange ta pizza , est -ce que je ressemblerai à ça ? » 

pizza pizza | w_freq: 136 - 133 | wiki_freq: 7322 - 964 | sentence_idx: 606806 | align_1: 5-4 | align_2: 6-10 |    " If I eat your pizza will I look like that ? " ||| Si je mange ta pizza , est -ce que je ressemblerai à ça ? » 

lawmakers législateurs | w_freq: 65 - 130 | wiki_freq: 6380 - 834 | sentence_idx: 608400 | align_1: 17-18 | align_2: 18-24 |    What is the point of including Western Sahara in the geographical scope of this agreement if EU lawmakers themselves can not travel to the territory by plane ? ||| Quel est l' intérêt d' inclure le Sahara Occidental dans la portée géographique de cet accord si les législateurs de l' UE eux - mêmes ne peuvent pas se rendre dans le territoire par avion ? 

somebody quelqu’ | w_freq: 621 - 2616 | wiki_freq: 8743 - 1574 | sentence_idx: 609173 | align_1: 14-15 | align_2: 15-19 |    I thought that I would have to cancel my vacation at first but then somebody recommended me Anetka ’s company . ||| Je pensais que j’ aurais à annuler mes vacances au début , mais ensuite , quelqu’ un m’ a recommandé la compagnie d’ Anetka . 

peacekeepers gardiens | w_freq: 18 - 143 | wiki_freq: 2410 - 8484 | sentence_idx: 609980 | align_1: 1-1 | align_2: 2-6 |    The peacekeepers will never consider killing as a solution or an option to peacekeeping . ||| Les gardiens de la paix n’ envisageront jamais le meurtre comme étant une solution ou une option envisageable au maintien de la paix . 

Please S’ | w_freq: 1221 - 1376 | wiki_freq: 10571 - 5625 | sentence_idx: 610759 | align_1: 7-10 | align_2: 8-15 |    I prayed to God every day : Please let me be a sister – a BVM – those were the sisters who taught us . ||| « J’ ai prié Dieu tous les jours : « S’ il vous plaît , laissez -moi être une sœur » – une BVM – ce sont les sœurs qui nous ont enseigné . 

