Internas Internas | w_freq: 1 - 1 | wiki_freq: 90 - 5 | sentence_idx: 224 | align_1: 13-14 | align_2: 14-19 | ner_entity: the Servicio de Rentas Internas-Servicio de Rentas Internas |    Secondly , we have greatly improved controls , and the Servicio de Rentas Internas has also improved a lot in terms of human resources . ||| Deuxièmement , nous avons beaucoup amélioré les contrôles , et le Servicio de Rentas Internas ( SRI ) s’ est aussi beaucoup amélioré en termes de ressources humaines .

554 554 | w_freq: 4 - 4 | wiki_freq: 1778 - 448 | sentence_idx: 551866 | align_1: 0-0 | align_2: 1-5 | ner_entity: 554-none |    554 It should be noted , first of all , that the figures stated by Bayer in respect of the first of those surveys do not correspond to those which appear in the copy it produced . ||| 554 À cet égard , il convient de relever , tout d’ abord , que les chiffres indiqués par Bayer , pour le premier de ces sondages , ne correspondent pas à ceux figurant dans la copie produite par elle .

BitLocker—or BitLocker | w_freq: 1 - 3 | wiki_freq: 0 - 18 | sentence_idx: 552584 | align_1: 9-9 | align_2: 10-14 | ner_entity: BitLocker—or-BitLocker |    The System Reserved partition is mandatory if you use BitLocker—or want to use it in the future . ||| La partition System Reserved est obligatoire si vous utilisez BitLocker - ou si vous voulez l' utiliser ultérieurement .

tomorrow demain | w_freq: 1233 - 1273 | wiki_freq: 4903 - 2889 | sentence_idx: 552836 | align_1: 6-7 | align_2: 7-12 | ner_entity: tomorrow-none |    Almost trivial demands , as if tomorrow , a country would surely be starting to move . ||| Des revendications presque banales , comme si demain , à coup sûr , un pays allait se mettre en marche .

305 305 | w_freq: 16 - 21 | wiki_freq: 5712 - 1844 | sentence_idx: 554560 | align_1: 5-4 | align_2: 6-9 | ner_entity: 300 - 305-none |    Here specifically paragraphs 300 - 305 have been the object of divergent interpretations . ||| Les paragraphes 300 - 305 , en particulier , ont fait l’ objet d’ interprétations divergentes .

Martina Martina | w_freq: 9 - 9 | wiki_freq: 7075 - 2858 | sentence_idx: 555494 | align_1: 10-9 | align_2: 11-15 | ner_entity: Martina-Martina |    What are the reasons that pushed you , Lilia and Martina to choose this amazing destination ? ||| Quelles sont les raisons qui ont poussé Lilia , Martina et vous - même , à choisir cette destination fabuleuse ?

Macron Macron | w_freq: 265 - 267 | wiki_freq: 3149 - 8425 | sentence_idx: 556860 | align_1: 1-1 | align_2: 2-6 | ner_entity: Macron-Macron |    But Macron fared better among respondents on question about how he handles issues abroad . ||| Mais Macron s’ en est mieux tiré parmi les répondants en ce qui concerne la façon dont il traite les questions à l’ étranger .

Him Lui | w_freq: 1402 - 1192 | wiki_freq: 8112 - 8176 | sentence_idx: 560071 | align_1: 7-8 | align_2: 8-12 | ner_entity: none-Lui |    Allah closed all the ways leading to Him except the way of Muhammad ( SAW ) . ||| Allah a fermé tous les chemins menant à Lui , à l’ exception du chemin de Muhammad ( saw ) .

2067 2067 | w_freq: 7 - 7 | wiki_freq: 213 - 47 | sentence_idx: 569549 | align_1: 28-27 | align_2: 29-31 | ner_entity: 2067-none |    Today ’s ceremony could be part of a history lesson and that ’s why we want to pass on these ‘ historical ’ items for the students of 2067 to discover ! ” ||| La cérémonie d’ aujourd’hui pourrait faire partie d’ un cours d’ histoire et c’ est pourquoi nous voulons transmettre ces éléments « historiques » aux élèves de 2067 afin qu’ ils puissent les découvrir ! »

2067 2067 | w_freq: 7 - 7 | wiki_freq: 213 - 47 | sentence_idx: 569550 | align_1: 28-27 | align_2: 29-31 | ner_entity: 2067-none |    Today ’s ceremony could be part of a history lesson and that ’s why we want to pass on these ‘ historical ’ items for the students of 2067 to discover ! ” ||| La cérémonie d’ aujourd’hui pourrait faire partie d’ un cours d’ histoire et c’ est pourquoi nous voulons transmettre ces éléments « historiques » aux élèves de 2067 afin qu’ ils puissent les découvrir ! »

Guidelines directrices | w_freq: 98 - 288 | wiki_freq: 4619 - 1452 | sentence_idx: 570075 | align_1: 12-15 | align_2: 13-24 | ner_entity: Aviation Guidelines-none |    As regards the restructuring plan , Lufthansa argues that the 1994 Aviation Guidelines and the 2004 Guidelines should be applied in parallel . ||| En ce qui concerne le plan de restructuration , Lufthansa fait valoir que les lignes directrices sur le secteur de l’ aviation de 1994 et les lignes directrices de 2004 doivent s’ appliquer en parallèle .

Argument Argument | w_freq: 14 - 12 | wiki_freq: 1657 - 2053 | sentence_idx: 571115 | align_1: 12-12 | align_2: 13-17 | ner_entity: Sorites and the Continuity Argument-Argument de Continuité |    This is dealt with in the section on Sorites and the Continuity Argument above . ||| Cette question est traitée dans la section sur les Sorites et l' Argument de Continuité ci - dessus .

13737 13737 | w_freq: 1 - 1 | wiki_freq: 1 - 1 | sentence_idx: 571589 | align_1: 3-4 | align_2: 4-10 | ner_entity: CEN / TR 13737-none |    CEN / TR 13737 gives : - clarification of all legislations / regulations applicable in a member state ; - if appropriate , more restrictive national requirements ; - a national contact point for the latest information . ||| Le CEN / TR 13737 ( toutes les parties ) donne : - la clarification de toutes les législations / règlements applicables dans un état membre ; - si approprié , des exigences nationales plus restrictives ; - un point de contact national pour une information ultérieure .

Lexicon Lexique | w_freq: 3 - 1 | wiki_freq: 2073 - 660 | sentence_idx: 576167 | align_1: 7-5 | align_2: 8-10 | ner_entity: the First Book of the Arabic-English Lexicon-Livre du Lexique anglo-arabe |    Completed the First Book of the Arabic-English Lexicon , left unfinished by his uncle , E. W. Lane . ||| Achève le premier Livre du Lexique anglo-arabe ( en ) , laissé inachevé par son oncle , E. W. Lane .

Rajoy Rajoy | w_freq: 13 - 13 | wiki_freq: 999 - 743 | sentence_idx: 576657 | align_1: 4-3 | align_2: 5-13 | ner_entity: Rajoy-Rajoy |    First : how will Rajoy return Spain to higher levels of economic growth ? ||| Premièrement , comment Rajoy permettra -t -il à l’ Espagne d’ effectuer un retour vers des niveaux élevés de croissance économique ?

Secretary-General Secrétaire | w_freq: 142 - 274 | wiki_freq: 12503 - 9623 | sentence_idx: 582184 | align_1: 1-1 | align_2: 2-8 | ner_entity: none-Secrétaire général |    The Secretary-General : We have made good progress on the establishment of the Special Tribunal for Lebanon . ||| Le Secrétaire général ( interprétation de l’ anglais ): Nous avons bien avancé sur la création du Tribunal spécial pour le Liban .

Shipyard naval | w_freq: 4 - 51 | wiki_freq: 10587 - 14691 | sentence_idx: 583451 | align_1: 2-2 | align_2: 3-7 | ner_entity: The Admiralty Shipyard-chantier naval de l’ Amirauté |    The Admiralty Shipyard built 23 submarines of project 636 in 23 years . ||| Le chantier naval de l’ Amirauté a construit 23 sous-marins du projet 636 en 23 ans .

E-5 E-5 | w_freq: 22 - 19 | wiki_freq: 264 - 32 | sentence_idx: 584266 | align_1: 0-0 | align_2: 1-6 | ner_entity: none-E-5 |    E-5 Many here maybe who has already has accepted You , and has not yet been filled with Thy Spirit . ||| E-5 Il y en a peut-être beaucoup ici qui T’ ont – ont déjà accepté et qui ne sont pas encore été remplis de Ton Esprit .

Ethereum Ethereum | w_freq: 118 - 129 | wiki_freq: 652 - 217 | sentence_idx: 585470 | align_1: 1-1 | align_2: 2-6 | ner_entity: Ethereum-Ethereum |    Behind Ethereum came Litecoin [ LTC ] , with 11 % of respondents stating that they have heard about it . ||| Derrière Ethereum , il y a eu Litecoin [ LTC ] , avec 11 % des répondants déclarant en avoir entendu parler .

Should Faudrait | w_freq: 768 - 4 | wiki_freq: 9897 - 19 | sentence_idx: 585583 | align_1: 0-0 | align_2: 1-5 | ner_entity: none-Faudrait |    Should a differentiated and proportionate regime for small and medium-sized listed companies be established ? ||| Faudrait -il mettre en place un régime différencié et proportionné pour les petites et moyennes entreprises cotées ?

687 687 | w_freq: 8 - 8 | wiki_freq: 1536 - 506 | sentence_idx: 586379 | align_1: 7-11 | align_2: 8-15 | ner_entity: section C of resolution 687-none |    The implementation of section C of resolution 687 entailed a three-stage process . ||| La mise en oeuvre de la section C de la résolution 687 ( 1991 ) suppose un processus en trois étapes .

999 999 | w_freq: 30 - 41 | wiki_freq: 3451 - 1354 | sentence_idx: 587461 | align_1: 3-1 | align_2: 4-6 | ner_entity: 999-none |    Well , the 999 emergency number got something like 300 phone calls -- people thought London was being invaded [ laughs ] ! ||| Le 999 ( numéro pour les urgences ) a reçu près de 300 appels de personnes qui pensaient que Londres était envahi ( rires ) !

Conspiracy Conspiracy | w_freq: 14 - 7 | wiki_freq: 6196 - 591 | sentence_idx: 588974 | align_1: 14-13 | align_2: 15-18 | ner_entity: the Stargate Conspiracy-Stargate Conspiracy |    We must also consider the significance of this number in terms of the Stargate Conspiracy and the “ Nine Principles ” or the Nine Neters of the Egyptians as being representative of the system of the Beast . ||| Nous devons aussi considérer la signification de ce nombre en termes de Stargate Conspiracy ( Conspiration Stargate ) et “ les Neuf Principes ” ou les Neuf Neters des Egyptiens comme étant représentatifs du système de la Bête .

Prophet Prophète | w_freq: 250 - 185 | wiki_freq: 9638 - 1698 | sentence_idx: 589654 | align_1: 1-1 | align_2: 2-11 | ner_entity: Prophet-Prophète |    The Prophet said ( the third time ) , “ And to those who get their hair cut short . ” ||| Le Prophète ( bénédiction et salut soient sur lui ) a dit après trois ou quatres fois : « Et à ceux qui raccourcissent leur cheveux » .

Rothschilds Rothschild | w_freq: 60 - 112 | wiki_freq: 485 - 4659 | sentence_idx: 591095 | align_1: 5-6 | align_2: 6-10 | ner_entity: Rothschilds-Rothschild |    With such articles , the Rothschilds become innocent people who suffer unjust accusations in the eyes of the world . ||| Avec de tels articles , les Rothschild eux - mêmes deviennent des gens innocents qui sont victimes d’ accusations injustes aux yeux du monde .

Please Veuillez | w_freq: 1225 - 543 | wiki_freq: 10571 - 98 | sentence_idx: 592982 | align_1: 0-0 | align_2: 1-6 | ner_entity: none-Veuillez |    Please speak out strongly against these two governments and others that persecute religious minorities and atheists . ||| Veuillez s’ il vous plait vous exprimer contre ces deux gouvernements et autres gouvernements qui aussi persécutent les minorités religieuses et les athées .

al-Qaradaghi Qaradaghi | w_freq: 1 - 1 | wiki_freq: 7 - 0 | sentence_idx: 597108 | align_1: 6-11 | align_2: 7-17 | ner_entity: al-Qaradaghi-al - Qaradaghi |    As to the second question , al-Qaradaghi believed that Islamic finance could not present an alternative Islamic economy to replace the capitalist economy . ||| Pour ce qui est de la seconde question , al - Qaradaghi a déclaré qu’ il ne pensait pas que la finance islamique pouvait présenter une économie islamique alternative pour remplacer l’ économie capitaliste .

Framework Cadre | w_freq: 230 - 70 | wiki_freq: 11068 - 2753 | sentence_idx: 600432 | align_1: 20-19 | align_2: 21-24 | ner_entity: the Belém Framework-Cadre d’ action de Belém |    Finally , the third part gives the mandate to UNESCO to support the follow-up and the monitoring of the Belém Framework on an international level . ||| Enfin , la troisième partie donne à l’ UNESCO la mission de soutenir la suite et le suivi du Cadre d’ action de Belém à l’ échelle internationale .

Gunvor Gunvor | w_freq: 5 - 5 | wiki_freq: 247 - 66 | sentence_idx: 602363 | align_1: 2-5 | align_2: 3-9 | ner_entity: Gunvor-Gunvor |    Who at Gunvor knew about the suspicious payments ? ||| Qui , au sein de Gunvor , était au courant de ces paiements suspects ?

Idéographie Idéographie | w_freq: 1 - 1 | wiki_freq: 0 - 8 | sentence_idx: 605137 | align_1: 7-6 | align_2: 8-12 | ner_entity: none-Idéographie |    Alice Chauchat What in your work for Idéographie has changed since the beginning of the process ? ||| Alice Chauchat Dans ton travail pour Idéographie , qu' est -ce qui a changé depuis le début du processus ?

Remember Souviennent | w_freq: 906 - 1 | wiki_freq: 9753 - 0 | sentence_idx: 606210 | align_1: 2-5 | align_2: 3-9 | ner_entity: none-Les Chats Se Souviennent |    Do Cats Remember Their Owners After Years ? ||| ✔ - Les Chats Se Souviennent - Ils De Leurs Propriétaires Après Des Années ?

L-135 E-135 | w_freq: 3 - 3 | wiki_freq: 1 - 0 | sentence_idx: 612573 | align_1: 0-0 | align_2: 1-4 | ner_entity: none-E-135 |    L-135 You know , a red light is an absolute to traffic . ||| E-135 ( 39 ) Vous savez , un feu rouge est un absolu pour la circulation .

Addresses Addresses | w_freq: 8 - 1 | wiki_freq: 608 - 23 | sentence_idx: 614654 | align_1: 0-0 | align_2: 1-4 | ner_entity: none-Addresses |    Addresses - we look at only 1 column ( 0 ) . ||| Addresses ( ? ) - on regarde seulement une colonne ( 0 ) .

Jobs Jobs | w_freq: 128 - 82 | wiki_freq: 7147 - 1149 | sentence_idx: 616681 | align_1: 14-17 | align_2: 15-21 | ner_entity: “ Why Steve Jobs Took Long Walks and Why You Should Too ”-Steve Jobs |    For example , one post they wrote was originally entitled , “ Why Steve Jobs Took Long Walks and Why You Should Too ” . ||| Par exemple , un article qu' ils ont écrit était à l' origine intitulé « Pourquoi Steve Jobs a -t -il fait de longues promenades et pourquoi vous devriez vous en prendre » .

E-269 E-269 | w_freq: 6 - 5 | wiki_freq: 0 - 0 | sentence_idx: 618017 | align_1: 0-0 | align_2: 1-5 | ner_entity: E-269 Business Men-E-269 |    E-269 Business Men , stay off of that track . ||| E-269 Vous les hommes d’ affaires , quittez cette voie -là .

Alto Alto | w_freq: 18 - 16 | wiki_freq: 13859 - 4081 | sentence_idx: 621373 | align_1: 13-17 | align_2: 14-21 | ner_entity: Palo Alto-Palo Alto |    When one of America 's largest electronic surveillance systems was launched in Palo Alto a year ago , it sparked an immediate national uproar . ||| Quand l' un des plus importantes d' Amérique systèmes de surveillance électronique a été lancé à Palo Alto , il ya un an , il a déclenché un tollé national immédiat .

E-39 E-39 | w_freq: 16 - 20 | wiki_freq: 10 - 2 | sentence_idx: 622123 | align_1: 0-0 | align_2: 1-4 | ner_entity: none-E-39 |    E-39 No wonder the priest has--the Catholic priest has to be so smart . ||| E-39 Il n’ est pas étonnant que le prêtre ait ... le prêtre catholique soit si intelligent .

V40 V40 | w_freq: 3 - 3 | wiki_freq: 152 - 56 | sentence_idx: 624543 | align_1: 11-14 | align_2: 12-19 | ner_entity: V40-V40 |    How difficult is it to make a smaller car like the V40 as safe as larger ones ? ||| À quel point est -ce difficile de fabriquer une plus petite voiture comme la V40 pour qu’ elle soit aussi sécuritaire que les plus gros véhicules ?

RCMP RCMP | w_freq: 10 - 4 | wiki_freq: 4635 - 6 | sentence_idx: 630066 | align_1: 9-12 | align_2: 10-20 | ner_entity: RCMP-RCMP |    But the strangest thing is that she claims the RCMP told her the objects were " missiles from St. Pierre-et-Miquelon . " ||| Mais le plus étrange , c’ est qu’ elle prétend que la RCMP ( la Police Montée ) lui a dit que les objets étaient des « missiles de Saint-Pierre-et-Miquelon . »

KWPA KPWA | w_freq: 1 - 1 | wiki_freq: 13 - 0 | sentence_idx: 631865 | align_1: 8-8 | align_2: 9-13 | ner_entity: KWPA-KPWA |    Like their African sisters , the women of KWPA strategically oppose these actions through the Via Campesina . ||| Comme leurs sœurs africaines , les femmes de KPWA s’ opposent de manière stratégique à ces actions à travers La Via Campesina .

Asean Asean | w_freq: 3 - 4 | wiki_freq: 281 - 19 | sentence_idx: 632767 | align_1: 18-23 | align_2: 19-29 | ner_entity: the 2012 Asean Human Rights Declaration-Déclaration 2012 Asean |    It also impinges upon the enjoyment of a range of human rights that are protected in the 2012 Asean Human Rights Declaration . ||| Cela a également une incidence sur la jouissance d’ une série de droits de l’ homme qui sont protégés dans la Déclaration 2012 Asean sur les droits de l’ homme .

Recommendations Recommandations | w_freq: 56 - 19 | wiki_freq: 1791 - 330 | sentence_idx: 639431 | align_1: 16-17 | align_2: 17-23 | ner_entity: none-Recommandations de l’ ONU |    The United States has toxic by inhalation requirements for six UN numbers for which the UN Recommendations do not . ||| Les États-Unis ont des exigences concernant la toxicité par inhalation pour six numéros UN pour lesquels les Recommandations de l’ ONU n’ en ont pas .

Magnitsky Magnitsky | w_freq: 17 - 7 | wiki_freq: 598 - 17 | sentence_idx: 643372 | align_1: 0-0 | align_2: 1-4 | ner_entity: Magnitsky-Magnitsky |    Magnitsky mentioned in testimony only in his October 2008 interrogation . ||| Magnitsky ne l’ a mentionné dans son témoignage que lors de son interrogatoire d’ octobre 2008 .

Horner Horner | w_freq: 6 - 6 | wiki_freq: 5091 - 1076 | sentence_idx: 643589 | align_1: 13-12 | align_2: 14-17 | ner_entity: Horner-Horner |    Cameron did n’t want any contemporary pop music in the film , but Horner disagreed . ||| Cameron ne voulait aucune musique pop contemporaine dans le film , mais Horner n’ était pas d’ accord .

Auxiliary Auxiliaires | w_freq: 11 - 2 | wiki_freq: 12990 - 137 | sentence_idx: 645232 | align_1: 8-12 | align_2: 9-18 | ner_entity: Auxiliary Territorial Service-Auxiliaires |    And then when it was the ATS [ Auxiliary Territorial Service ] girls ’ payday , or if it was the same day , I had to go down to their office and help them . ||| Et puis quand c’ était le jour de paye des ATS [ Auxiliaires féminins de l’ armée de terre ] , ou si c’ était le même jour , je devais descendre dans leur bureau pour les aider .

Auxiliary féminins | w_freq: 11 - 101 | wiki_freq: 12990 - 7631 | sentence_idx: 645232 | align_1: 8-13 | align_2: 9-18 | ner_entity: Auxiliary Territorial Service-none |    And then when it was the ATS [ Auxiliary Territorial Service ] girls ’ payday , or if it was the same day , I had to go down to their office and help them . ||| Et puis quand c’ était le jour de paye des ATS [ Auxiliaires féminins de l’ armée de terre ] , ou si c’ était le même jour , je devais descendre dans leur bureau pour les aider .

Kimi Kimi | w_freq: 22 - 23 | wiki_freq: 3161 - 2111 | sentence_idx: 646763 | align_1: 1-0 | align_2: 2-4 | ner_entity: Kimi-Kimi |    Both Kimi and I need to score points for the team , because we want to get back the third place in the Constructors ’ championship that we lost last weekend . ||| Kimi ( Räikkönen ) et moi devons marquer des points pour l' équipe car nous voulons récupérer la 3e place dans le championnat des constructeurs , que nous avons perdue le week - end dernier .

Responsibility Responsabilité | w_freq: 68 - 33 | wiki_freq: 6288 - 673 | sentence_idx: 649974 | align_1: 6-4 | align_2: 7-9 | ner_entity: Corporate Social Responsibility-Responsabilité Sociétale de l’ Entreprise |    This wider concept of Corporate Social Responsibility , this determination to be “ socially responsible ” has been intrinsic to the vision , positioning and action of Sigma Orionis since its creation . ||| Ce concept élargi de Responsabilité Sociétale de l’ Entreprise , cette détermination à être « sociétalement responsable » est intrinsèque à la vision , au positionnement et à l’ action de Sigma Orionis depuis sa création .

Protector Protecteur | w_freq: 22 - 15 | wiki_freq: 4733 - 759 | sentence_idx: 657520 | align_1: 6-7 | align_2: 7-16 | ner_entity: none-Protecteur |    That is because Allah is the Protector of those who believe , but those who reject Allah have no protector.47:11 . ||| C’ est qu’ Allah est vraiment le Protecteur ( ou l’ Ami ) ( mawlâ ) de ceux qui ont cru . ( Sourate 47 ; Verset 11].

intifadas Intifadas | w_freq: 5 - 4 | wiki_freq: 16 - 5 | sentence_idx: 657991 | align_1: 17-18 | align_2: 18-22 | ner_entity: none-Intifadas |    “ In Palestine , the history of the Nakba ( Catastrophe ) and the frequent wars and intifadas have created a common collective memory . ||| « En Palestine , l’ histoire de la Nakba ( la Catastrophe ) et les fréquentes guerres et Intifadas [ soulèvements ] ont créé une mémoire collective commune .

Granger Granger | w_freq: 8 - 8 | wiki_freq: 5035 - 1011 | sentence_idx: 659380 | align_1: 8-9 | align_2: 9-15 | ner_entity: Michel Granger-Michel Granger |    What I like in this painting by Michel Granger , this is an image that is not necessarily pessimistic . ||| Ce que j’ aime dans cette peinture de Michel Granger qui en est l’ auteur , c’ est une image qui n’ est pas nécessairement pessimiste .

Cambodian Cambodge | w_freq: 68 - 226 | wiki_freq: 10555 - 7964 | sentence_idx: 661014 | align_1: 0-3 | align_2: 1-8 | ner_entity: Cambodian-Cambodge |    Cambodian and Myanmar bloggers had some interesting comments about the World Cup . ||| Des blogueurs au Cambodge [ en anglais ] et au Myanmar [ en français ] ont rédigé d' intéressants commentaires sur la coupe du monde .

E-434 E-434 | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 663718 | align_1: 0-0 | align_2: 1-6 | ner_entity: none-E-434 |    E-434 Even death itself , everything else is sinking sand . ||| E-434 Jusqu’ à la mort , même , tout le reste est sable mouvant .

MacArthur MacArthur | w_freq: 12 - 12 | wiki_freq: 12628 - 1940 | sentence_idx: 664336 | align_1: 18-22 | align_2: 19-26 | ner_entity: MacArthur-MacArthur |    In 1945 , Americans knew that there was truly " no substitute for victory , " as General MacArthur said in his farewell speech to Congress . ||| En 1945 , les américains savaient qu' il y avait véritablement « aucun substitut à la victoire » , comme le général MacArthur l’ avait clairement dit dans son discours d' adieu au Congrès .

User Utilisateur | w_freq: 132 - 52 | wiki_freq: 6382 - 93 | sentence_idx: 665419 | align_1: 14-16 | align_2: 15-20 | ner_entity: User-Utilisateur |    • MYZEN TV is unable to verify or authenticate the information provided by the User if the User does not respond to authentication requests from MYZEN TV ; ||| • MYZEN TV est dans l’ incapacité de vérifier ou d’ authentifier les informations que l’ Utilisateur lui fournit , si l’ Utilisateur ne donne pas suite aux demandes d’ authentification de MYZEN TV ;

antennas Antennes | w_freq: 41 - 4 | wiki_freq: 7574 - 299 | sentence_idx: 666601 | align_1: 7-8 | align_2: 8-13 | ner_entity: none-Antennes |    You must first ensure that your systems antennas are cross-polarized to the other systems antennas , because this solution is so effective and requires the least cost and effort to implement . ||| Vous devez d' abord s' assurer que vos Antennes de systèmes croix - sont polarisées aux autres Antennes de systèmes , parce que cette solution est si efficace et exige du moins de coûter et de l' effort implémenter .

Camps Camps | w_freq: 15 - 10 | wiki_freq: 3865 - 885 | sentence_idx: 668681 | align_1: 2-1 | align_2: 3-6 | ner_entity: The Future Camps-Camps de l’ avenir |    The Future Camps were created by the SPV . ||| Les Camps de l’ avenir ont été créés par le SPV .

Welland Welland | w_freq: 3 - 3 | wiki_freq: 2441 - 326 | sentence_idx: 671782 | align_1: 4-3 | align_2: 5-8 | ner_entity: Welland-Welland |    Could the member for Welland elaborate on the John Deere situation because good jobs have now been lost ? ||| Le député de Welland pourrait -il nous en dire davantage sur le cas de John Deere , car de bons emplois sont disparus ?

Jalics Jalics | w_freq: 1 - 1 | wiki_freq: 22 - 20 | sentence_idx: 672975 | align_1: 15-15 | align_2: 16-19 | ner_entity: Franz Jalics-Francisco Jalics |    But for him , for me and for many more , such as Father Franz Jalics , faith in Jesus was vital . ||| Cependant , pour lui , pour moi et pour beaucoup d’ autres , comme Francisco Jalics , par exemple , la foi en Jésus a été définitive .

Alibaba—a Alibaba | w_freq: 1 - 58 | wiki_freq: 0 - 321 | sentence_idx: 673726 | align_1: 5-6 | align_2: 6-14 | ner_entity: Alibaba—a-Alibaba |    It is not specific to Alibaba—a number of big companies from Silicon Valley have adopted similar models . ||| Cela n’ est pas spécifique à Alibaba , c’ est vrai : un certain nombre de grandes entreprises de la Silicon Valley ont adopté des modèles similaires .

Aadam Âdam | w_freq: 1 - 1 | wiki_freq: 36 - 2 | sentence_idx: 676727 | align_1: 3-6 | align_2: 4-12 | ner_entity: Aadam-Âdam |    Whenever Allaah created Aadam , He made him and his wife live in Paradise . ||| Chaque fois qu' Allâh a créé Âdam ( ' Alayhi Salâm ) , Il l' a fait et sa femme résident dans le Paradis .

Episcopalians—and épiscopaliens | w_freq: 2 - 2 | wiki_freq: 0 - 75 | sentence_idx: 678445 | align_1: 8-18 | align_2: 9-24 | ner_entity: Episcopalians—and-none |    Anyway , I left the Congregationalists and the Episcopalians—and my country once and for all . ||| Quoi qu’ il en soit , j’ ai laissé tomber une fois pour toutes les congrégationalistes et les épiscopaliens — en même temps que mon pays .

yesterday hier | w_freq: 683 - 790 | wiki_freq: 3562 - 1775 | sentence_idx: 678903 | align_1: 18-20 | align_2: 19-24 | ner_entity: yesterday afternoon-none |    Brad Freeman : “ The start of the day was not easy with the big storm that came yesterday afternoon . ||| Brad FREEMAN : « Le début de journée n’ a pas été facile avec le gros orage qui est tombé hier en fin d’ après-midi .

Drumbeat Drumbeat | w_freq: 1 - 1 | wiki_freq: 115 - 13 | sentence_idx: 680034 | align_1: 5-7 | align_2: 6-13 | ner_entity: Mozilla Drumbeat-Mozilla Drumbeat |    This year we launched Mozilla Drumbeat to expand our scope . ||| Cette année , nous avons lancé Mozilla Drumbeat [ battement de tambour ] pour étendre notre envergure .

Shreveport Shreveport | w_freq: 4 - 4 | wiki_freq: 5370 - 482 | sentence_idx: 681336 | align_1: 12-11 | align_2: 13-16 | ner_entity: Shreveport-Shreveport |    She said , " You 'll have your first service then in Shreveport , then you call me afterwards . " ||| Elle a dit : « Tu auras ton premier service à Shreveport à ce moment -là , alors appelle -moi après cela . »

Shreveport Shreveport | w_freq: 4 - 4 | wiki_freq: 5370 - 482 | sentence_idx: 681337 | align_1: 12-11 | align_2: 13-16 | ner_entity: Shreveport-Shreveport |    She said , " You 'll have your first service then in Shreveport , then you call me afterwards . " ||| Elle a dit : " Tu auras ton premier service à Shreveport à ce moment -là , alors appelle -moi après cela . "

Pan-African panafricaine | w_freq: 22 - 22 | wiki_freq: 1754 - 384 | sentence_idx: 683700 | align_1: 11-16 | align_2: 12-21 | ner_entity: Pan-African-none |    The project is an agreement between Rwanda and Africa50 , a Pan-African infrastructure investment platform . ||| Le projet est un accord entre le Rwanda et l’ Afrique50 , une plate - forme panafricaine d’ investissement dans les infrastructures .

Philippians Philippiens | w_freq: 20 - 19 | wiki_freq: 402 - 89 | sentence_idx: 686728 | align_1: 12-12 | align_2: 13-16 | ner_entity: Philippians-Philippiens |    In your opinion , does the general public understand the message of Philippians that Jesus , who was fully God , became fully human to die in our place ? ||| À votre avis , le grand public comprend -il le message de Philippiens , à savoir que Jésus , qui était entièrement Dieu , est devenu entièrement homme pour mourir à notre place ?

Asherah Ashéra | w_freq: 1 - 1 | wiki_freq: 259 - 23 | sentence_idx: 691373 | align_1: 10-9 | align_2: 11-14 | ner_entity: Asherah-Ashéra |    What is striking in the long story of Israel ’s Asherah is the identity of those who did not oppose her . ||| Ce qui frappe dans la longue histoire de l’ Ashéra d’ Israël , c’ est l’ identité de ceux qui ne s’ opposaient pas à elle .

ArtAssistant ArtAssistant | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 691863 | align_1: 2-2 | align_2: 3-6 | ner_entity: ArtAssistant-ArtAssistant |    Working at ArtAssistant is not just working for any company , we provide a pleasant atmosphere in a disruptive company that is changing the world of art ! ||| Travailler chez ArtAssistant , ce n' est pas seulement travailler pour n' importe quelle entreprise , nous offrons une atmosphère agréable dans une entreprise dérangeante qui change le monde de l' art !

Palestinians Palestinien | w_freq: 1270 - 103 | wiki_freq: 12372 - 270 | sentence_idx: 692644 | align_1: 3-2 | align_2: 4-7 | ner_entity: Palestinians-Palestinien |    We , as Palestinians , have erred , as any movement will . ||| Nous , Palestinien - ne - s , avons erré , comme tout mouvement le fera .

Every1Matters Every1Matters | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 696416 | align_1: 12-15 | align_2: 13-21 | ner_entity: none-# Every1Matters |    The unprecedented digital campaign is designed to remind the world that # Every1Matters – and that anything is possible with diabetes . ||| Cette campagne digitale sans précédent a pour but de rappeler au monde entier que # Every1Matters ( Tout le monde compte ) et que tout est possible avec le diabète .

Strategies stratégies | w_freq: 43 - 1154 | wiki_freq: 3902 - 7261 | sentence_idx: 699065 | align_1: 52-55 | align_2: 53-60 | ner_entity: the Completion Strategies-none |    The Security Council stresses that the full cooperation of all States with the Tribunals is not only a mandatory obligation of all States under its resolutions 827 ( 1993 ) and 955 ( 1994 ) and the Statutes of the Tribunals , but also is an essential element in realizing the Completion Strategies . ||| Le Conseil souligne qu’ une coopération totale de tous les États avec les Tribunaux est non seulement une obligation impérative de tous les États en vertu de ses résolutions 827 ( 1993 ) et 955 ( 1994 ) et des Statuts des Tribunaux , mais aussi une composante essentielle de la mise en oeuvre des stratégies d’ achèvement des travaux .

