Internas Internas | w_freq: 1 - 1 | wiki_freq: 90 - 5 | sentence_idx: 224 | align_1: 13-14 | align_2: 14-19 | ner_entity: the Servicio de Rentas Internas-Servicio de Rentas Internas |    Secondly , we have greatly improved controls , and the Servicio de Rentas Internas has also improved a lot in terms of human resources . ||| Deuxièmement , nous avons beaucoup amélioré les contrôles , et le Servicio de Rentas Internas ( SRI ) s’ est aussi beaucoup amélioré en termes de ressources humaines .
Humanpox humanpox | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 817370 | align_1: 18-20 | align_2: 19-28 | ner_entity: Humanpox-none |    Dave Foreman , the co-founder of Earth First : “ We humans have become a disease , the Humanpox . ” ||| Dave Foreman , fondateur de Earth First : « Nous les humains sommes devenus une maladie , l ’ « humanpox » ( la variole humaine ) » .

Morija Morija | w_freq: 3 - 3 | wiki_freq: 52 - 19 | sentence_idx: 817852 | align_1: 8-11 | align_2: 9-16 | ner_entity: Morija-Morija |    In December 2013 we hold another ceremony with Morija where we handed over a cheque of 20’000 dollars . ||| En décembre 2013 , nous avons organisé une autre cérémonie avec Morija , au cours de laquelle nous leur avons remis un chèque de 20 000 dollars .

Klinghoffer Klinghoffer | w_freq: 3 - 3 | wiki_freq: 555 - 128 | sentence_idx: 830675 | align_1: 13-13 | align_2: 14-18 | ner_entity: Leon Klinghoffer-Leon Klinghoffer |    He also said : " My tears were used up crying for Leon Klinghoffer . "[5 ] ||| Il déclara également : « Mes larmes ont été utilisés pour pleurer Leon Klinghoffer ( en ) [ 19]. »

ETAIN Etain | w_freq: 1 - 2 | wiki_freq: 0 - 83 | sentence_idx: 841207 | align_1: 18-19 | align_2: 19-23 | ner_entity: ETAIN-Etain |    " Few stainoises families can boast of having more than ten generations of ascendants who lived continuously at ETAIN . ||| " Peu de familles stainoises peuvent se targuer d' avoir plus de dix générations d' ascendants ayant séjourné à Etain , sans discontinuer .

E-199 E-199 | w_freq: 6 - 7 | wiki_freq: 0 - 0 | sentence_idx: 843045 | align_1: 0-0 | align_2: 1-5 | ner_entity: none-E-199 |    E-199 Now , where is the children of Abraham this morning ? ||| E-199 ( 89 ) Eh bien , où sont les enfants d' Abraham ce matin ?

Webinar WEBINAR | w_freq: 4 - 1 | wiki_freq: 57 - 0 | sentence_idx: 845128 | align_1: 1-1 | align_2: 2-6 | ner_entity: none-WEBINAR |    The Webinar Urban policies for better Mediterranean cities : the accessibility we need . ||| [ WEBINAR en anglais ] Politiques urbaines pour des meilleures villes méditerranéennes : l’ accessibilité qu’ il nous faut

Zamberlines Zamberline | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 854943 | align_1: 24-28 | align_2: 25-33 | ner_entity: Zamberlines-Zamberline |    The 2015 Ordinary Synod on the Family and Evangelization will have another chance to tackle these questions , which the Church – as the Zamberlines rightly noted – needs to address clearly and directly . ||| Le Synode Ordinaire de 2015 sur la Famille et l’ Evangélisation aura une autre chance de s’ attaquer à ces questions , que l’ Eglise — comme les Zamberline l’ ont noté avec justesse — a besoin d’ aborder clairement et directement .

Shittim Souviens | w_freq: 1 - 22 | wiki_freq: 35 - 330 | sentence_idx: 860990 | align_1: 0-0 | align_2: 1-8 | ner_entity: Shittim-none |    Shittim to Gilgal , that you may know the righteous acts of the Lord . ” ||| Souviens - toi du passage de Shittim jusqu’ à Guilgal pour que tu reconnaisses les justes actions du Seigneur .

Qusayr Qusayr | w_freq: 2 - 2 | wiki_freq: 118 - 41 | sentence_idx: 862416 | align_1: 9-9 | align_2: 10-14 | ner_entity: Qusayr-Qusayr |    They also fear that the fate of Christians in Qusayr could soon affect the 10,000 believers who live in other villages in the area . ||| Ils craignent aussi que le sort des chrétiens en Qusayr , mais aussi qui pourrait bientôt concerner les 10.000 croyants qui vivent dans d’ autres villages dans la région .

E-235 E-235 | w_freq: 2 - 3 | wiki_freq: 0 - 0 | sentence_idx: 867164 | align_1: 0-0 | align_2: 1-8 | ner_entity: none-E-235 |    E-235 Not long ago in London , England , taking a little walk ... ||| E-235 ( 240 ) Il n' y a pas longtemps , à Londres , en Angleterre , en faisant une petite promenade ...

saas Hadîth | w_freq: 2 - 1 | wiki_freq: 14 - 32 | sentence_idx: 868540 | align_1: 3-1 | align_2: 4-14 | ner_entity: none-Hadîth |    Our Prophet ( saas ) revealed that the life span of the world was 7000 years ||| Un Hadîth ( parole attribuée au Prophète , mais n’ appartenant pas au Coran ) aurait indiqué l' âge de l' univers : " Le monde ( dure ) 7000 ans .

Silom Silom | w_freq: 1 - 1 | wiki_freq: 164 - 26 | sentence_idx: 870008 | align_1: 16-17 | align_2: 17-21 | ner_entity: Central Silom-Central Silom |    “ I took Steve to bookshops at least once a month at Siam Square or Central Silom . ||| « J’ emmenais Steve aux librairies au moins une fois par mois à Siam Square ou Central Silom ( Indonésie ) .

E-17 E-17 | w_freq: 22 - 24 | wiki_freq: 29 - 10 | sentence_idx: 879081 | align_1: 0-0 | align_2: 1-5 | ner_entity: none-E-17 |    E-17 Well , the little fellow was disappointed . ||| E-17 ( 28 ) Eh bien , le petit garçon était déçu .

1400/2002 1400/2002 | w_freq: 2 - 2 | wiki_freq: 2 - 0 | sentence_idx: 896983 | align_1: 11-11 | align_2: 12-16 | ner_entity: 1400/2002-Réglementation 1400/2002 de l’ Union Européenne |    This certificate replaces the former certificate referring to the EU regulation 1400/2002 . ||| Ce certificat remplace le précédent certificat se rapportant à la Réglementation 1400/2002 de l’ Union Européenne .

WEB WEB | w_freq: 364 - 378 | wiki_freq: 257 - 122 | sentence_idx: 901222 | align_1: 1-1 | align_2: 2-6 | ner_entity: none-WEB |    [ WEB Achilles planned his final revenge . ||| [ WEB C’ est dire qu’ Achille a planifié sa vengeance finale .

NVSH NVSH | w_freq: 1 - 1 | wiki_freq: 13 - 17 | sentence_idx: 907066 | align_1: 18-21 | align_2: 19-27 | ner_entity: NVSH-NVSH |    We have used the self-help method for many years in some of the Dutch local workgroups of the NVSH ( not in all groups ; some of them do n’t offer much support at all ) . ||| Nous recourons à la méthode d' auto-assistance depuis de nombreuses années , dans quelques-uns des groupes de travail région de la NVSH , aux Pays - Bas ( pas dans tous les groupes ; certains n' offrent pas de soutien du tout ) .

Puskas Puskás | w_freq: 2 - 2 | wiki_freq: 164 - 413 | sentence_idx: 917613 | align_1: 0-0 | align_2: 1-6 | ner_entity: Puskas-Puskás |    Puskas always saw at least five . ” ||| Puskás , lui , en voyait toujours au moins cinq . »

Optimized Optimised | w_freq: 5 - 1 | wiki_freq: 276 - 2 | sentence_idx: 926321 | align_1: 8-8 | align_2: 9-14 | ner_entity: HOMS ( Hellfire Optimized Missile System )-Hellfire Optimised Missil System : Hellfire |    It was then known as HOMS ( Hellfire Optimized Missile System ) but is now called Hellfire II . ||| Il était alors connu comme HOMS ( Hellfire Optimised Missil System : Hellfire système missile optimisé ) , il est désormais appelée Hellfire II .

E-310 E-327 | w_freq: 2 - 3 | wiki_freq: 3 - 0 | sentence_idx: 932186 | align_1: 0-0 | align_2: 1-5 | ner_entity: none-E-327 |    E-310 Not long ago , I was told a little story about a--a fisherman . ||| E-327 Il n’ y a pas longtemps , on m’ a raconté une petite histoire au sujet d’ un – d’ un pêcheur .

16.2.3 16.2.3 | w_freq: 1 - 1 | wiki_freq: 0 - 0 | sentence_idx: 948109 | align_1: 0-0 | align_2: 1-6 | ner_entity: 16.2.3-none |    16.2.3 Employment in the Public Service is generally determined according to a statutory regime . ||| 16.2.3 De façon générale , l' emploi dans la fonction publique est déterminé d' après un régime législatif .

Salameh Salameh | w_freq: 1 - 1 | wiki_freq: 462 - 191 | sentence_idx: 955282 | align_1: 2-3 | align_2: 3-8 | ner_entity: Salameh-Salameh |    Ayyash and Salameh agree the role of Palestinian political parties has diminished since the Oslo Accords . ||| Mmes Ayyash et Salameh sont d’ accord pour dire que le rôle des partis politiques palestiniens a diminué depuis les Accords Oslo .

bhikkhus Bhikkhus | w_freq: 4 - 2 | wiki_freq: 189 - 0 | sentence_idx: 959705 | align_1: 3-3 | align_2: 4-7 | ner_entity: none-Bhikkhus |    And why , bhikkhus have I not taught those many things ? ||| Et pourquoi , Bhikkhus , ne vous ai -je pas enseigné beaucoup de ces choses ?

Analytica Analytica | w_freq: 8 - 8 | wiki_freq: 776 - 523 | sentence_idx: 971583 | align_1: 11-12 | align_2: 12-16 | ner_entity: Cambridge Analytica-Cambridge Analytica |    And Leave . EU has never shared any data with Cambridge Analytica whether in relation to the EU referendum or otherwise . ” ||| Et Leave . EU n’ a jamais partagé de données avec Cambridge Analytica , que ce soit par rapport au référendum de l’ UE ou autrement . ”

Nikolayev Nikolayev | w_freq: 1 - 1 | wiki_freq: 957 - 30 | sentence_idx: 974700 | align_1: 1-1 | align_2: 2-5 | ner_entity: Nikolayev-Nikolayev |    In Nikolayev need to strike among the workers , not necessarily of a political nature , but simply on the basis of economic demands . ... ||| À Nikolayev , il est nécessaire de déclencher une grève parmi les travailleurs , pas nécessairement de nature politique , mais simplement sur la base de revendications économiques . »

HARVEST RÉCOLTE | w_freq: 3 - 2 | wiki_freq: 9 - 0 | sentence_idx: 979112 | align_1: 4-7 | align_2: 5-13 | ner_entity: none-RÉCOLTE |    I. WHAT ABOUT THE HARVEST 50,000 YEARS AGO ( the end of the 1st cycle ) ||| I. QU’ EN EST -IL DE LA RÉCOLTE D’ IL Y A 50 000 ANS ( la fin du 1er cycle )

Frelimo Frelimo | w_freq: 3 - 2 | wiki_freq: 150 - 51 | sentence_idx: 995367 | align_1: 3-4 | align_2: 4-8 | ner_entity: Frelimo-Frelimo |    ( 1 ) Frelimo subsequently became converts to the market economy . ||| ( 1 ) Le Frelimo s’ est , depuis , converti à l’ économie de marché .

